GeneID,log2FoldChange,logCPM,PValue,padj,GeneName
KH2013:KH.C5.192,-0.0450551781,4.791787573,0.8390790395,1,NDUFB6
KH2013:KH.C5.193,-0.2213382568,5.6959635745,0.2694272225,1,ATP6V0E/1/2
KH2013:KH.C5.194,-3.2956906605,-0.7055352001,0.5284087588,1,KH2013:KH.C5.194
KH2013:KH.C5.195,0.0679101186,3.311502352,0.8008496154,1,KH2013:KH.C5.195
KH2013:KH.C5.196,-1.3676705956,1.2438591729,0.0439647006,1,KH2013:KH.C5.196
KH2013:KH.C5.197,-0.4574213173,5.4450201989,0.0497355559,1,S1PR1/4
KH2013:KH.C5.198,-0.0694288238,5.238405498,0.7593846932,1,C16ORF93
KH2013:KH.C5.199,-0.4856842119,-0.5042680573,1,1,KH2013:KH.C5.199
KH2013:KH.C5.2,0.0501978777,6.0798634062,0.8503331855,1,ALKBH8
KH2013:KH.C5.20,-0.3239008167,1.8735118472,0.6470621377,1,KH2013:KH.C5.20
KH2013:KH.C5.200,-0.2144966617,3.7298587755,0.5188014319,1,NACP60E
KH2013:KH.C5.201,-0.0490305865,5.4030860075,0.8171120767,1,PXK
KH2013:KH.C5.202,0.0681329121,3.8131865284,0.8217939176,1,TWIST1
KH2013:KH.C5.203,-0.0866901478,3.3619445507,0.946852185,1,KH2013:KH.C5.203
KH2013:KH.C5.204,-1.727080711,-0.3015948613,0.4241068208,1,KH2013:KH.C5.204
KH2013:KH.C5.205,2.5688738342,-0.4826247501,0.1155504346,1,CG3759
KH2013:KH.C5.206,0.8255678199,2.8922635734,0.0955704803,1,KH2013:KH.C5.206
KH2013:KH.C5.207,-0.1957545738,3.7020180016,0.5326978467,1,MUL1
KH2013:KH.C5.208,-0.0539535289,4.3725331292,0.9521327968,1,KH2013:KH.C5.208
KH2013:KH.C5.209,0.5378372898,0.0572892673,0.5510301325,1,KH2013:KH.C5.209
KH2013:KH.C5.21,-0.6818271566,4.4886538433,0.0699045106,1,KH2013:KH.C5.21_CUBN
KH2013:KH.C5.210,0.076204869,5.6930537207,0.7000295658,1,KH2013:KH.C5.210_PRDM16
KH2013:KH.C5.211,-0.4939880824,5.075194306,0.0357299432,1,ACOT11/12
KH2013:KH.C5.212,0.001527158,5.9607953869,0.9887494989,1,COX4I1/2
KH2013:KH.C5.213,0.2018966118,4.8562135512,0.5002697151,1,ARNT/2
KH2013:KH.C5.214,0.0951443617,4.952364793,0.7040497135,1,KH2013:KH.C5.214
KH2013:KH.C5.215,0.2625430184,7.6792430735,0.1848735189,1,ADD1/2/3
KH2013:KH.C5.216,0.104812334,4.7673548723,0.6959734191,1,TRIM23
KH2013:KH.C5.217,0.4266565095,6.4097910232,0.0171359934,1,CASKIN1/2
KH2013:KH.C5.218,0.0531328961,2.5846833141,1,1,KH2013:KH.C5.218
KH2013:KH.C5.219,-0.0113669558,3.5688552565,1,1,KH2013:KH.C5.219
KH2013:KH.C5.22,0.462659692,1.7732569443,0.4354502406,1,KH2013:KH.C5.22_AGPHD1
KH2013:KH.C5.220,0.1874018516,-0.2591529272,1,1,KH2013:KH.C5.220
KH2013:KH.C5.221,0.0966893316,4.7496147812,0.7103737122,1,NAGK
KH2013:KH.C5.222,0.2620015714,6.1917760318,0.1403669322,1,TNPO1/2
KH2013:KH.C5.223,0.0796911755,3.8412954631,0.7840237141,1,C18H16ORF70
KH2013:KH.C5.224,-0.0494102406,2.7999644853,0.9534968495,1,ZBBX
KH2013:KH.C5.225,-0.0816090755,4.8474086928,0.7294541099,1,NOTCH2/3
KH2013:KH.C5.226,0.2180867671,3.8736076521,0.4596715227,1,LRRC71
KH2013:KH.C5.227,0.8678003529,7.2117099805,0.0111901784,1,KH2013:KH.C5.227_F56C4.4
KH2013:KH.C5.228,0.109638839,4.7030786514,0.7322636665,1,KH2013:KH.C5.228_JMJD5
KH2013:KH.C5.229,0.2858073762,4.9077765672,0.2380774343,1,FH/1
KH2013:KH.C5.23,-0.0979063795,9.0154391972,0.5767917149,1,OGT
KH2013:KH.C5.230,-4.1481083937,-0.6458006037,0.1756586285,1,KH2013:KH.C5.230
KH2013:KH.C5.231,0.3980742861,5.679786762,0.0484140595,1,ELAVL1/2/3/4
KH2013:KH.C5.232,0.271081098,7.2147100505,0.1586204127,1,TIMP4
KH2013:KH.C5.233,0.7278849446,1.1264209682,0.3403186508,1,KEK6
KH2013:KH.C5.234,0.0384690176,5.2741766738,0.9293620038,1,SAC3D1
KH2013:KH.C5.235,0.4344296082,5.9315677171,0.1423697664,1,KH2013:KH.C5.235_KRTAP10-4/6/7
KH2013:KH.C5.236,-0.1020422432,6.366168972,0.6464399637,1,MMP21
KH2013:KH.C5.237,-2.0398297615,0.2957866513,0.162372114,1,KH2013:KH.C5.237
KH2013:KH.C5.238,-0.0890205443,3.8621540252,0.7955059762,1,Ci-TRPA2
KH2013:KH.C5.239,0.0554684762,7.1160797616,0.7912493538,1,SLK
KH2013:KH.C5.24,-0.0318801496,6.5178170735,0.8832332005,1,TMEM9
KH2013:KH.C5.240,-0.2651958338,9.0594193318,0.4652890243,1,KH2013:KH.C5.240_LRP5/8
KH2013:KH.C5.242,3.3452262341,0.5547793785,0.0016640538,1,KH2013:KH.C5.242
KH2013:KH.C5.243,0.1021889287,5.8039416894,0.6136128901,1,GADD45GIP1
KH2013:KH.C5.244,-1.1285024284,-0.0477574035,0.5910376443,1,KH2013:KH.C5.244_MBL1/2
KH2013:KH.C5.245,-0.2812722719,3.1807988046,0.4857210161,1,KH2013:KH.C5.245_KLHL12
KH2013:KH.C5.246,-0.3926535095,3.3779011039,0.3073341083,1,KH2013:KH.C5.246_PIPOX
KH2013:KH.C5.247,-0.0691719337,6.8697473333,0.6827656128,1,EIF4B
KH2013:KH.C5.248,0.3564354877,3.3346628116,0.3673290801,1,KH2013:KH.C5.248
KH2013:KH.C5.249,0.2280979654,6.7450419743,0.1984678341,1,ARHGEF10L
KH2013:KH.C5.25,-0.1426765162,11.4063155364,0.4431123312,1,KH2013:KH.C5.25_SLC25A4/5/6
KH2013:KH.C5.250,0.0239029053,6.580169547,0.8905475587,1,PDE8B
KH2013:KH.C5.251,-0.0764724341,5.129717755,0.7341805647,1,RRP36
KH2013:KH.C5.252,0,-1.308416193,1,1,KH2013:KH.C5.252
KH2013:KH.C5.253,0.5625555271,2.0723872443,0.2820457757,1,KCNIP1/2/3/4
KH2013:KH.C5.254,0.4386074284,3.713008727,0.2543782856,1,FYB
KH2013:KH.C5.255,0.4519195413,1.025566276,0.5865643735,1,KH2013:KH.C5.255_NFIL3
KH2013:KH.C5.256,0.146377834,2.5127828933,0.7247129939,1,KH2013:KH.C5.256
KH2013:KH.C5.257,-0.0487681148,6.4696665268,0.7796919853,1,MCM10
KH2013:KH.C5.258,0.0806328337,8.0115634231,0.6717075833,1,KH2013:KH.C5.258_RNF38/44
KH2013:KH.C5.259,0.4565425295,3.9624298684,0.146293037,1,DGCR8
KH2013:KH.C5.26,-0.0955865411,3.2485520783,0.7711214738,1,KH2013:KH.C5.26_CSAD
KH2013:KH.C5.260,-1.0068595143,-0.8343391451,1,1,KH2013:KH.C5.260
KH2013:KH.C5.261,1.0693409966,0.8590368085,0.2217171897,1,CYP1A/1
KH2013:KH.C5.262,-0.5542516156,0.480167755,0.654407371,1,KH2013:KH.C5.262
KH2013:KH.C5.263,-0.0237174339,6.3153724251,0.9249614079,1,POFUT1
KH2013:KH.C5.264,-0.1124509956,1.6652271178,1,1,KH2013:KH.C5.264
KH2013:KH.C5.265,-0.3396040075,5.4519916331,0.1472268928,1,CLCN1/2
KH2013:KH.C5.266,-1.1624781359,-0.894958574,1,1,KH2013:KH.C5.266
KH2013:KH.C5.267,0.2889582837,5.4563503022,0.2105544866,1,LTA4H
KH2013:KH.C5.268,-0.2292168862,5.7578646289,0.255470344,1,RAB3GAP1
KH2013:KH.C5.269,-0.1132038496,7.5217490502,0.4968898275,1,TMEM56
KH2013:KH.C5.27,-1.2387014447,3.1065436468,0.0967337738,1,KH2013:KH.C5.27_FUT3/4/5/6/7/9
KH2013:KH.C5.271,-0.5248885905,-0.976620332,1,1,KH2013:KH.C5.271_PLB1
KH2013:KH.C5.272,0.385050302,0.4912725682,0.6076399726,1,KH2013:KH.C5.272
KH2013:KH.C5.273,0.0851647437,4.5407512497,0.7854479238,1,RRP15
KH2013:KH.C5.274,-0.29436354,5.0226476919,0.248165689,1,AK3/4
KH2013:KH.C5.275,-1.3557375796,0.6148680921,0.2146544396,1,KH2013:KH.C5.275_NRP2
KH2013:KH.C5.276,-0.0039332657,5.4282620701,1,1,TSSC4
KH2013:KH.C5.277,-0.0081596987,8.9638757702,0.9626375131,1,VCP
KH2013:KH.C5.278,-0.1606300225,5.165667185,0.5174776998,1,VEZT
KH2013:KH.C5.279,-0.1474825277,4.5927556196,0.5642168416,1,KH2013:KH.C5.279
KH2013:KH.C5.28,-0.1270292907,6.2748103755,0.4660788762,1,AGPAT6/9
KH2013:KH.C5.281,-0.0362776271,7.5883287132,0.8319016295,1,KIAA0494
KH2013:KH.C5.282,0.2082953778,4.6614344216,0.5746199493,1,ANKRD13C
KH2013:KH.C5.283,0.0386676443,0.2378647887,1,1,KH2013:KH.C5.283
KH2013:KH.C5.284,1.3018016363,0.6480376405,0.1077209837,1,KH2013:KH.C5.284
KH2013:KH.C5.285,-0.0864120464,6.7375014654,0.6399197224,1,WDR1
KH2013:KH.C5.286,-0.1767371322,6.507388244,0.3229256739,1,ATP5D
KH2013:KH.C5.287,0.0017519809,4.323341302,0.976427477,1,PRKCQ
KH2013:KH.C5.288,0.006260704,2.9140097982,1,1,KH2013:KH.C5.288
KH2013:KH.C5.289,-0.1185736485,8.1733379887,0.4859175218,1,ALAS/1/2
KH2013:KH.C5.29,-0.0185555335,6.2287715686,0.9331937452,1,GLDC
KH2013:KH.C5.290,-0.3631529634,4.1444178129,0.2727235895,1,HCCS
KH2013:KH.C5.291,-0.3225727195,0.9275363914,0.7698317996,1,KH2013:KH.C5.291_CYP-33C1/11/12/3/4/5/6/7/8
KH2013:KH.C5.292,-0.1871032593,5.154560601,0.4632838276,1,TDRD12
KH2013:KH.C5.293,-0.0750723066,4.125701459,0.8036899539,1,KH2013:KH.C5.293
KH2013:KH.C5.294,0.3783328036,1.4556593491,0.5594844044,1,KH2013:KH.C5.294
KH2013:KH.C5.295,-0.5313510663,1.7715309109,0.378821506,1,AMDHD1
KH2013:KH.C5.296,-2.0249183979,-1.1503432407,1,1,KH2013:KH.C5.296_PLB1
KH2013:KH.C5.297,0.0590498146,2.4791821018,0.8805044155,1,KH2013:KH.C5.297
KH2013:KH.C5.298,0.0891297796,8.0534494956,0.5955960793,1,TCEAL3/5/6
KH2013:KH.C5.299,0.1240285161,4.9770131592,0.6675279738,1,KH2013:KH.C5.299_CAPSL
KH2013:KH.C5.3,-0.0036698493,8.9284063405,0.9880297538,1,CALR
KH2013:KH.C5.30,-0.0638814583,4.8189003883,0.8743746608,1,KH2013:KH.C5.30
KH2013:KH.C5.301,0.2646253429,-0.8202906491,1,1,KH2013:KH.C5.301
KH2013:KH.C5.302,0.4468834057,2.1168157511,0.3698160415,1,BLVRB
KH2013:KH.C5.303,-0.1060282392,4.3303177765,0.6941006442,1,MAGEB10/16/17/18/4
KH2013:KH.C5.304,0.1652858108,4.5443786498,0.5099387936,1,ALOX12
KH2013:KH.C5.305,0.0926900651,2.1205541969,0.825293583,1,KH2013:KH.C5.305_C7ORF72
KH2013:KH.C5.306,0.2156528608,4.3817761021,0.4023396758,1,NAGPA
KH2013:KH.C5.307,0.8450832848,0.3391118803,0.3672511988,1,KH2013:KH.C5.307
KH2013:KH.C5.308,0.1614103171,5.2169788698,0.4583228272,1,KH2013:KH.C5.308
KH2013:KH.C5.309,-0.3105333386,0.4435434711,0.8591409899,1,KH2013:KH.C5.309_CYP-33C1/11/12/3/4/5/6/7/8
KH2013:KH.C5.31,-0.0564933855,7.1098080396,0.7591034344,1,CTSB
KH2013:KH.C5.311,0.1132906443,4.370145428,0.6716591856,1,VBP1
KH2013:KH.C5.312,0.0397044418,7.2127885268,0.8547817762,1,KMO
KH2013:KH.C5.313,-0.150464506,3.4774910346,0.7282664859,1,KH2013:KH.C5.313
KH2013:KH.C5.314,-0.053941338,4.4775577223,0.8848004717,1,KH2013:KH.C5.314_C07E3.9
KH2013:KH.C5.315,-0.0372287278,5.7169479753,0.8610303517,1,PAIP1
KH2013:KH.C5.316,-0.0075006673,5.8237755534,0.9495826178,1,KIAA0368
KH2013:KH.C5.317,-0.516998915,3.707815314,0.1162013755,1,ORAOV1
KH2013:KH.C5.318,0.1785737571,0.9884604372,0.7965358075,1,KH2013:KH.C5.318
KH2013:KH.C5.32,1.8100528135,3.3808604808,0.0001733367,1,CSMD1/2/3
KH2013:KH.C5.320,-0.0524484234,7.4390725049,0.75421816,1,KH2013:KH.C5.320
KH2013:KH.C5.321,-0.1241214598,6.7173742695,0.4871948718,1,DDHD1
KH2013:KH.C5.322,0.020576567,6.1898032635,0.9053206689,1,KH2013:KH.C5.322
KH2013:KH.C5.323,-0.0513014572,3.8185428238,0.938339035,1,SCP2
KH2013:KH.C5.324,-0.0097723327,6.6597720048,0.972412542,1,TRPM/1/3/6/7
KH2013:KH.C5.325,-0.2922449472,1.1536898623,0.7848523081,1,KH2013:KH.C5.325_MGST1
KH2013:KH.C5.326,1.0365608644,2.5517631729,0.0427397248,1,KH2013:KH.C5.326_FUT8
KH2013:KH.C5.327,-0.8477642258,1.6523272728,0.2169504148,1,KH2013:KH.C5.327_TRY-2
KH2013:KH.C5.328,3.2352407813,0.1148134978,0.0231445456,1,KH2013:KH.C5.328_C20ORF152
KH2013:KH.C5.329,0.120945086,3.0237924096,0.8151637099,1,KH2013:KH.C5.329
KH2013:KH.C5.33,-0.1916510068,4.2308968884,0.5339019512,1,KH2013:KH.C5.33
KH2013:KH.C5.330,-0.4666770259,3.0345248211,0.5111198785,1,KH2013:KH.C5.330
KH2013:KH.C5.331,-0.2283999318,6.4445782542,0.1906870786,1,IWS1
KH2013:KH.C5.332,0.2376317922,5.8309585016,0.3542573808,1,KH2013:KH.C5.332_XDH
KH2013:KH.C5.333,0.2923428396,5.2009943709,0.198527027,1,KH2013:KH.C5.333
KH2013:KH.C5.335,0.1474670967,2.567627578,0.7898786795,1,KH2013:KH.C5.335
KH2013:KH.C5.336,-0.338425489,5.1764305233,0.1279147034,1,BNIP2
KH2013:KH.C5.337,2.7284230267,-1.4117957117,1,1,KH2013:KH.C5.337
KH2013:KH.C5.338,-0.4969745738,-0.4490384882,0.8095518947,1,KH2013:KH.C5.338_LRP5/8
KH2013:KH.C5.339,0.0162786755,5.9925829455,0.9691139724,1,KH2013:KH.C5.339
KH2013:KH.C5.34,0.8510384396,1.8641408194,0.2187132152,1,RX1/2/3
KH2013:KH.C5.340,-0.3816258815,1.4592158975,0.6755521334,1,FBXW4
KH2013:KH.C5.341,0.0761443286,7.0266641768,0.670059805,1,STK3/4
KH2013:KH.C5.342,-0.1053303202,6.7619958746,0.5720024864,1,EIF5B
KH2013:KH.C5.343,-0.1694531818,11.4127489316,0.3568363609,1,Ci-cluster00020
KH2013:KH.C5.344,0.2397480222,3.6347149337,0.5288233445,1,TRUB2
KH2013:KH.C5.345,-0.7656277611,3.4578453174,0.0298701843,1,KH2013:KH.C5.345_TMEM180
KH2013:KH.C5.346,-0.3934826846,4.24725099,0.1708440987,1,KH2013:KH.C5.346_DDC
KH2013:KH.C5.347,-0.1083434164,4.1661621156,0.7425736101,1,SMG9
KH2013:KH.C5.348,-0.032378517,7.354366836,0.8473275067,1,KH2013:KH.C5.348_EPS15
KH2013:KH.C5.349,-0.6163336535,3.1053198369,0.1626821128,1,PIGV
KH2013:KH.C5.35,0.2277200496,6.2530059734,0.2059719534,1,UMPS
KH2013:KH.C5.350,-2.8280339516,-0.0538633654,0.0798022756,1,ERM
KH2013:KH.C5.351,0.4419393032,2.169306426,0.4806119214,1,KH2013:KH.C5.351_PSG1/11/2/3/4/5/6/7/8/9
KH2013:KH.C5.352,0.4115825027,2.9897474569,0.3265381675,1,HUM-4
KH2013:KH.C5.353,0.6350564773,-0.6099538749,1,1,KH2013:KH.C5.353_CYP-33C1/11/12/3/4/5/6/7/8
KH2013:KH.C5.355,-0.7469899927,3.5317649254,0.0294926624,1,APBB1/2
KH2013:KH.C5.356,-0.2992842,8.3942371207,0.1050493752,1,KH2013:KH.C5.356_F23F1.6
KH2013:KH.C5.357,0.2977855887,2.7075792487,0.4592278525,1,DNAH12/7
KH2013:KH.C5.358,-0.1091311478,7.2921183036,0.5344825483,1,DMTF1
KH2013:KH.C5.359,0.1876424068,5.3992373776,0.3473790216,1,FANCI
KH2013:KH.C5.36,0.1117816845,6.7773136001,0.5887008447,1,ZNF280B
KH2013:KH.C5.360,-0.7987295381,2.0677032078,0.1610698761,1,KH2013:KH.C5.360
KH2013:KH.C5.361,-0.0167979042,3.7406116846,0.968069285,1,DUSP16
KH2013:KH.C5.362,0.0415881829,6.4672861041,0.8164384686,1,CIR1
KH2013:KH.C5.363,0.049561392,6.8403958319,0.7919650767,1,KH2013:KH.C5.363_GPR161
KH2013:KH.C5.364,0.1098388339,3.4593358722,0.7573815069,1,TCEB2
KH2013:KH.C5.365,0.1193653371,5.2158148272,0.6822793229,1,ZFYVE16/9
KH2013:KH.C5.366,0.1004321258,6.8869526039,0.5527081514,1,U2SURP
KH2013:KH.C5.367,0.3434714942,3.3936092576,0.4805187583,1,LRP2
KH2013:KH.C5.368,0.1751917573,2.4406534094,0.8045470992,1,KH2013:KH.C5.368
KH2013:KH.C5.369,0.0889783196,7.2038776136,0.5994095598,1,DEPDC1B
KH2013:KH.C5.37,-0.444595653,4.7230009808,0.2820250698,1,KH2013:KH.C5.37
KH2013:KH.C5.370,0.070380835,5.7499251703,0.7414520173,1,KH2013:KH.C5.370_SLC38A9
KH2013:KH.C5.371,0.8046208245,4.1649253049,0.0188158483,1,CCDC164
KH2013:KH.C5.372,-0.1630648879,6.5415487705,0.3904768242,1,RAD54L2
KH2013:KH.C5.373,-0.0167788431,5.4645890708,0.941426596,1,MAX
KH2013:KH.C5.374,-0.1644500353,5.8567274287,0.3841382813,1,STOML2
KH2013:KH.C5.375,0.1154468098,6.2022312125,0.5244054861,1,PCCA
KH2013:KH.C5.376,0.3344866051,2.9291368959,0.3663437614,1,SPATA17
KH2013:KH.C5.377,-0.1440141254,5.511391691,0.6499754624,1,LMBRD2
KH2013:KH.C5.378,0.0512438069,6.9870915315,0.7630899795,1,C9ORF93
KH2013:KH.C5.379,-0.2520216775,4.654644528,0.3200734004,1,CEP41
KH2013:KH.C5.38,-0.1855075627,5.0740318018,0.4551935803,1,CG5098
KH2013:KH.C5.380,-0.0229143278,4.5112156032,0.9552733718,1,MRPL37
KH2013:KH.C5.381,0.2152356615,7.5435249451,0.1990689844,1,DOT1L
KH2013:KH.C5.382,0.0087524141,6.2715846618,0.9788764683,1,DOCK1/2/5
KH2013:KH.C5.383,2.5285388886,0.255783464,0.0297000342,1,KH2013:KH.C5.383
KH2013:KH.C5.384,-0.0883310863,5.0153536114,0.8556367154,1,FNDC1
KH2013:KH.C5.385,-0.1429464526,5.4467326466,0.6826130341,1,SUSD2
KH2013:KH.C5.386,-0.3445523003,4.2380975956,0.27253683,1,REXO1
KH2013:KH.C5.387,-0.2201541374,3.1311639072,0.606114318,1,KH2013:KH.C5.387
KH2013:KH.C5.388,0.486942478,0.9864285422,0.594824351,1,C1ORF177
KH2013:KH.C5.389,1.1187483085,1.3437960844,0.062173922,1,Ci-TK;
KH2013:KH.C5.39,0.7651019831,-0.8897620049,0.6560378759,1,KH2013:KH.C5.39
KH2013:KH.C5.390,0.0497895448,3.0916085722,0.9565624311,1,KH2013:KH.C5.390_AGBL2/3
KH2013:KH.C5.391,1.3862331376,1.5756404027,0.0357180827,1,KH2013:KH.C5.391
KH2013:KH.C5.392,-0.1627158267,4.4692040296,0.5342091592,1,IDH3B
KH2013:KH.C5.393,-0.4059332966,3.6931819541,0.2266563692,1,DAO
KH2013:KH.C5.394,0.0408509338,7.4134837988,0.8069142268,1,BUB3
KH2013:KH.C5.395,-0.0929909584,1.8301336113,1,1,KH2013:KH.C5.395
KH2013:KH.C5.396,0.1650975618,2.229399949,0.7430848064,1,LRRC23
KH2013:KH.C5.397,0.2778994903,6.1395732743,0.1272110738,1,KH2013:KH.C5.397
KH2013:KH.C5.398,-0.3812728906,3.8810615897,0.3236038439,1,PAD-2
KH2013:KH.C5.399,-0.0850734581,6.1156095789,0.6587292194,1,RFX/1/2/3
KH2013:KH.C5.4,-0.1666809119,4.4376423528,0.5675500645,1,KH2013:KH.C5.4
KH2013:KH.C5.40,-0.0503664125,8.050199654,0.7668316585,1,RSP-1
KH2013:KH.C5.400,-1.3237417319,-0.437336289,1,1,KH2013:KH.C5.400
KH2013:KH.C5.401,0.054772065,4.5527807389,0.8264829936,1,CCDC91
KH2013:KH.C5.402,-0.2019790309,2.6013751303,0.6771108616,1,KH2013:KH.C5.402_CYP-33C1/11/12/3/4/5/6/7/8
KH2013:KH.C5.403,0.5836630982,2.580011016,0.1549569576,1,FAM151B
KH2013:KH.C5.404,3.5848504067,-1.2198617261,0.5247758352,1,KH2013:KH.C5.404_MBL1/2
KH2013:KH.C5.405,2.5384950393,-0.0157610556,0.0162030002,1,KH2013:KH.C5.405
KH2013:KH.C5.406,-1.043528533,3.0435514363,0.0254185976,1,PODXL
KH2013:KH.C5.407,0.0836376426,4.0786807718,0.8386094253,1,FBXL12
KH2013:KH.C5.408,0.2102781698,3.9788069694,0.5069437469,1,KH2013:KH.C5.408
KH2013:KH.C5.409,0.0056030909,-0.7318570567,1,1,KH2013:KH.C5.409
KH2013:KH.C5.41,1.3695187539,2.7909846072,0.0027665535,1,RERGL
KH2013:KH.C5.410,0,-1.6351972215,1,1,KH2013:KH.C5.410
KH2013:KH.C5.411,-0.1060998255,4.900386001,0.636582547,1,NGLY1
KH2013:KH.C5.412,-0.0030298922,0.9687119598,1,1,KH2013:KH.C5.412
KH2013:KH.C5.413,-0.077110291,6.280037873,0.6598460578,1,KH2013:KH.C5.413_ECM38
KH2013:KH.C5.414,0.2988918832,5.4188290596,0.1731201771,1,KH2013:KH.C5.414
KH2013:KH.C5.415,-0.4820037825,4.5901868937,0.0592127329,1,PDHB
KH2013:KH.C5.416,-0.8138181451,1.455639595,0.2119545585,1,KH2013:KH.C5.416_FER3
KH2013:KH.C5.417,0.5420887788,3.2754694662,0.1332757386,1,CR848761.1
KH2013:KH.C5.418,-0.1482371044,4.4919945464,0.5846122807,1,ARFRP1
KH2013:KH.C5.419,-0.1162933849,7.0036132276,0.5590133915,1,KIF21B
KH2013:KH.C5.42,-0.3060103126,5.2318498816,0.266227937,1,KH2013:KH.C5.42
KH2013:KH.C5.420,-1.2332834429,2.0028221848,0.0258010481,1,KH2013:KH.C5.420_MCO3
KH2013:KH.C5.421,0.2999498493,0.6568688312,0.8567996284,1,KH2013:KH.C5.421_ITLN1/2
KH2013:KH.C5.422,0.0623078723,5.9412548609,0.7488303628,1,MANF
KH2013:KH.C5.423,-0.3927488108,1.7825771127,0.5917625905,1,KH2013:KH.C5.423
KH2013:KH.C5.424,3.5851804263,-0.984684943,0.5253938021,1,KH2013:KH.C5.424
KH2013:KH.C5.425,0.1516212443,6.3617403221,0.3985325595,1,ZMYM2/3/4
KH2013:KH.C5.426,-0.3200252839,7.6087484942,0.1075458215,1,KH2013:KH.C5.426
KH2013:KH.C5.427,-0.3084100396,4.1185613451,0.3007767185,1,CHTF8
KH2013:KH.C5.428,-0.2228622394,4.1385171517,0.5055519966,1,CCNJL
KH2013:KH.C5.429,-0.0251740218,5.7861181619,0.8969076265,1,DPH5
KH2013:KH.C5.43,2.7284230267,-1.4027319916,1,1,KH2013:KH.C5.43
KH2013:KH.C5.430,0.2692829804,4.9408226792,0.3558763552,1,ZNF410
KH2013:KH.C5.431,-0.1345146489,6.3134538421,0.4417434173,1,RANBP3
KH2013:KH.C5.432,0.6355174634,-1.0554324936,1,1,KH2013:KH.C5.432
KH2013:KH.C5.433,-0.7452568931,2.2422540907,0.1143049143,1,KH2013:KH.C5.433
KH2013:KH.C5.434,-0.0475501301,7.6541599034,0.7769376309,1,KH2013:KH.C5.434_EEF2
KH2013:KH.C5.435,-0.4440586839,4.0820149521,0.194250296,1,DHDDS
KH2013:KH.C5.436,2.6619013201,-0.9242533358,1,1,KH2013:KH.C5.436_CLEC-80/84
KH2013:KH.C5.437,0.0750276106,1.3759100604,0.9206929927,1,KH2013:KH.C5.437
KH2013:KH.C5.438,-0.5021974458,1.6683920992,0.4732104853,1,KH2013:KH.C5.438
KH2013:KH.C5.439,-1.7321550121,-0.5376182864,0.5202489299,1,PHLDB2
KH2013:KH.C5.44,-0.0347633955,6.5026303878,0.870153564,1,KH2013:KH.C5.44_YPR114W
KH2013:KH.C5.440,-0.9375321913,1.5406545032,0.0910182527,1,LRRN3
KH2013:KH.C5.441,-0.1258755769,5.6573577316,0.5446279993,1,FBXO18
KH2013:KH.C5.442,0.1804528989,7.4508376983,0.286872016,1,C10ORF137
KH2013:KH.C5.443,-0.7596686729,0.0907433786,0.7264329001,1,KH2013:KH.C5.443
KH2013:KH.C5.444,0.0714271446,6.8424446981,0.6935879557,1,KH2013:KH.C5.444
KH2013:KH.C5.445,-1.1257807795,-0.1725467232,0.5585857036,1,KH2013:KH.C5.445_FMO1
KH2013:KH.C5.446,-1.7919012576,0.1310145685,0.2050480434,1,KH2013:KH.C5.446
KH2013:KH.C5.447,0.1465834034,3.9950583703,0.7137105501,1,SNF4
KH2013:KH.C5.448,-0.0173914153,4.3200280091,0.9776328326,1,ADPRHL2
KH2013:KH.C5.449,0.2820751667,0.1072999096,0.8905231642,1,RETSAT
KH2013:KH.C5.45,-0.3770710382,2.4357266135,0.5766577201,1,GDH1/3
KH2013:KH.C5.450,0.0379845653,3.3442578109,1,1,KH2013:KH.C5.450
KH2013:KH.C5.451,1.0860722409,0.2061147315,0.3737646251,1,SPINT1/2
KH2013:KH.C5.452,0.292999689,-0.8138015395,1,1,KH2013:KH.C5.452
KH2013:KH.C5.453,-0.0217054377,5.1603817144,0.9073070948,1,KH2013:KH.C5.453_SPTLC1
KH2013:KH.C5.454,-0.1488568908,6.9007964895,0.3832602147,1,RIOK3
KH2013:KH.C5.455,0.0508812408,7.949401163,0.7600758055,1,SKIV2L2
KH2013:KH.C5.456,1.9638414635,-0.3922735666,0.1906423433,1,KH2013:KH.C5.456_SLC1A1
KH2013:KH.C5.457,1.7031971296,-0.1497531025,0.1868085578,1,CG4377
KH2013:KH.C5.458,-0.1437497787,-0.00531295,1,1,VPS17
KH2013:KH.C5.459,-0.070226011,7.8260152671,0.6959125773,1,CLPTM1
KH2013:KH.C5.46,0.7061862253,2.8181475941,0.0752962952,1,PPAPDC1B
KH2013:KH.C5.460,0,-1.5241424656,1,1,CR847844.1/2/4
KH2013:KH.C5.461,-0.0377503392,7.5585815034,0.8258575253,1,SARS
KH2013:KH.C5.462,-0.0850714851,6.1648376803,0.6406727022,1,KIAA0101
KH2013:KH.C5.463,0.2213203728,5.3243162694,0.3058399954,1,GCHFR
KH2013:KH.C5.464,0.0747457556,5.9413078187,0.7270460732,1,KH2013:KH.C5.464_MCH4/5
KH2013:KH.C5.465,1.0084841152,2.0814321644,0.0350320897,1,RELN
KH2013:KH.C5.466,0.0550312508,5.8809329552,0.8239558253,1,KH2013:KH.C5.466_SIP1
KH2013:KH.C5.467,-0.0040883843,6.1133651452,0.9905874756,1,RUVBL2
KH2013:KH.C5.468,-0.3364047975,0.8481182952,0.7626262559,1,KH2013:KH.C5.468
