GeneID,log2FoldChange,logCPM,PValue,padj,GeneName
KH2013:KH.L146.6,-0.0546535714,5.6319642816,0.7588198102,1,TTC1
KH2013:KH.L147.1,-0.1054227172,4.5782342748,0.7415613023,1,KH2013:KH.L147.1_NOTCH2
KH2013:KH.L147.10,0.2220684178,3.8981523833,0.4577261384,1,TAF5L
KH2013:KH.L147.11,-0.3690378341,5.3428003742,0.1351704133,1,SGSM1/2
KH2013:KH.L147.12,-0.156940898,4.6084157549,0.5495716456,1,RPS21
KH2013:KH.L147.13,1.4677074391,-0.8319222402,0.7204638966,1,KH2013:KH.L147.13
KH2013:KH.L147.14,-0.9205642879,0.6858981845,0.3204655587,1,bHLH
KH2013:KH.L147.15,-0.0712743063,5.9371097054,0.7143405,1,SGSM3
KH2013:KH.L147.16,-0.6935350521,-0.417524588,1,1,KH2013:KH.L147.16
KH2013:KH.L147.17,-1.9217700901,-1.1938861841,1,1,KH2013:KH.L147.17
KH2013:KH.L147.18,0.263565469,1.2235514123,0.6998773248,1,KH2013:KH.L147.18_KLHL12/20
KH2013:KH.L147.19,0.0367330617,4.6100529099,0.8450710125,1,ACADVL
KH2013:KH.L147.2,-0.0057096549,8.3311130436,0.9748715045,1,RACGAP1
KH2013:KH.L147.20,-0.0474848292,5.9934166695,0.8004585749,1,C9ORF96
KH2013:KH.L147.22,-0.0061464372,6.8002741101,0.9843534802,1,MAP2K1/2
KH2013:KH.L147.23,-0.0149957363,5.580989045,0.9500664701,1,GTF3C5
KH2013:KH.L147.24,0.9551859413,-0.6187103666,0.8316314927,1,KH2013:KH.L147.24_FUT3/4/5/6/7/9
KH2013:KH.L147.25,-0.647368934,2.3436114493,0.2584017288,1,KH2013:KH.L147.25_F36H2.3
KH2013:KH.L147.26,-0.0418517887,7.0807224504,0.8104533834,1,HGS
KH2013:KH.L147.27,-0.0470519374,6.3005229961,0.8376793428,1,CCDC72
KH2013:KH.L147.28,0.1228730507,8.0838926199,0.4817158173,1,PARD3
KH2013:KH.L147.29,-5.1084412996,-0.3777349104,0.027790186,1,KH2013:KH.L147.29_GJC2
KH2013:KH.L147.3,-0.0337671332,7.2682773762,0.8564204938,1,FAH
KH2013:KH.L147.30,2.2354092633,-0.8287503387,0.4542947171,1,MMP1/10/13/16
KH2013:KH.L147.31,-0.1173687016,6.6690054858,0.4895866621,1,KH2013:KH.L147.31
KH2013:KH.L147.32,-0.6980796479,1.6274910988,0.5089728683,1,KH2013:KH.L147.32
KH2013:KH.L147.33,-0.0098695459,6.3637338827,0.9755204284,1,BRAP
KH2013:KH.L147.34,0.0484394376,6.5146142441,0.8055429063,1,KH2013:KH.L147.34_EIF3L
KH2013:KH.L147.35,0.0341799584,5.9843364185,0.8543700862,1,UCKL1
KH2013:KH.L147.36,0.8946116756,-1.0873517094,1,1,KH2013:KH.L147.36_GJC2
KH2013:KH.L147.37,2.9033136705,-1.4014457914,1,1,NEK5
KH2013:KH.L147.38,-0.2524503128,6.92809688,0.1745588517,1,MGLL
KH2013:KH.L147.39,1.8641105527,-1.1032691555,0.5225180375,1,KH2013:KH.L147.39
KH2013:KH.L147.4,0.3289719675,3.3002527784,0.3660893809,1,C20H20ORF111
KH2013:KH.L147.40,-0.5885158712,0.2260165603,0.6206193968,1,KH2013:KH.L147.40_FAM166B
KH2013:KH.L147.41,-0.0903063876,4.514991613,0.7551147248,1,TXK
KH2013:KH.L147.5,0.0146974613,5.7622143361,0.9302297626,1,TMEM164
KH2013:KH.L147.6,0.003233433,3.2570361932,1,1,C2H10ORF67
KH2013:KH.L147.7,-0.9597682033,0.7555304176,0.3847363267,1,KH2013:KH.L147.7_KBTBD12
KH2013:KH.L147.8,0.2190732731,5.6155604708,0.278219357,1,RPAP1
KH2013:KH.L147.9,-0.1468559166,5.4743701406,0.5116732025,1,COBRA1
KH2013:KH.L148.1,-0.1651671433,6.4325253903,0.3467402655,1,PRKAR1B
KH2013:KH.L149.1,-0.0521262913,6.2549579121,0.7548356756,1,YARS
KH2013:KH.L149.10,-0.1809445313,6.7765975823,0.3041772958,1,PCSK5/6
KH2013:KH.L149.11,-0.0146831624,3.1886756445,0.960814115,1,KH2013:KH.L149.11
KH2013:KH.L149.12,0.2745540183,1.8561784018,0.8167425974,1,KH2013:KH.L149.12_TMPRSS6/7
KH2013:KH.L149.13,0.1392691478,6.7249507617,0.4630215445,1,DDX52
KH2013:KH.L149.14,-1.2108498938,0.0252661478,0.4135834611,1,KH2013:KH.L149.14_SULT6B1
KH2013:KH.L149.15,-0.0012390663,4.3458307071,0.9779788998,1,HAX1
KH2013:KH.L149.16,-0.0165121139,6.2522987904,0.9265215628,1,CHAF1B
KH2013:KH.L149.17,0.6849714788,0.4188118892,0.5099455478,1,KH2013:KH.L149.17
KH2013:KH.L149.18,0.0122100674,6.0173156043,0.9383895632,1,WDR3
KH2013:KH.L149.19,-0.0771672141,2.533313528,0.9048899201,1,KH2013:KH.L149.19
KH2013:KH.L149.2,0.5891437492,2.9339883787,0.3893717192,1,KH2013:KH.L149.2_METTL24
KH2013:KH.L149.20,-0.2123334324,5.6893423945,0.318424372,1,LCA5
KH2013:KH.L149.21,0.1487093635,7.6586610546,0.4195021759,1,SPSB1/4
KH2013:KH.L149.22,-0.1657985077,5.1966128177,0.512364085,1,IRAK1BP1
KH2013:KH.L149.23,-0.0272709994,5.252603886,0.8931065245,1,KH2013:KH.L149.23
KH2013:KH.L149.24,-0.6743080481,1.331495246,0.2938302514,1,KH2013:KH.L149.24
KH2013:KH.L149.25,-0.0014999023,5.1560276219,1,1,KH2013:KH.L149.25_YER130C
KH2013:KH.L149.26,0.510830185,2.6047426155,0.2598458022,1,SI:DKEY-4C15.10/12/13/15/16/18/19/2/20/6/7/8/9
KH2013:KH.L149.27,0.2706622573,4.0730644,0.3455013537,1,KH2013:KH.L149.27
KH2013:KH.L149.28,-0.0665861191,6.5501990996,0.7065138617,1,PLSCR1/2
KH2013:KH.L149.29,0.4451507357,2.2217927346,0.3744747101,1,GALNTL2
KH2013:KH.L149.3,-0.0543991207,5.9879956054,0.7580093477,1,KH2013:KH.L149.3_TTK
KH2013:KH.L149.30,-0.2835092496,4.2036354812,0.3301288193,1,KH2013:KH.L149.30
KH2013:KH.L149.31,-1.9217700901,-1.4089757191,1,1,KH2013:KH.L149.31
KH2013:KH.L149.32,0.0613715568,3.9710569259,0.9229241675,1,OSCP1
KH2013:KH.L149.33,-0.5424550838,3.5562443683,0.1001078628,1,KH2013:KH.L149.33
KH2013:KH.L149.34,0.5303497934,-0.6443795069,1,1,CLEC-86
KH2013:KH.L149.35,-1.9217700901,-1.3025738132,1,1,KH2013:KH.L149.35
KH2013:KH.L149.36,0.4525209459,2.5231261028,0.2452815626,1,KH2013:KH.L149.36
KH2013:KH.L149.37,-1.9217700901,-1.4089757191,1,1,KH2013:KH.L149.37
KH2013:KH.L149.38,1.0427470026,-1.1979952237,0.5225180375,1,KH2013:KH.L149.38
KH2013:KH.L149.39,-0.372931904,2.546636456,0.4490702028,1,SELENBP1/2
KH2013:KH.L149.4,0.093771251,1.0435063807,1,1,TFF2
KH2013:KH.L149.40,-0.3151264875,4.5531344081,0.2893080261,1,IGF2R
KH2013:KH.L149.41,0.0139882687,4.6950222192,0.920539165,1,ALAD
KH2013:KH.L149.5,0.1802414517,4.6296524869,0.5273471945,1,KH2013:KH.L149.5
KH2013:KH.L149.6,-0.0728497814,7.6947744074,0.6621931266,1,SMPD3/5
KH2013:KH.L149.7,-0.3288596787,2.85192031,0.445943928,1,IQUB
KH2013:KH.L149.8,0.2650709102,4.3671261904,0.3353903026,1,GALNT10/6
KH2013:KH.L149.9,-0.1778487548,4.8711221001,0.4689911544,1,C1ORF131
KH2013:KH.L150.1,0.0478713993,4.7006310802,0.890587984,1,KH2013:KH.L150.1_CDC42
KH2013:KH.L150.2,0.3283936285,3.3049265828,0.5097638129,1,FOXJ1
KH2013:KH.L150.3,-0.0118847883,3.9289885901,0.9714631266,1,ECHDC1
KH2013:KH.L150.4,0.2372892098,3.1478656512,0.5731929581,1,KH2013:KH.L150.4
KH2013:KH.L150.5,0.4869066544,6.4072297046,0.0181001638,1,CAD
KH2013:KH.L15.1,-0.0439660529,7.3834980821,0.7966977034,1,ARFIP1/2
KH2013:KH.L151.1,0.1442130016,3.1200372402,0.7878472289,1,KH2013:KH.L151.1_MYCBP2
KH2013:KH.L151.2,-0.1297544897,5.1362185834,0.5497985774,1,KH2013:KH.L151.2_ALS2CR8
KH2013:KH.L151.3,0.0281576447,3.0676182619,1,1,ARSJ
KH2013:KH.L151.4,2.9645170927,-1.399743337,1,1,ACSM1/3
KH2013:KH.L151.5,-0.1620259456,4.2221838051,0.6823477218,1,CNTRL
KH2013:KH.L151.6,0.1715650619,4.3242576143,0.4814528574,1,FUK
KH2013:KH.L15.2,-1.014972098,1.2949522999,0.1998353845,1,KH2013:KH.L15.2
KH2013:KH.L152.1,-0.0712874932,4.7104919738,0.7892187079,1,KH2013:KH.L152.1
KH2013:KH.L152.10,0.1888775799,1.6104192904,0.7733617507,1,KH2013:KH.L152.10_NUD1
KH2013:KH.L152.11,-0.298974071,5.0724200138,0.2092150859,1,DTWD2
KH2013:KH.L152.12,0.3750205425,6.8800922249,0.0835067344,1,KH2013:KH.L152.12_GAS2
KH2013:KH.L152.13,0.3992128222,0.5754469413,0.6700732431,1,KH2013:KH.L152.13
KH2013:KH.L152.14,-0.3188646381,4.2419043425,0.2953351484,1,DERL2/3
KH2013:KH.L152.15,-0.835389692,0.4537580682,0.4572255546,1,KH2013:KH.L152.15
KH2013:KH.L152.16,0.1061773638,5.2372355477,0.6238040744,1,PIBF1
KH2013:KH.L152.17,-0.4564106851,3.1067620332,0.2359795497,1,PXMP4
KH2013:KH.L152.18,0.0045199659,5.664827747,0.9622439769,1,NDUFV1
KH2013:KH.L152.19,-0.2430057388,5.9144399425,0.2078172627,1,SNRPA1
KH2013:KH.L152.2,0.0936721718,3.551997103,0.7625298797,1,ISL1/2
KH2013:KH.L152.20,0.1256907076,6.7467710101,0.4659724956,1,SLC35B4
KH2013:KH.L152.21,0.2058179692,1.9808734536,0.7515721904,1,KH2013:KH.L152.21_MOODY
KH2013:KH.L152.22,0.2464617906,2.0175741952,0.6559178587,1,KH2013:KH.L152.22
KH2013:KH.L152.23,0.4514825652,2.0591867728,0.3586933227,1,KH2013:KH.L152.23
KH2013:KH.L152.24,0.1028351829,2.570295264,0.8062483189,1,KH2013:KH.L152.24
KH2013:KH.L152.25,0.0132734493,3.7726165381,0.9696278886,1,KH2013:KH.L152.25_MET31/32
KH2013:KH.L152.26,0.3591442981,2.3016878751,0.3867507176,1,SCD/1/2/3/4/5
KH2013:KH.L152.28,0.272509708,7.7748842392,0.1260253647,1,PTPN5/7
KH2013:KH.L152.29,0.1030532782,6.16264479,0.5577830982,1,ADSL
KH2013:KH.L152.3,-0.1093846961,5.259349275,0.6647413517,1,GALK/2
KH2013:KH.L152.30,0.0854930238,4.8718121802,0.7300214787,1,RABL3
KH2013:KH.L152.31,0.2774231801,4.5113357727,0.3069943955,1,ILVBL
KH2013:KH.L152.32,0.3617574319,5.0000684158,0.1088045503,1,MCTP/1/2
KH2013:KH.L152.33,-0.7316996374,0.9396794948,0.3759569011,1,LRRTM3
KH2013:KH.L152.34,-0.420542224,1.0438335898,0.6542321529,1,KH2013:KH.L152.34
KH2013:KH.L152.35,0.2325691828,3.9266188183,0.5388910639,1,SCAPER
KH2013:KH.L152.36,-0.0914570381,6.4635544831,0.6106474746,1,ARL3
KH2013:KH.L152.37,-0.0492860011,6.0202383267,0.8126658032,1,CSK
KH2013:KH.L152.38,-0.1067555988,6.8735853766,0.5482418993,1,GBA2
KH2013:KH.L152.39,0.0263100726,5.4160296735,0.8820717818,1,BAZ1B
KH2013:KH.L152.4,0.99122879,1.6919877747,0.2156620771,1,KH2013:KH.L152.4_NF1
KH2013:KH.L152.40,-0.2628166698,3.1695735723,0.5343680595,1,CLCC1
KH2013:KH.L152.41,-0.0359749121,6.4778351671,0.8376714936,1,CNOT10
KH2013:KH.L152.42,0.044203551,4.9602424679,0.8512448816,1,KH2013:KH.L152.42
KH2013:KH.L152.43,-0.2661146409,5.0474477634,0.2537066827,1,ZXDC
KH2013:KH.L152.44,-0.0413657905,2.1087874182,0.9333898241,1,TTC24/28
KH2013:KH.L152.45,-0.1952871574,6.6541900067,0.393126279,1,WNT5B
KH2013:KH.L152.46,0.1190681553,5.115988618,0.6879653194,1,RASA1
KH2013:KH.L152.47,0.2306450753,6.5067061254,0.1912601002,1,MTMR10/12
KH2013:KH.L152.48,-0.0650389329,4.7094207077,0.7955997891,1,ERC1/2
KH2013:KH.L152.49,-0.0801217803,5.2955951634,0.7316136022,1,C8ORF74
KH2013:KH.L152.5,0.013731186,5.9208723362,0.9771486069,1,ZNRF3
KH2013:KH.L152.50,-0.1835528625,4.6264007869,0.4822254611,1,NDUFB11
KH2013:KH.L152.51,-0.0705860794,3.4117373248,0.8778185898,1,CCDC87
KH2013:KH.L152.52,-0.1150374009,3.0645978331,0.8746942947,1,KH2013:KH.L152.52
KH2013:KH.L152.53,-1.0715155682,0.4542431028,0.3096505269,1,KH2013:KH.L152.53
KH2013:KH.L152.54,-0.1361016076,4.6072002718,0.6099633253,1,SHF
KH2013:KH.L152.55,-0.1158993596,4.9917643438,0.7058453941,1,IGSF11
KH2013:KH.L152.56,0.0127095488,3.8748484244,1,1,KH2013:KH.L152.56
KH2013:KH.L152.6,0.2174789338,6.9092243106,0.1874112452,1,BRPF1/3
KH2013:KH.L152.7,-0.1908206003,6.2525474085,0.339031518,1,RPL23A
KH2013:KH.L152.8,-0.0689268046,7.6317059155,0.6743089291,1,SLC35A2
KH2013:KH.L152.9,0.0052822994,4.2309867984,0.9747906921,1,SGF11
KH2013:KH.L15.3,0.174058538,3.9668350689,0.54629228,1,KH2013:KH.L15.3
KH2013:KH.L153.1,0.0522386349,6.8313435558,0.7606299761,1,KH2013:KH.L153.1_CPT1A
KH2013:KH.L153.10,-0.0289426779,6.381868011,0.8817159095,1,POLR3B
KH2013:KH.L153.100,-0.0190833207,6.2017530625,0.9649163616,1,Y48G9A.11
KH2013:KH.L153.101,0.1128288183,5.0365270372,0.6427722309,1,NUDC
KH2013:KH.L153.102,-1.1877898738,0.9677802539,0.1633775389,1,KH2013:KH.L153.102_DHRS1
KH2013:KH.L153.103,0.5619596135,2.8326330005,0.1756162039,1,RAB7L1
KH2013:KH.L153.104,-0.1183780798,6.607192436,0.5243610856,1,FAM46D
KH2013:KH.L153.106,-0.0761318203,5.6088750405,0.7247145496,1,KH2013:KH.L153.106
KH2013:KH.L153.107,0.2441849165,-0.533081521,1,1,KH2013:KH.L153.107
KH2013:KH.L153.108,0.0105861805,-0.149960803,1,1,KH2013:KH.L153.108
KH2013:KH.L153.109,-0.7221657766,0.390785701,0.5495608644,1,KH2013:KH.L153.109
KH2013:KH.L153.11,-0.1481784422,2.3575416238,0.771300306,1,DST
KH2013:KH.L153.110,0.0414201252,3.5941980991,0.9644454077,1,KH2013:KH.L153.110_MET31/32
KH2013:KH.L153.111,-0.1179618287,4.2289199096,0.6442213546,1,KH2013:KH.L153.111
KH2013:KH.L153.113,-0.0979074082,-0.5220144442,1,1,KH2013:KH.L153.113
KH2013:KH.L153.114,0.8048024191,0.2211726839,0.4871615266,1,KH2013:KH.L153.114
KH2013:KH.L153.115,-2.4172094837,0.0487069061,0.1037328544,1,KH2013:KH.L153.115
KH2013:KH.L153.116,0.5221942016,-0.2390763358,0.6969263383,1,KH2013:KH.L153.116
KH2013:KH.L153.117,0.1417757652,2.6012784892,0.7176147591,1,KH2013:KH.L153.117
KH2013:KH.L153.118,0.2411431583,0.4468066851,0.8536211759,1,KH2013:KH.L153.118
KH2013:KH.L153.12,0.108826093,2.7531017258,0.8437058653,1,KH2013:KH.L153.12
KH2013:KH.L153.13,0.0986166618,3.1425356121,0.7912579784,1,TIMM22
KH2013:KH.L153.14,-0.6662224778,0.6801618582,0.7185802781,1,KH2013:KH.L153.14
KH2013:KH.L153.15,-0.0414732214,4.0073457299,0.9256834492,1,KH2013:KH.L153.15
KH2013:KH.L153.16,0.3852114436,1.8944915617,0.4737652127,1,HDHD3
KH2013:KH.L153.17,-1.2053684087,-0.6339496087,0.7234719022,1,KH2013:KH.L153.17_CTR2/3
KH2013:KH.L153.18,0.2364434491,5.0380363503,0.327110105,1,MTG1
KH2013:KH.L153.19,0.213169109,3.5257020766,0.5213472274,1,MRPL19
KH2013:KH.L153.2,2.9033136705,-1.4014457914,1,1,KH2013:KH.L153.2
KH2013:KH.L153.20,0.0480470427,7.220421783,0.7814366895,1,MAPK1/3
KH2013:KH.L153.21,-0.0044835856,8.8057804293,0.981852551,1,KH2013:KH.L153.21_CTSD
KH2013:KH.L153.22,0.1443312902,6.6645132381,0.4266542697,1,RSRC2
KH2013:KH.L153.23,0.043669305,5.5648266801,0.895625668,1,KH2013:KH.L153.23_CEP290
KH2013:KH.L153.24,-0.4393390065,3.0104840666,0.3134316884,1,ZK1240.1/2/3/8/9
KH2013:KH.L153.26,0.6395295196,2.4933156187,0.1406652167,1,ZNF43/91/99
KH2013:KH.L153.27,0.3371097366,3.9099756859,0.3530962205,1,PLA2G6
KH2013:KH.L153.28,0.1118046488,5.470600224,0.5908960657,1,SLC4A1AP
KH2013:KH.L153.29,-0.0841250255,5.5174610571,0.687568913,1,KH2013:KH.L153.29_ITLN1/2/3
KH2013:KH.L153.3,-1.9217700901,-1.4089757191,1,1,KH2013:KH.L153.3
KH2013:KH.L153.30,0.0900502914,5.1727335522,0.7327000517,1,ACSS1
KH2013:KH.L153.31,0.6984154506,4.5579072042,0.0930226901,1,ALPPL2
KH2013:KH.L153.32,0.0423813766,9.3611510314,0.8054008648,1,KH2013:KH.L153.32_PPP1R9A
KH2013:KH.L153.33,0.0620452887,5.9003881413,0.7478758997,1,KH2013:KH.L153.33
KH2013:KH.L153.34,0.2319855299,1.9873341382,0.7579175832,1,SLC2A14/7
KH2013:KH.L153.35,0.3176760832,4.0704101118,0.2961195705,1,CCNH
KH2013:KH.L153.36,-0.0481263205,4.4030562396,0.9356771648,1,MNS1
KH2013:KH.L153.37,0.1324278288,8.1196022361,0.4318678108,1,SRGAP1/2/3
KH2013:KH.L153.38,0.1246720655,2.5013209472,0.8438069686,1,KH2013:KH.L153.38_CCBL1/2
KH2013:KH.L153.39,-0.2338740966,4.9280915209,0.3541401887,1,TRAPPC3
KH2013:KH.L153.4,0,-1.5202957475,1,1,KH2013:KH.L153.4
KH2013:KH.L153.40,-0.102260551,6.2064626853,0.6344948767,1,PCNXL2/3
KH2013:KH.L153.41,0.8038386359,-0.333286174,0.7878427616,1,KH2013:KH.L153.41
KH2013:KH.L153.42,0.1446369068,5.3911841011,0.4971256459,1,TMEM50B
KH2013:KH.L153.43,0.9777439356,3.108640829,0.0293386071,1,KH2013:KH.L153.43
KH2013:KH.L153.45,0.1438427917,7.4225084418,0.375630781,1,CCT8
KH2013:KH.L153.46,0.0187044392,5.9950682113,0.9373982467,1,SEPW1
KH2013:KH.L153.47,-0.1252948374,3.3957904857,0.7411853224,1,HDAC8
KH2013:KH.L153.48,-0.5602945689,1.5341055648,0.4207811447,1,KH2013:KH.L153.48_WBSCR27
KH2013:KH.L153.5,0.1930672935,-0.1562588662,1,1,KH2013:KH.L153.5
KH2013:KH.L153.50,0.1569419144,5.796197462,0.4158659084,1,ECD
KH2013:KH.L153.53,0.4703081442,2.858813003,0.2671245443,1,KH2013:KH.L153.53_THAP9
KH2013:KH.L153.54,-0.6192387985,0.0242076069,1,1,KH2013:KH.L153.54
KH2013:KH.L153.55,-1.2199666741,-0.1481383934,0.2873882428,1,KH2013:KH.L153.55
KH2013:KH.L153.56,-0.3790218999,1.9477148341,0.5240959696,1,KH2013:KH.L153.56
KH2013:KH.L153.57,-0.1943501096,6.6689150741,0.2512377452,1,KH2013:KH.L153.57_CEP290
KH2013:KH.L153.58,0.8334082535,-1.2902563687,1,1,KH2013:KH.L153.58
KH2013:KH.L153.59,0.200875063,6.0324572974,0.3008502352,1,REPS/1/2
KH2013:KH.L153.6,-0.1947922704,6.3974928637,0.3028684354,1,COG4
KH2013:KH.L153.60,0.5268113853,3.9207015257,0.0877562555,1,QRSL1
KH2013:KH.L153.61,-0.1436269019,5.2035174062,0.5618159126,1,RASSF7/8
KH2013:KH.L153.62,0.7203212297,2.9398723401,0.237661903,1,PEAR1
KH2013:KH.L153.63,0.7809952378,3.5042410867,0.052344708,1,KH2013:KH.L153.63_Y48G8AL.10
KH2013:KH.L153.64,-0.048414303,0.4870871233,1,1,KH2013:KH.L153.64
KH2013:KH.L153.65,-0.0295764549,1.8561243303,1,1,KH2013:KH.L153.65
KH2013:KH.L153.66,-0.1377442101,3.8114584899,0.7508918064,1,ZNF474
KH2013:KH.L153.67,-0.0093767615,7.8580130739,0.9591422316,1,SQZ
KH2013:KH.L153.69,0.1934286093,0.4042198615,0.8725149648,1,KH2013:KH.L153.69_SLC6A13
KH2013:KH.L153.7,-0.019811993,2.0415923034,1,1,Y55F3AM.14
KH2013:KH.L153.70,0.0450680924,6.1572246111,0.7883292425,1,KH2013:KH.L153.70_SON
KH2013:KH.L153.71,0.1049054591,4.1220158614,0.7030926761,1,MRPS15
KH2013:KH.L153.72,-0.0317076007,2.2039669259,1,1,KH2013:KH.L153.72_SON
KH2013:KH.L153.73,-3.3119102608,-1.1097439902,0.5225180375,1,KH2013:KH.L153.73_ARRDC2/3/4
KH2013:KH.L153.75,-0.1167887598,0.2347305057,1,1,KH2013:KH.L153.75
KH2013:KH.L153.76,-0.2620310822,5.2907806662,0.2336617973,1,PGM/1/2/5
KH2013:KH.L153.77,-0.1383791186,4.1404111696,0.8917053259,1,KH2013:KH.L153.77_GCY-31
KH2013:KH.L153.78,-0.0208817223,6.4532368175,0.9651671496,1,TYMS
KH2013:KH.L153.79,0.0766230441,6.6888471068,0.6577375493,1,PITX1/2/3
KH2013:KH.L153.8,-0.6759996826,2.1989972858,0.2352480507,1,ZCWPW1
KH2013:KH.L153.81,0,-1.5202957475,1,1,KH2013:KH.L153.81
KH2013:KH.L153.82,0.2430043534,0.2917296569,1,1,KH2013:KH.L153.82
KH2013:KH.L153.83,-0.4140181627,0.1892843261,0.7237935758,1,SLC2A3/5/7
KH2013:KH.L153.84,0.6098224432,0.7251150091,0.5970923805,1,SLC2A5/7/9
KH2013:KH.L153.85,-0.3713610667,4.7524966091,0.1740988017,1,KH2013:KH.L153.85
KH2013:KH.L153.86,0,-1.5202957475,1,1,KH2013:KH.L153.86
KH2013:KH.L153.87,-1.9217700901,-1.2977284284,1,1,KH2013:KH.L153.87
KH2013:KH.L153.88,0.0690854038,6.9384110389,0.6726189976,1,TMEM57
KH2013:KH.L153.89,0.0192040437,3.6205545427,1,1,KH2013:KH.L153.89
KH2013:KH.L153.9,0.2412289917,3.6789868704,0.5543408101,1,FSD1L
KH2013:KH.L153.90,0.3608659009,-0.3330330262,1,1,KH2013:KH.L153.90
KH2013:KH.L153.91,0.8334082535,-1.2902563687,1,1,TMEM26B
KH2013:KH.L153.92,3.1778710503,-0.1596316241,0.007324672,1,CHSY3
KH2013:KH.L153.93,0.3080958694,3.9705986229,0.3095930682,1,CCDC146
KH2013:KH.L153.94,0.1219950578,4.3803125907,0.7141313105,1,ARL-6
KH2013:KH.L153.95,-0.2052212532,3.905736256,0.4934213923,1,KH2013:KH.L153.95_ARRDC2/3/4
KH2013:KH.L153.96,0.1137902857,4.3985910757,0.6262524119,1,KH2013:KH.L153.96_CD36
KH2013:KH.L153.97,0,-1.5202957475,1,1,KH2013:KH.L153.97
KH2013:KH.L153.98,0.5049992896,3.134342941,0.1811165263,1,KH2013:KH.L153.98_ARRDC2/3/4
KH2013:KH.L153.99,0.1321178085,6.2186598398,0.4849420429,1,QPRT
KH2013:KH.L15.4,-1.9217700901,-1.2977284284,1,1,KH2013:KH.L15.4_MS4A12
KH2013:KH.L154.1,0.2443951974,8.3808934323,0.1744797525,1,KH2013:KH.L154.1_LRP5/6
KH2013:KH.L154.10,-0.1045802108,8.1912701405,0.5833072098,1,SMTN
KH2013:KH.L154.11,0.3074487823,5.1528549702,0.2282614864,1,ANKS3
KH2013:KH.L154.12,0.0521877921,-0.7061487546,1,1,KH2013:KH.L154.12
KH2013:KH.L154.13,-0.8667391033,1.7673272884,0.1506500942,1,SLC16A1/14/7/8
KH2013:KH.L154.14,-0.0426018404,5.7801861424,0.8326964616,1,KH2013:KH.L154.14_CCT3
KH2013:KH.L154.16,0.1888124143,5.9693032458,0.3657071581,1,KH2013:KH.L154.16
KH2013:KH.L154.17,-0.0358251729,-0.3587892889,1,1,ACTB/1
KH2013:KH.L154.18,-0.0177747859,7.2336496486,0.9062421559,1,RBM4B
KH2013:KH.L154.19,-0.6851627214,1.8823819275,0.2904541371,1,KH2013:KH.L154.19
KH2013:KH.L154.2,-0.0644942931,6.3627879687,0.728324913,1,KH2013:KH.L154.2_PTGR1
KH2013:KH.L154.20,-0.0381776866,6.604747701,0.8428938705,1,KH2013:KH.L154.20_SPTY2D1
KH2013:KH.L154.21,0.0789462468,5.6740027857,0.6999179358,1,EIF4ENIF1
KH2013:KH.L154.22,0,-1.5202957475,1,1,KH2013:KH.L154.22_EGFR
KH2013:KH.L154.23,0.3544995862,4.8593738259,0.1947591308,1,ASPDH
KH2013:KH.L154.24,0.4751896155,0.812631428,0.7938715147,1,KH2013:KH.L154.24
KH2013:KH.L154.25,0.0403588799,3.364606579,0.8868869263,1,LIPT1
KH2013:KH.L154.26,-0.169939298,2.3671374418,0.7303845566,1,KH2013:KH.L154.26_CSMD2
KH2013:KH.L154.27,0.6584678417,3.8167459131,0.0489008225,1,ESPL1
KH2013:KH.L154.28,-0.2227514554,4.1471662819,0.5209800375,1,KH2013:KH.L154.28
KH2013:KH.L154.29,0.9216996163,-0.6971868345,1,1,KH2013:KH.L154.29_PLB1
KH2013:KH.L154.3,-2.069905417,-1.1026634884,1,1,CG32557
KH2013:KH.L154.30,-0.3563920068,3.0880390242,0.3727338099,1,KH2013:KH.L154.30_ZBTB44
KH2013:KH.L154.31,0.0630364212,8.6854621077,0.7145258208,1,KH2013:KH.L154.31_HIS-13/17/2/25/27/42/45/49/55/59/6/63/9
KH2013:KH.L154.32,-0.0246506933,5.8836624746,0.9130290342,1,GNAQ
KH2013:KH.L154.33,0.6293453969,3.0835769595,0.0993912528,1,KH2013:KH.L154.33
KH2013:KH.L154.34,0.1707164269,5.5292401518,0.4181877522,1,KH2013:KH.L154.34_ACTB/1/2
KH2013:KH.L154.35,0.0405475399,5.3613684476,0.8985959212,1,MRPL39
KH2013:KH.L154.36,0.1956175043,4.910262471,0.4704072526,1,CYP4F22/39
KH2013:KH.L154.37,-0.423427197,3.2628652448,0.5361635696,1,HAUS1
KH2013:KH.L154.38,-0.1004167972,1.5624441301,0.9196872553,1,Hemocyanin-like
KH2013:KH.L154.39,-1.3358612667,0.0764900608,0.1574222826,1,KH2013:KH.L154.39_C6/7
KH2013:KH.L154.4,0.083407652,11.5328102064,0.6659656848,1,KH2013:KH.L154.4_ACTB/1/2
KH2013:KH.L154.40,-0.7381646525,2.1070450834,0.153070196,1,ACTB/2
KH2013:KH.L154.41,0.2787794562,1.339884745,0.740764101,1,KH2013:KH.L154.41
KH2013:KH.L154.42,-0.0076567116,1.2623132169,1,1,SOX10/15/8/9
KH2013:KH.L154.43,-0.1392891294,4.2685885199,0.6779546771,1,KH2013:KH.L154.43_ACT1
KH2013:KH.L154.44,0.0023579897,3.9620684242,0.9658180435,1,KH2013:KH.L154.44_C6/7
