counts	countsheart15.promoter500	countsheart15.promoter1k	countsheart15.TSS	countsheart15.five_prime_utr	countsheart15.CDS	countsheart15.intron	countsheart15.TTS	countsheart15.three_prime_utr	countsheart15.intergenic	countsheart15.TSC	countsheart15.genome	countsasm15.promoter500	countsasm15.promoter1k	countsasm15.TSS	countsasm15.five_prime_utr	countsasm15.CDS	countsasm15.intron	countsasm15.TTS	countsasm15.three_prime_utr	countsasm15.intergenic	countsasm15.TSC	countsasm15.genome	log2OddsRatioheart15.promoter500	log2OddsRatioheart15.promoter1k	log2OddsRatioheart15.TSS	log2OddsRatioheart15.five_prime_utr	log2OddsRatioheart15.CDS	log2OddsRatioheart15.intron	log2OddsRatioheart15.TTS	log2OddsRatioheart15.three_prime_utr	log2OddsRatioheart15.intergenic	log2OddsRatioheart15.TSC	log2OddsRatioheart15.genome	log2OddsRatioasm15.promoter500	log2OddsRatioasm15.promoter1k	log2OddsRatioasm15.TSS	log2OddsRatioasm15.five_prime_utr	log2OddsRatioasm15.CDS	log2OddsRatioasm15.intron	log2OddsRatioasm15.TTS	log2OddsRatioasm15.three_prime_utr	log2OddsRatioasm15.intergenic	log2OddsRatioasm15.TSC	log2OddsRatioasm15.genome	pheart15.promoter500	pheart15.promoter1k	pheart15.TSS	pheart15.five_prime_utr	pheart15.CDS	pheart15.intron	pheart15.TTS	pheart15.three_prime_utr	pheart15.intergenic	pheart15.TSC	pheart15.genome	pasm15.promoter500	pasm15.promoter1k	pasm15.TSS	pasm15.five_prime_utr	pasm15.CDS	pasm15.intron	pasm15.TTS	pasm15.three_prime_utr	pasm15.intergenic	pasm15.TSC	pasm15.genome	fdrheart15.promoter500	fdrheart15.promoter1k	fdrheart15.TSS	fdrheart15.five_prime_utr	fdrheart15.CDS	fdrheart15.intron	fdrheart15.TTS	fdrheart15.three_prime_utr	fdrheart15.intergenic	fdrheart15.TSC	fdrheart15.genome	fdrasm15.promoter500	fdrasm15.promoter1k	fdrasm15.TSS	fdrasm15.five_prime_utr	fdrasm15.CDS	fdrasm15.intron	fdrasm15.TTS	fdrasm15.three_prime_utr	fdrasm15.intergenic	fdrasm15.TSC	fdrasm15.genome
FOXI1.3.1	1431	1	1	1	1	2	2	0	0	2	0	5	4	3	4	4	3	7	2	3	5	1	12	0.500475986297271	0.301167178073864	0.933435393573377	0.731801532403727	0.933435393573377	0.0265447979648586	-Inf	-Inf	0.348472892852221	-Inf	0.184974160569341	0.14683903168257	0.0589662756572357	0.915513485576114	1.44800856640314	-0.193097012355555	0.531336950002031	0.863046065681979	2.03297106712429	1.05372962729109	0.500475986297271	0.0988590027807486	0.515093369067021	0.562740596568275	0.418889797993428	0.462258144430688	0.290861795328875	0.587904675529174	1	1	0.471708707452129	1	0.452572909800443	0.491480877607847	0.552933861327223	0.172262012239493	0.0669918096253353	0.6676816378933	0.220781822021811	0.309797791728986	0.0438442270207609	0.102685671299864	0.515093369067021	0.448073586840916	1	1	0.917568128937985	0.911308913306214	1	0.978629532470707	1	1	1	1	1	1	1	0.709755785877899	0.51373549624161	1	0.96811294888321	1	0.926921910331368	1	0.890248763409715	0.996883262862533
FOXL1.1	2294	3	2	2	2	1	3	2	1	1	1	6	9	5	8	5	3	7	0	0	2	4	14	1.49266791970245	0.644671013147501	1.30363409531243	1.09212999011872	-0.805990395862064	-0.0729292561517741	2.22963351386866	0.851121890614927	-1.37917572880687	2.22963351386866	-0.247180182996877	0.666204174697142	0.118602201479913	1.28477506806112	1.09212999011872	-0.896898892060275	-0.172464929702688	-Inf	-Inf	-1.01829399957493	1.96659910803486	-0.375793089412215	0.10499658604675	0.378563333266101	0.211349061873301	0.257257464482152	0.827007823321991	0.614663706933151	0.0840926254495615	0.442719844964047	0.925014557384359	0.221636761248092	0.714640594845508	0.128826644060676	0.493336326950011	0.0230306901115745	0.098408954619283	0.915136024482346	0.67359034399608	1	1	0.910751802215954	0.0261072546356375	0.863443001594779	0.743738960788153	1	0.909180505362115	0.867026010986182	1	0.978629532470707	0.905885532468691	1	1	0.74599690371309	1	0.563169633080808	1	0.264852936283107	0.545373146283479	1	0.96811294888321	1	1	1	0.300233428309831	0.996883262862533
SOX1.2.3	1497	1	2	1	2	2	3	0	0	2	0	5	4	1	2	1	2	3	0	0	4	0	9	0.433682349712532	1.28167925626748	0.866641756988639	1.7291382332387	0.866641756988639	0.564078986968207	-Inf	-Inf	0.281679256267482	-Inf	0.118180523984603	0.0800453950978317	-1.6187850701816	-0.186469579470924	-0.69407319748584	-0.855824267482452	-0.788710071623916	-Inf	-Inf	0.64941104076797	-Inf	-0.393049205770785	0.531227326125395	0.209989608805753	0.433451192461035	0.133710800181685	0.309228281421609	0.338418383109887	1	1	0.49547882587169	1	0.491729889083688	0.526834240696606	0.95311040987238	0.66608475314252	0.802887053039138	0.875728929808586	0.8891244525262	1	1	0.26026152916048	1	0.832060901290453	1	0.878138364096785	0.934629133744106	0.867026010986182	1	0.978629532470707	1	1	1	1	1	1	1	1	1	1	0.96811294888321	1	1	1	1	0.996883262862533
SOX14.21	2272	4	3	2	2	0	4	1	1	0	2	6	11	4	6	5	3	8	3	3	4	4	18	1.98109153744994	1.29303554376468	1.31812652472751	1.10662241953379	-Inf	0.376229479291074	1.10662241953379	0.86561432003	-Inf	3.56605403817109	-0.232687753581804	0.992062655270939	-0.202130286605835	0.847235790715145	1.10662241953379	-0.882406462645202	0.0424920821140789	0.793464534274164	1.34366161683464	0.0268952270630606	1.98109153744994	0.014879850906219	0.0253086898670009	0.13854254631264	0.208304023415154	0.253724354433887	1	0.379942884985533	0.391187170916612	0.439520347867519	1	0.0220642165717238	0.705948012841023	0.0300301029964111	0.676185409274055	0.130600550679976	0.0954186991542393	0.911835814658792	0.518021044205075	0.263352198734975	0.129226458991906	0.556540337723637	0.0253086898670009	0.516594917277514	0.582099866941021	0.6948362516184	0.909180505362115	0.867026010986182	1	0.978629532470707	1	1	1	0.607359615153856	1	0.350008681127424	1	0.563214874807398	0.545373146283479	1	0.96811294888321	1	0.938592175835947	1	0.300233428309831	0.996883262862533
SOX15.17.18	1976	3	2	1	2	1	3	1	1	0	1	5	10	6	5	5	2	5	1	1	1	5	12	1.71645334534108	0.868456438786135	0.453418939507291	1.31591541575736	-0.58220497022343	0.15085616948686	1.31591541575736	1.07490731625356	-Inf	2.45341893950729	-0.295042293496745	1.05288100992356	0.618842548714662	0.775347034394653	1.31591541575736	-1.2690470849638	-0.449619330605621	-0.650917720307445	-0.131543561213865	-1.8096154663265	2.573713173225	-0.381157451285338	0.0744273635847552	0.311780782396509	0.529186665360106	0.20657133388272	0.77839848185236	0.512703970929766	0.349762960463329	0.394780337106154	1	0.193617781634599	0.732694742689074	0.0291785324234398	0.208838296800131	0.180606451370641	0.0599924185731587	0.951966013355542	0.80981497044776	0.793748519295941	0.671134287008191	0.969251127564652	0.00269700666484874	0.851907288089074	0.743738960788153	1	1	0.867026010986182	1	0.978629532470707	1	1	1	0.717073158988585	1	0.350008681127424	1	0.712105436832813	0.51373549624161	1	0.96811294888321	1	1	1	0.0930467299372815	0.996883262862533
SOX11.12.4	2087	2	1	1	2	1	3	1	1	0	1	4	12	8	6	5	3	7	1	2	5	5	20	0.993097331022824	-0.26065926122296	0.371608954276553	1.23410543052662	-0.664014955454168	0.0690461842561221	1.23410543052662	0.993097331022824	-Inf	2.37160895427655	-0.707342387118269	1.25613173685662	0.979291531497793	0.974718801707969	1.23410543052662	-0.754923451652378	-0.0304894892947923	-0.732727705538182	0.835556054036344	0.491903187994265	2.49190318799427	0.301219626385155	0.279875914726198	0.702908779792949	0.549060244275876	0.224145227163503	0.796715160040685	0.549874553945025	0.365590602555343	0.411932716819649	1	0.203491910478495	0.888701003725118	0.00696593711495112	0.0604257057305225	0.0971315655677839	0.0722129790245551	0.879210852659554	0.574961644668086	0.811572436992772	0.321529395207877	0.293788856396233	0.00341234186091277	0.210063818978241	0.974520853195393	1	1	0.867026010986182	1	0.978629532470707	1	1	1	0.720048298616215	1	0.160216553643876	0.747095679671098	0.51633692746299	0.524494268704664	1	0.96811294888321	1	0.986972318658765	1	0.0941806353611925	0.996883262862533
HNF1A	1092	1	0	1	1	0	2	1	1	0	1	2	8	5	4	2	1	4	3	1	1	2	12	0.899446892511704	-Inf	1.33240629978781	1.13077243861816	-Inf	0.425515704179292	2.19490277603788	1.95389467653408	-Inf	3.33240629978781	-0.763518120210726	1.5882452042174	1.22137498739907	1.31448439179055	0.7963533995476	-1.40094804082602	0.0997455429975352	1.88174489077824	0.747443799066654	-0.930628106045984	1.95389467653408	0.497829908995182	0.423415908638226	1	0.338304322479395	0.376218461644368	1	0.443623059250213	0.210181445344375	0.240642299884841	1	0.111276971232919	0.852604648744391	0.00686374596868276	0.0703785785197411	0.0844848747877103	0.326444173902303	0.928474145290371	0.515509237967448	0.0540742973312297	0.456457329825005	0.851732940801951	0.102707986688878	0.154113246515604	0.974520853195393	1	0.909180505362115	0.867026010986182	1	0.978629532470707	0.905885532468691	0.950302438147354	1	0.607359615153856	1	0.160216553643876	0.747095679671098	0.50180527736193	0.95747517587637	1	0.96811294888321	0.986496237495603	0.986972318658765	1	0.483912355101157	0.996883262862533
HOXD12.9	1339	1	0	1	1	1	2	1	0	3	1	5	2	2	2	1	2	4	0	0	2	1	7	0.598769947129194	-Inf	1.0317293544053	0.830095493235649	-0.00389455532542148	0.124838758796781	1.89422583065536	-Inf	1.05597690065198	3.0317293544053	0.283268121401264	-0.775625567652304	-0.440758417057444	-0.0213819820542624	-0.528985600069179	-0.690736670065791	-0.200931402384975	-Inf	-Inf	-0.216198159038286	0.598769947129194	-0.597210843376458	0.491707572863252	1	0.397996307061289	0.440105115005106	0.637661283681764	0.551551587581052	0.251715258421291	1	0.18450436444129	0.134958677559857	0.396857680693467	0.855626495412933	0.754925397671691	0.605348366623105	0.765543899051037	0.832444715113189	0.675175223916676	1	1	0.676618660841173	0.491707572863252	0.902223235661436	0.997877133163657	1	0.915363027142068	0.906485162249323	1	0.978629532470707	0.90688983046258	1	1	0.642217155284835	1	1	1	1	0.996651491217388	1	0.96811294888321	1	1	1	0.890248763409715	0.996883262862533
HOXC4.5	1078	1	0	1	1	0	2	1	1	0	1	2	6	1	4	2	1	3	2	0	2	2	9	0.918429768764343	-Inf	1.35138917604045	1.1497553148708	-Inf	0.444498580431931	2.21388565229051	1.97287755278672	-Inf	3.35138917604045	-0.744535243958087	1.17081693039863	-1.13403765112979	1.33346726804319	0.815336275800239	-1.38196516457338	-0.303962652572105	1.28099984814905	-Inf	0.103461662596864	1.97287755278672	0.0916982132810257	0.419291117196701	1	0.334757464470756	0.3723956064518	1	0.437090358425241	0.20776519829036	0.237931323609048	1	0.109918673539648	0.847519602450056	0.0570515119755143	0.888654175373296	0.081478070952412	0.320936326440699	0.925989551472834	0.716158633025163	0.207114449783903	1	0.55864406690605	0.100511142321102	0.4717421184771	0.974520853195393	1	0.909180505362115	0.867026010986182	1	0.978629532470707	0.905885532468691	0.950302438147354	1	0.607359615153856	1	0.466454545751329	1	0.50180527736193	0.95747517587637	1	0.96811294888321	1	1	1	0.483912355101157	0.996883262862533
HMBOX1	967	0	0	0	0	0	1	1	1	0	0	1	2	2	1	0	1	1	1	0	0	0	4	-Inf	-Inf	-Inf	-Inf	-Inf	-0.41493280632759	2.3735630884787	2.1325549889749	-Inf	-Inf	-1.5932700475861	-0.296288309828971	0.03857884076589	-0.559322715662764	-Inf	-1.22228772838519	-1.74443412091975	0.406729952413898	-Inf	-Inf	-Inf	-0.93518961766093	1	1	1	1	1	0.738150095279498	0.188366620575026	0.216116877224714	1	1	0.950866682130701	0.704933980872864	0.582326836076032	0.772205065120081	1	0.903007083331937	0.964729992227224	0.534888284235491	1	1	1	0.946216223812754	1	1	1	1	1	0.978629532470707	0.905885532468691	0.950302438147354	1	1	1	1	1	1	1	1	0.978917197995272	1	1	1	1	0.996883262862533
ALX1.3	1084	1	0	1	1	0	2	1	1	0	1	2	4	1	2	2	0	3	1	0	1	2	6	0.910264830998951	-Inf	1.34322423827506	1.14159037710541	-Inf	0.436333642666538	2.20572071452512	1.96471261502133	-Inf	3.34322423827506	-0.752700181723479	0.55662787638425	-1.14220258889519	0.290112901815495	0.807171338034847	-Inf	-0.312127590337497	0.238887578460321	-Inf	-0.919810167558737	1.96471261502133	-0.511436398560904	0.421062357290714	1	0.336279757957296	0.374036714190699	1	0.439895038659695	0.208801561227241	0.239094269167487	1	0.110501012800738	0.84971802320266	0.295057141550352	0.890019500264044	0.490901384952984	0.323298084801906	1	0.719658050990224	0.576416480776513	1	0.849624423724768	0.101450954182032	0.854252407888274	0.974520853195393	1	0.909180505362115	0.867026010986182	1	0.978629532470707	0.905885532468691	0.950302438147354	1	0.607359615153856	1	0.905693422296074	1	1	0.95747517587637	1	0.96811294888321	1	1	1	0.483912355101157	0.996883262862533
BARHL1.2	778	0	0	0	0	1	0	1	0	1	0	2	3	2	1	1	0	3	1	1	1	0	7	-Inf	-Inf	-Inf	-Inf	0.794126538658123	-Inf	2.69224692463891	-Inf	0.220941205713321	-Inf	-0.266173971609691	0.617699971273856	0.357262676926101	-0.240638879502554	0.269035493914365	-Inf	0.17439861977629	0.725413788574109	1.24478794766769	-0.43328395744495	-Inf	0.200810250607086	1	1	1	1	0.443928143186827	1	0.154332038709143	1	0.579566726432148	1	0.69406916251484	0.315023799059504	0.465944795457093	0.695214577498044	0.567643067358883	1	0.498728046381748	0.45925875598736	0.351513518341215	0.742318766347838	1	0.410413779305393	1	1	1	1	1	1	0.905885532468691	1	1	1	1	0.905693422296074	1	1	0.97478453089795	1	0.96811294888321	1	0.986972318658765	1	1	0.996883262862533
LMX1A	939	0	0	0	0	0	1	1	1	0	0	1	3	3	2	1	1	2	2	1	1	1	6	-Inf	-Inf	-Inf	-Inf	-Inf	-0.371809436493514	2.41668645831277	2.17567835880898	-Inf	-Inf	-1.55014667775203	0.342139504947721	0.679720864146568	0.501078645603147	-0.00652497241176937	-1.17916435855112	-0.693737531380876	1.48380065417131	0.969227481341553	-0.708844423771084	1.1212305747866	-0.300470654773251	1	1	1	1	1	0.727700917332441	0.183405001031942	0.21052329044106	1	1	0.94634747210938	0.425280978789276	0.293757965455342	0.417404200755016	0.637052687483558	0.896168557685654	0.833542594901512	0.167784915000565	0.40755890902455	0.805832389149446	0.37676362382677	0.746925170939665	1	1	1	1	1	0.978629532470707	0.905885532468691	0.950302438147354	1	1	1	1	1	1	0.97478453089795	1	0.96811294888321	1	0.986972318658765	1	0.862340208360832	0.996883262862533
EN1.2	1159	2	1	1	1	2	4	0	1	2	1	6	2	0	1	1	1	2	0	0	1	2	4	1.86622836626537	0.612471774019589	1.2447399895191	1.04310612834945	1.2447399895191	1.37684352552645	-Inf	1.86622836626537	0.659777488797946	3.2447399895191	0.767926292653568	-0.562614932538502	-Inf	-0.825649338372296	-0.315974964955377	-1.48861435109473	-1.00318752392448	-Inf	-Inf	-1.01829441631469	1.86622836626537	-1.20151624037046	0.113405958984505	0.487439626189604	0.355030682249948	0.394206702053599	0.215237267392532	0.0754333441219154	1	0.25349272422865	0.367564104379296	0.117753506502656	0.150074454947195	0.794322403142084	1	0.830705934610129	0.714481305476394	0.939265055046366	0.908683537447744	1	1	0.86828088307865	0.113405958984505	0.98131666742314	0.743738960788153	1	0.909180505362115	0.867026010986182	1	0.915019371441381	1	0.950302438147354	1	0.607359615153856	0.796549030104341	1	1	1	0.97478453089795	1	0.96811294888321	1	1	1	0.483912355101157	0.996883262862533
TLX1.2	1216	1	0	1	1	0	2	1	1	0	1	2	4	1	3	2	0	2	2	0	1	2	5	0.741020107780617	-Inf	1.17397951505672	0.972345653887073	-Inf	0.267088919448205	2.03647599130679	1.79546789180299	-Inf	3.17397951505672	-0.921944904941812	0.387383153165917	-1.31144731211352	0.723318106047159	0.637926614816514	-Inf	-1.07394799838686	1.10359018716533	-Inf	-1.08905489077707	1.79546789180299	-0.947035885904642	0.45873726069171	1	0.368942813770134	0.409117776357089	1	0.499613882857696	0.231289485920184	0.264265894464466	1	0.123232385683391	0.891346615428958	0.370546209065089	0.916191900666478	0.280337919144038	0.374664199255971	1	0.9221951202854	0.247074347066522	1	0.880910203678661	0.122731394409714	0.962730368912073	0.974520853195393	1	0.909180505362115	0.868588509804281	1	0.978629532470707	0.905885532468691	0.950302438147354	1	0.607359615153856	1	0.977650138672305	1	0.905846582173224	0.95747517587637	1	0.96811294888321	1	1	1	0.483912355101157	0.996883262862533
HOXB1	1174	1	0	1	1	0	2	1	1	0	1	2	5	2	4	2	1	4	3	0	1	2	9	0.792834729820556	-Inf	1.22579413709666	1.02416027592701	-Inf	0.318903541488144	2.08829061334673	1.84728251384293	-Inf	3.22579413709666	-0.870130282901873	0.771618243910861	-0.246693634366081	1.2078722290994	0.689741236856453	-1.50756020351716	-0.00686661969361231	1.7751327280871	-Inf	-1.03724026873713	1.84728251384293	-0.0338968256627607	0.447013934535905	1	0.358719825053089	0.398165258894971	1	0.48103965301748	0.224198616369908	0.256341881639587	1	0.119198075276632	0.879417579576459	0.178032078930576	0.687405054767191	0.103166610289905	0.358461376451806	0.941450152059639	0.572604704734925	0.0643367111410176	1	0.871727464832897	0.115840877203183	0.573863792621113	0.974520853195393	1	0.909180505362115	0.867026010986182	1	0.978629532470707	0.905885532468691	0.950302438147354	1	0.607359615153856	1	0.713849083585449	1	0.527296008148404	0.95747517587637	1	0.96811294888321	0.986496237495603	1	1	0.483912355101157	0.996883262862533
PAX6	922	0	0	0	0	1	2	1	2	0	0	2	5	3	4	3	3	5	2	1	0	2	8	-Inf	-Inf	-Inf	-Inf	0.545369114041677	0.674102428163879	2.44348950002246	3.3179586179386	-Inf	-Inf	-0.514931396226138	1.1268171305866	0.706523905856257	1.56307111577514	1.65499360521617	0.454460617843466	0.677954753659486	1.510603695881	0.996030523051242	-Inf	2.20248140051867	0.148033616496291	1	1	1	1	0.501615966488124	0.361827723233417	0.180379040276715	0.021547790623499	1	1	0.779259323918233	0.0858833635656966	0.284445410529501	0.0517805324710853	0.076160350197801	0.378509890945573	0.210105546351337	0.163071648477496	0.401869980651369	1	0.0770435005083214	0.436320592509026	1	1	1	1	1	0.978629532470707	0.905885532468691	0.950302438147354	1	1	1	0.507226300865074	1	0.50180527736193	0.525506416364827	1	0.96811294888321	1	0.986972318658765	1	0.483912355101157	0.996883262862533
HOXC13	1628	2	1	2	3	1	3	1	0	1	1	5	10	9	7	7	3	11	4	3	1	6	17	1.36363764037401	0.109881048128224	1.81614984507151	2.2567224364575	-0.293474646102984	0.439586493607306	1.6046457398778	-Inf	-0.866659979047787	2.74214926362774	-0.00631196937629853	1.34161133404401	1.53356264181632	1.58603006171046	2.1435118260095	-0.384383142301195	1.02366309006919	1.74214926362774	1.84168493717865	-1.52088514220606	3.18960824059896	0.427026346645489	0.194723832466047	0.610465594410239	0.123061527695764	0.0313647016578831	0.709903329059899	0.387583065829186	0.297764998956436	1	0.839132970884389	0.161997328923041	0.566137557998193	0.00871043735536873	0.00576514148966385	0.011876699422312	0.00172904873362223	0.749870890275122	0.0252267210333595	0.0383235044642076	0.0600738956197028	0.942705722004196	0.00012890976593384	0.144360028877713	0.92661685794188	1	0.909180505362115	0.691327660787132	1	0.978629532470707	1	1	1	0.689395134839718	1	0.171720050720126	0.397794762786806	0.202882064395227	0.119304362619934	1	0.771230040712675	0.986496237495603	0.926921910331368	1	0.00889477384943494	0.996883262862533
UNCX	1127	0	0	0	0	0	1	1	1	0	0	1	3	2	3	1	1	2	3	0	1	1	6	-Inf	-Inf	-Inf	-Inf	-Inf	-0.640026182330243	2.14846971247605	1.90746161297225	-Inf	-Inf	-1.81836342358876	0.0739227591109916	-0.186514535236763	0.835311827216415	-0.274741718248498	-1.44738110438785	-0.961954277217605	1.83531182721642	-Inf	-0.977061169607814	0.853013828949874	-0.56868740060998	1	1	1	1	1	0.790695187156472	0.216192538904036	0.247380611608859	1	1	0.970308224098713	0.545405801666607	0.665599916898382	0.243996936633707	0.704322585380188	0.934329312328283	0.900170067188532	0.0583494412703509	1	0.860618892543175	0.433604660383737	0.877796103957342	1	1	1	1	1	0.978629532470707	0.905885532468691	0.950302438147354	1	1	1	1	1	0.863373775780809	0.97478453089795	1	0.96811294888321	0.986496237495603	1	1	0.890248763409715	0.996883262862533
UNCX4.1	661	0	0	1	1	2	1	1	0	0	0	2	1	1	0	0	0	2	1	1	2	0	4	-Inf	-Inf	2.067918803212	1.86628494204235	2.067918803212	0.141919384655773	2.93041527946206	-Inf	-Inf	-Inf	-0.0280056167865396	-0.749704454299435	-0.417508023958246	-Inf	-Inf	-Inf	-0.180008710231589	0.96358214339726	1.48295630249084	0.819991289768411	-Inf	-0.378337426677568	1	1	0.22041355611666	0.247662009667971	0.0877069258015958	0.59885345859112	0.13261252407056	1	1	1	0.606436361081586	0.814646081545425	0.73839495372902	1	1	1	0.662711003254755	0.406551330571426	0.307600481003629	0.317068615323316	1	0.762820005940852	1	1	0.909180505362115	0.867026010986182	1	0.978629532470707	0.905885532468691	1	1	1	1	1	1	1	1	1	0.96811294888321	1	0.986972318658765	1	1	0.996883262862533
SIX3.4.6	597	1	2	0	0	1	1	0	0	2	0	4	2	2	1	0	0	1	1	0	2	0	5	1.78354355457121	2.63154046112616	-Inf	-Inf	1.1808790521166	0.290503543291097	-Inf	-Inf	1.63154046112616	-Inf	1.1375516204525	0.409148039789716	0.744015190384577	0.146113633955922	-Inf	-Inf	-1.03899777130107	1.11216630203258	-Inf	0.968575448403735	-Inf	0.0954875608859543	0.258952769122136	0.0454637423805904	1	1	0.362112159813199	0.561551228372844	1	1	0.141300326023793	1	0.11411710992188	0.44710513811549	0.338818684613803	0.59757287467081	1	1	0.872297385856424	0.375628939668171	1	0.276236854913404	1	0.503449731005007	0.974520853195393	0.571861050316429	1	1	1	0.978629532470707	1	1	1	1	0.796549030104341	1	1	1	1	1	0.96811294888321	1	1	1	1	0.996883262862533
HMX1.3	958	0	0	0	0	0	1	1	1	0	0	1	9	5	7	4	3	5	3	1	2	2	13	-Inf	-Inf	-Inf	-Inf	-Inf	-0.401207041220608	2.38728885358568	2.14628075408189	-Inf	-Inf	-1.57954428247912	1.9613630381641	1.41376106494687	2.36867317541833	2.03936555016537	0.398259971406683	0.621754107222703	2.07413096832605	0.939829876614459	0.27686486389203	2.14628075408189	0.809067930743579	1	1	1	1	1	0.73483534077125	0.186774836282005	0.214322964783993	1	1	0.949456965272014	0.000789838894546993	0.0448909407695384	0.000645177273149261	0.0193901539849219	0.401701068638925	0.232278194776564	0.0392035259932257	0.413855159781672	0.495162045360314	0.0822838330703652	0.0411616538155274	1	1	1	1	1	0.978629532470707	0.905885532468691	0.950302438147354	1	1	1	0.0544988837237425	0.747095679671098	0.089034463694598	0.22431627853312	1	0.96811294888321	0.986496237495603	0.986972318658765	1	0.483912355101157	0.996883262862533
HOXA5.6.7	1095	2	1	2	2	1	2	0	0	1	1	3	2	0	1	2	2	3	1	1	1	1	5	1.94985796550058	0.696101373254798	2.40237017019809	2.19086606500438	0.29274567902359	0.421478993145793	-Inf	-Inf	-0.280439653921213	3.32836958875431	-0.174130751774872	-0.478985333303293	-Inf	-0.742019739137087	0.792316688514101	-0.39409643571678	-0.326982239858243	0.224032928939576	0.743407088033155	-0.934664817079483	0.895410181478205	-0.792645812207055	0.103180528103205	0.467975014589592	0.0626041918393503	0.079218991837874	0.563229413191093	0.445017633563067	1	1	0.705659670943491	0.111567810176148	0.658924057647035	0.767545121699954	1	0.813078520980853	0.327623065180012	0.73909261662346	0.725987149149932	0.58012907411327	0.457375943215158	0.852516068272056	0.424296109552681	0.932158167169386	0.743738960788153	1	0.909180505362115	0.811398640214889	1	0.978629532470707	1	1	1	0.607359615153856	1	1	1	1	0.95747517587637	1	0.96811294888321	1	0.986972318658765	1	0.890248763409715	0.996883262862533
POU4F1.2.3	1294	1	2	2	2	1	3	1	0	3	0	7	6	6	2	2	4	7	1	2	3	2	16	0.649273558528432	1.49727046508338	2.15623354724831	1.9447294420546	0.0466090560738167	0.779670195784107	1.9447294420546	-Inf	1.10648051205122	-Inf	0.83647655140258	0.901660720162717	1.24765657501191	0.0291216293449759	0.546180065564328	0.381793247663446	0.680134522233192	-0.0221036940101975	1.54618006556433	0.434534709735419	1.70372134255081	0.676240606128701	0.479876427010947	0.168066352808665	0.0836698153114633	0.10517305689614	0.624935461085792	0.262306144178448	0.24430084880592	1	0.17215044829012	1	0.106986209048312	0.111584541209527	0.0473094474699645	0.586616342131346	0.404320444692391	0.373482235997866	0.157369141054833	0.642054188242974	0.159873804726839	0.388187588659709	0.135792779390224	0.0513728939936886	0.98840219294792	0.773105222919858	0.909180505362115	0.853757755980431	1	0.978629532470707	0.90688983046258	1	1	1	0.796549030104341	0.549952381675528	0.747095679671098	1	0.971026780011501	1	0.96811294888321	1	0.986972318658765	1	0.506470366374348	0.996883262862533
NUB	1059	1	0	1	1	0	2	1	1	0	1	2	3	2	2	1	1	2	1	0	1	1	6	0.944582548341725	-Inf	1.37754195561783	1.17590809444818	-Inf	0.470651360009313	2.2400384318679	1.9990303323641	-Inf	3.37754195561783	-0.718382464380705	0.165491478502842	-0.0949458158449126	0.324430619158269	-0.183172998856648	-1.355812384996	-0.870385557825755	0.273205295803095	-Inf	-0.885492450215963	0.944582548341725	-0.47711868121813	0.413647649370684	1	0.329914900621512	0.367171518881177	1	0.428160723890849	0.204475167358115	0.234237765153326	1	0.108072502803802	0.840365060561066	0.503519405746053	0.6319348872487	0.47863158991572	0.681540680934952	0.922480065902312	0.879584104833778	0.567859054013385	1	0.842842169641712	0.413647649370684	0.838935933934268	0.974520853195393	1	0.909180505362115	0.867026010986182	1	0.978629532470707	0.905885532468691	0.950302438147354	1	0.607359615153856	1	1	1	1	0.97478453089795	1	0.96811294888321	1	1	1	0.890248763409715	0.996883262862533
PAX7	902	0	0	0	0	0	1	0	0	0	0	1	2	0	1	1	0	1	0	0	1	1	3	-Inf	-Inf	-Inf	-Inf	-Inf	-0.312844153597877	-Inf	-Inf	-Inf	-Inf	-1.49118139485639	-0.194199657099258	-Inf	-0.457234062933051	0.0524403104838676	-Inf	-1.64234546819004	-Inf	-Inf	-0.649879140875447	1.18019585768224	-1.25144360893373	1	1	1	1	1	0.713259539587236	1	1	1	1	0.939736049851873	0.668130158228071	1	0.74818529535305	0.622141858533017	1	0.955757093917035	1	1	0.792769336617863	0.364946687595087	0.973284656873074	1	1	1	1	1	0.978629532470707	1	1	1	1	1	1	1	1	0.97478453089795	1	0.976996140448525	1	1	1	0.862340208360832	0.996883262862533
PROX1	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	0.155880990720189	0.641307817890431	-Inf	-Inf	-Inf	-Inf	-0.563623633379795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.594392293230173	0.369104506898654	1	1	1	1	0.795381122849564	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.96811294888321	1	1	1	1	0.996883262862533
