counts	countsheart15.promoter500	countsheart15.promoter1k	countsheart15.TSS	countsheart15.five_prime_utr	countsheart15.CDS	countsheart15.intron	countsheart15.TTS	countsheart15.three_prime_utr	countsheart15.intergenic	countsheart15.TSC	countsheart15.genome	countsasm15.promoter500	countsasm15.promoter1k	countsasm15.TSS	countsasm15.five_prime_utr	countsasm15.CDS	countsasm15.intron	countsasm15.TTS	countsasm15.three_prime_utr	countsasm15.intergenic	countsasm15.TSC	countsasm15.genome	log2OddsRatioheart15.promoter500	log2OddsRatioheart15.promoter1k	log2OddsRatioheart15.TSS	log2OddsRatioheart15.five_prime_utr	log2OddsRatioheart15.CDS	log2OddsRatioheart15.intron	log2OddsRatioheart15.TTS	log2OddsRatioheart15.three_prime_utr	log2OddsRatioheart15.intergenic	log2OddsRatioheart15.TSC	log2OddsRatioheart15.genome	log2OddsRatioasm15.promoter500	log2OddsRatioasm15.promoter1k	log2OddsRatioasm15.TSS	log2OddsRatioasm15.five_prime_utr	log2OddsRatioasm15.CDS	log2OddsRatioasm15.intron	log2OddsRatioasm15.TTS	log2OddsRatioasm15.three_prime_utr	log2OddsRatioasm15.intergenic	log2OddsRatioasm15.TSC	log2OddsRatioasm15.genome	pheart15.promoter500	pheart15.promoter1k	pheart15.TSS	pheart15.five_prime_utr	pheart15.CDS	pheart15.intron	pheart15.TTS	pheart15.three_prime_utr	pheart15.intergenic	pheart15.TSC	pheart15.genome	pasm15.promoter500	pasm15.promoter1k	pasm15.TSS	pasm15.five_prime_utr	pasm15.CDS	pasm15.intron	pasm15.TTS	pasm15.three_prime_utr	pasm15.intergenic	pasm15.TSC	pasm15.genome	fdrheart15.promoter500	fdrheart15.promoter1k	fdrheart15.TSS	fdrheart15.five_prime_utr	fdrheart15.CDS	fdrheart15.intron	fdrheart15.TTS	fdrheart15.three_prime_utr	fdrheart15.intergenic	fdrheart15.TSC	fdrheart15.genome	fdrasm15.promoter500	fdrasm15.promoter1k	fdrasm15.TSS	fdrasm15.five_prime_utr	fdrasm15.CDS	fdrasm15.intron	fdrasm15.TTS	fdrasm15.three_prime_utr	fdrasm15.intergenic	fdrasm15.TSC	fdrasm15.genome
SPDEF_5	689	1	1	1	1	2	1	0	0	0	0	2	1	1	0	0	0	1	1	1	1	0	2	1.57437672214786	1.37506791392445	2.00733612942396	1.80570226825431	2.00733612942396	0.0813367108677389	-Inf	-Inf	-Inf	-Inf	-0.0885882905745735	-0.810287128087469	-0.47809069774628	-Inf	-Inf	-Inf	-1.24816460372442	0.902999469609226	1.42237362870281	-0.255698276409832	-Inf	-1.44552283528985	0.292601429358117	0.326742089649979	0.228643372889845	0.256732148210694	0.0940815122728284	0.614171232978965	1	1	1	1	0.629000975730492	0.827495020003075	0.752927534359051	1	1	1	0.907187651433586	0.419604455646817	0.318364363440278	0.698788857142903	1	0.972281398618237	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPDEF_6	1305	0	0	0	0	1	1	0	1	1	0	2	3	2	3	3	1	5	0	0	4	1	10	-Inf	-Inf	-Inf	-Inf	0.0341072243261439	-0.856268284499358	-Inf	1.69121951080314	-0.539078108618659	-Inf	-1.02619328594167	-0.142319343058124	-0.402756637405878	0.6190697250473	1.14373171550064	-1.66362320655696	0.166692863943953	-Inf	-Inf	0.852500417836196	0.636771726780759	-0.0346055257578706	1	1	1	1	0.628085927493149	0.836984372214692	1	0.280798843348424	0.767845566339051	1	0.913106911195776	0.64474263262641	0.742118672861395	0.31717378044544	0.163707925642025	0.957502036399444	0.462833578654571	1	1	0.190023578653065	0.482792770125206	0.573730874942269	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SREBF2_1	2386	2	4	1	1	3	4	1	1	5	0	11	5	4	5	4	9	9	3	2	4	3	16	0.791923881239415	1.6850086773229	0.170435504493145	-0.0311983566765061	0.791923881239415	0.302539040500489	1.03293198074321	0.791923881239415	0.981401680103127	-Inf	0.611945215133179	-0.283740388692658	-0.275820725396419	0.492363599380507	0.685008677322902	0.696504316160732	0.146588762538777	0.719774095483579	0.634382604252935	-0.0467952117275245	1.43346991032694	-0.235556855182693	0.335632916719362	0.0455518937214948	0.598696618897198	0.647780263392069	0.264473893924379	0.415584159608544	0.406485104969297	0.455916683773201	0.123480101554484	1	0.120909916282758	0.726522624793731	0.713025246435833	0.294871100515191	0.251445011749533	0.118490189111411	0.431333801360478	0.287823658889655	0.382239932116215	0.595616930634098	0.114664898165322	0.77283213567351	0.998084064709988	0.633054523001287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX1_1	1341	0	0	0	1	0	1	0	0	2	0	3	7	3	3	2	2	3	0	0	2	2	10	-Inf	-Inf	-Inf	0.827889515466772	-Inf	-0.896476041919801	-Inf	-Inf	0.444560875915266	-Inf	-0.472976963892761	1.08199079653056	0.155054258720281	0.578861967626857	0.493470476396213	-0.692942647834669	-0.625828451976132	-Inf	-Inf	-0.218404136807163	1.65101175338269	-0.0748132831783132	1	1	1	0.440595869685608	1	0.845035431913391	1	1	0.438280641229168	1	0.785138856045428	0.055015036125875	0.509017005355446	0.332127805794528	0.421880959256051	0.833068268541364	0.840137331123602	1	1	0.677416427131798	0.143814479833558	0.608024855143176	1	1	1	1	1	1	1	1	1	1	1	0.974234252062616	1	1	1	1	1	1	1	1	1	1
TBX1_2	641	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	3	0	0	0	0	3	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	0.503955937575366	-Inf	-0.991571479563845	-Inf	-Inf	-Inf	0.552050225776411	-0.620589160362937	0.457413351638336	-Inf	-Inf	-Inf	-Inf	-0.75183369364119	1	1	1	1	1	1	1	1	0.509833230594457	1	0.863510992422703	1	1	1	0.498422379314529	0.786050932235048	0.376109313859602	1	1	1	1	0.880131953193613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX1_3	1375	1	1	0	0	1	3	0	1	3	0	6	7	5	4	3	3	8	2	3	2	2	14	0.559545373082565	0.360236564859158	-Inf	-Inf	-0.0431191293720501	0.68994201033824	-Inf	1.61399315710494	1.01675232660535	-Inf	0.515691083493137	1.04497220025281	0.881473467969927	0.974582872361409	1.06650536180245	-0.134027625570261	0.790870919189021	0.922115452467273	2.09204045390959	-0.255422733084914	1.61399315710494	0.3870781770778	0.500985225310688	0.548170808680163	1	1	0.647537552118836	0.292511693800876	1	0.293559189467082	0.194557060413561	1	0.251800782143049	0.0612185450352132	0.145136797071857	0.155995928137458	0.182139637606865	0.641062089550239	0.101604519760859	0.293486970616992	0.0397012000544494	0.690737902849208	0.149682035844288	0.196067871366073	1	0.919840799704793	1	1	1	1	1	1	1	1	1	0.974234252062616	1	1	1	1	1	1	1	1	1	1
TBX1_4	785	1	1	1	1	3	4	0	3	1	0	5	1	2	1	0	1	2	1	1	1	0	5	1.38368595075988	1.18437714253647	1.81664535803598	1.61501149686633	2.43813373478225	1.94874889404333	-Inf	4.26410433500721	0.207836115360461	-Inf	1.06818412503195	-1.00097789947545	0.344157586573241	-0.253743969855413	-Inf	-0.916708982577843	-0.431282155407601	0.712308698221249	1.23168285731483	-0.446389047797809	-Inf	-0.304370042925381	0.326140694909356	0.363098779539388	0.256236255043842	0.287040897246713	0.0209231656534057	0.0230723596159685	1	0.000885875772037732	0.582854718618596	1	0.0968149049723745	0.865193835500418	0.470584730165097	0.698478302571083	1	0.849061757025926	0.751689507271813	0.462262812238113	0.354053523938896	0.745465590353061	1	0.738533583387869	0.998084064709988	0.906432147983592	1	1	1	0.961939916296534	1	0.480144668444451	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX1_5	781	0	1	0	0	0	0	0	0	3	0	3	2	3	0	0	0	0	0	0	1	0	4	-Inf	1.1918515890375	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	1.84836735078369	-Inf	0.321619464007826	0.0167648824794056	0.949650686620868	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-0.438914601296784	-Inf	-0.622136425352554	1	0.361622643156612	1	1	1	1	1	1	0.0555923777579039	1	0.433511431564254	0.590004042220733	0.208905144293481	1	1	1	1	1	1	0.743672092318772	1	0.862592119890234	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX19_1	809	0	0	0	0	1	2	1	1	1	0	3	2	3	1	1	3	5	1	2	2	1	7	-Inf	-Inf	-Inf	-Inf	0.736948195948111	0.865681510070314	2.6350685819289	2.3940604824251	0.163762863003308	-Inf	0.270071765149649	-0.034782816378772	0.898102987762691	-0.297817222212566	0.211857151204353	0.6460396997499	0.86953383556592	0.668235445864096	2.23651920543862	0.524644592235247	1.33961269840273	0.143631907897074	1	1	1	1	0.45687309871905	0.305159856739223	0.160002628472939	0.184064188465142	0.593936918924309	1	0.456075677886389	0.609216840804152	0.223567953895945	0.70940819164454	0.581951826775412	0.304954277447998	0.145859796315389	0.472439129220502	0.0734072826412525	0.408956522004561	0.334282812248907	0.449738081870869	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX20_1	1249	0	0	0	1	1	1	0	0	1	0	2	2	1	2	2	3	7	0	2	4	1	12	-Inf	-Inf	-Inf	0.932847540111162	0.0988574915500907	-0.791518017275411	-Inf	-Inf	-0.474327841394712	-Inf	-0.961443018717723	-0.672873520776792	-1.35094542588943	0.0813700648212497	0.598428501040602	0.00794899535188041	0.732382957709466	-Inf	1.5984285010406	0.917250685060143	0.701521994004706	0.299905010488184	1	1	1	0.417589060323203	0.611773695573733	0.823632808553645	1	1	0.752655839696643	1	0.899944968737539	0.827388293018454	0.921704976455092	0.567247836711043	0.387284420070359	0.575948240639697	0.138639141571806	1	0.151173626213864	0.170838538097448	0.467779951647464	0.278416893681872	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX20_2	795	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	3	0	0	1	0	4	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	0.189313023787837	-Inf	-1.30621439335137	-Inf	-Inf	-Inf	0.237407311988882	-0.935232074150466	0.142770437850807	-Inf	-Inf	-0.464912139370433	-Inf	-0.648133963426203	1	1	1	1	1	1	1	1	0.587508006344354	1	0.915702751457151	1	1	1	0.57554841150378	0.852679554538331	0.513140673008555	1	1	0.749895182093895	1	0.871499817933356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX20_3	1529	1	1	0	0	2	4	0	3	2	0	6	6	3	2	2	2	4	1	2	0	1	8	0.402322272502728	0.203013464279322	-Inf	-Inf	0.835281679778835	0.96738521578618	-Inf	3.28274065675006	0.250319179057678	-Inf	0.358467982913301	0.654709434137014	-0.0391874381373065	-0.217829656680728	0.299228779538625	-0.887184344692256	-0.397379077011441	-0.269054980035901	1.29922877953862	-Inf	0.402322272502728	-0.597677727497272	0.538862292914662	0.587149757286177	1	1	0.31810737941998	0.158665790170518	1	0.00587543375462557	0.506765412302091	1	0.333549021303646	0.192427123878674	0.598060308854315	0.677443237357075	0.489391271027262	0.883144524828579	0.770693927362994	0.703750644919246	0.206657071040209	1	0.538862292914662	0.914086940467485	1	0.962291902039838	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX20_4	1386	0	0	0	0	1	1	0	1	5	0	6	5	4	2	1	3	5	1	1	0	1	10	-Inf	-Inf	-Inf	-Inf	-0.0549048393219028	-0.945280348147405	-Inf	1.60220744715509	1.7916852460188	-Inf	0.503905373543285	0.526543177223016	0.534462840519254	-0.0723922660507439	-0.57999588406566	-0.145813335520113	0.0776808002959064	-0.123617589405917	0.395756569687662	-Inf	0.547759663132712	-0.123617589405917	1	1	1	1	0.650502532000604	0.854549235312244	1	0.295545166356967	0.0185455080554817	1	0.257456310618015	0.274924140636931	0.305694732817924	0.624232021680125	0.777325170489245	0.646405144696097	0.515510662485642	0.667574268573834	0.539688641023322	1	0.50378734289442	0.648918961950896	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX20_5	1318	0	0	0	0	0	0	0	0	1	0	1	2	1	2	2	2	6	0	1	2	0	8	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-0.553721051672728	-Inf	-2.04924846881194	-0.752266731054809	-1.43033863616745	0.00197685454323308	0.519035290762586	-0.667377833468296	0.422819975503283	-Inf	0.470125690281639	-0.19283932244079	-Inf	-0.377871216273311	1	1	1	1	1	1	1	1	0.771238308799274	1	0.98375653117891	0.849438467026185	0.932097400575485	0.596686116131455	0.413318475017181	0.825770659457075	0.297893636421636	1	0.521610902084402	0.668146466267831	1	0.813057075247826	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX2_1	1296	2	2	1	1	0	3	0	0	1	1	6	2	0	1	1	1	5	1	1	1	0	6	1.70144058375045	1.49498970628302	1.07995220700418	0.878318345834529	-Inf	0.777389436983748	-Inf	-Inf	-0.528857035671345	3.07995220700418	0.603138510138646	-0.727402715053425	-Inf	-0.990437120887219	-0.4807627474703	-1.65340213360965	0.176913936891267	-0.0243844528105564	0.494989706283023	-1.18308219882961	-Inf	-0.774708429831781	0.136131915182336	0.168471685322591	0.387987341101273	0.429453547163904	1	0.263047179981719	1	1	0.765467793550869	0.130874194127464	0.212348671731886	0.842699929747469	1	0.863104680092585	0.754229619344615	0.956555057967876	0.456873060629447	0.642628808142818	0.515616503429097	0.896638173410915	1	0.941728065449828	0.838448841236661	0.702772428864756	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX2_2	1588	0	0	0	0	1	2	0	2	1	0	3	7	4	3	3	3	5	1	2	1	1	11	-Inf	-Inf	-Inf	-Inf	-0.256525650356154	-0.127792336233951	-Inf	2.51606385354077	-0.829710983300957	-Inf	-0.723402081154616	0.831565679268703	0.332842029485003	0.328436850365002	0.853098840818344	-0.347434146554365	-0.123940010738345	-0.325238400440168	1.24304535913436	-1.48393614645923	0.346138852098461	-0.184375864600319	1	1	1	1	0.700815123660712	0.644897860725048	1	0.0581909142675505	0.831636851837281	1	0.870575695177897	0.109522145048148	0.397971522169654	0.433580019504851	0.24121458550202	0.73460559884508	0.636057438273311	0.717528624680725	0.218664648970648	0.938472774962499	0.552626064348422	0.703148386303323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX4_1	1657	1	1	2	1	3	3	0	2	1	0	5	1	1	0	1	1	1	1	1	0	0	3	0.282948540573526	0.0836397323501192	1.78990852929341	0.514274086679982	1.3373963245959	0.413345177829201	-Inf	2.45287354201584	-0.892901294825892	-Inf	-0.0325532851544034	-2.1017153096618	-1.76951887932061	-Inf	-0.844807006624847	-2.0174463927642	-2.53959278529875	-0.388428711965103	0.130945447128476	-Inf	-Inf	-2.14869092604245	0.568220389501348	0.61705039595413	0.126677197019105	0.5131682874963	0.126828476026567	0.398377737328858	1	0.0627443103095685	0.844361350961812	1	0.58186764385586	0.985928308483226	0.966357496060106	1	0.834730641130546	0.982102532662487	0.996872339142423	0.732848600628952	0.605386348788511	1	1	0.999813885964673	1	0.998332282409368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX4_2	1072	1	1	0	0	0	2	0	0	0	0	3	2	1	1	1	1	4	2	1	1	0	6	0.926639383061328	0.727330574837922	-Inf	-Inf	-Inf	0.452708194728916	-Inf	-Inf	-Inf	-Inf	-0.142901550191749	-0.447756131720169	-1.12582803683281	-0.710790537553963	-0.201116164137044	-1.37375555027639	0.12693803354716	1.28920946244604	0.774636289616278	-0.903435615496359	-Inf	-0.495061846498526	0.417514652161888	0.46080652289881	1	1	1	0.434278328353233	1	1	1	1	0.644784564750399	0.757211602908872	0.887272052843485	0.806310366563678	0.686025544343573	0.92489867743032	0.50106164902928	0.205393025013165	0.450294667233789	0.846405884394393	1	0.84705535631563	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX5_1	1303	0	0	0	0	1	2	0	2	1	0	3	1	1	0	0	0	0	0	0	0	0	2	-Inf	-Inf	-Inf	-Inf	0.0363726137739043	0.165105927896107	-Inf	2.80896211767083	-0.536812719170898	-Inf	-0.430503817024558	-1.74562673400681	-1.41343030366562	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-2.38086244120919	1	1	1	1	0.627515043366656	0.53673917951724	1	0.0407850419142968	0.767319230658599	1	0.768536627022647	0.964630514435891	0.929961280544744	1	1	1	1	1	1	1	1	0.999642577268184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX5_2	951	1	1	0	0	0	2	0	0	0	0	3	2	1	1	1	1	4	2	1	1	0	6	1.10259644941717	0.903287641193764	-Inf	-Inf	-Inf	0.628665261084759	-Inf	-Inf	-Inf	-Inf	0.0330555161640935	-0.271799065364327	-0.949870970476965	-0.534833471198121	-0.0251590977812021	-1.19779848392055	0.302895099903002	1.46516652880188	0.950593355972121	-0.727478549140517	-Inf	-0.319104780142684	0.380550399141203	0.421525801643853	1	1	1	0.376125647300272	1	1	1	1	0.563832563817124	0.696199689647806	0.855471618838232	0.766511425358225	0.641763206533143	0.899156064576315	0.41034911606481	0.171126702556943	0.411543059344428	0.809891421095522	1	0.757577302231818	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCF3_1	1110	1	0	0	0	1	1	0	1	0	0	2	2	1	2	0	4	4	3	2	3	0	8	0.875387822999379	-Inf	-Inf	-Inf	0.272723320544764	-0.617652188280738	-Inf	1.92983560702176	-Inf	-Inf	-0.787577189723051	-0.499007691782119	-1.17707959689476	0.255235893815923	-Inf	0.607907512134393	0.07568647348521	1.85768582126592	1.77229433003528	0.660648974206366	-Inf	-0.124612177000621	0.428677714167185	1	1	1	0.568206846888372	0.785647803675925	1	0.2441146827105	1	1	0.85891669819389	0.77407828580923	0.895746689558245	0.503472296905764	1	0.274441263101804	0.528347276953286	0.0562531674388926	0.125014395549024	0.301320517419225	1	0.643708358275648	0.998084064709988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCF4_1	1083	1	0	0	0	1	1	0	1	0	0	2	1	1	1	0	2	4	2	2	3	0	7	0.911622572463781	-Inf	-Inf	-Inf	0.308958070009166	-0.581417438816336	-Inf	1.96607035648616	-Inf	-Inf	-0.751342440258648	-1.47304127777154	-1.14084484743035	-0.72580734815151	-Inf	-0.377884044731203	0.111921222949613	1.27419265184849	1.80852907949968	0.696883723670769	-Inf	-0.284358218041871	0.420767512822902	1	1	1	0.559207179094005	0.777383389872353	1	0.238900559418398	1	1	0.84935362152929	0.937469902944927	0.88979310400088	0.809576998015183	1	0.733527903175268	0.509030984178922	0.208550269733589	0.120076877983619	0.288590043211759	1	0.746998555034276	0.998084064709988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCF4_2	1083	1	0	0	0	1	2	0	1	0	0	3	2	2	2	0	4	4	3	2	2	0	8	0.911622572463781	-Inf	-Inf	-Inf	0.308958070009166	0.437691384131369	-Inf	1.96607035648616	-Inf	-Inf	-0.157918360789296	-0.462772942317717	-0.127905791722856	0.291470643280325	-Inf	0.644142261598796	0.111921222949613	1.89392057073032	1.80852907949968	0.0966544662963022	-Inf	-0.0883774275362186	0.420767512822902	1	1	1	0.559207179094005	0.439428105330752	1	0.238900559418398	1	1	0.651597552883157	0.762201913557848	0.644105705777428	0.490413998038627	1	0.260240244763528	0.509030984178922	0.0530006781380866	0.120076877983619	0.561164964373467	1	0.616488806282383	0.998084064709988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TEF_1	2414	1	1	0	0	1	0	0	0	1	0	3	9	6	4	2	5	6	2	0	3	0	19	-0.280107919192735	-0.479416727416142	-Inf	-Inf	-0.88277242164735	-Inf	-Inf	-Inf	-1.45595775459215	-Inf	-1.34964885244581	0.589422148911856	0.318275097290743	0.134929580086109	-0.383201412156839	-0.214519577565158	-0.479416727416142	0.082462160191973	-Inf	-0.494846767985748	-Inf	0.00503067334792256	0.708311003718095	0.755399269023175	1	1	0.84250107040331	1	1	1	0.934715109350603	1	0.980878074006984	0.159719557564625	0.359472494180661	0.500239756074208	0.736106091499479	0.688472715547596	0.83807273312842	0.570151686958241	1	0.793018861550148	1	0.52695718307709	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TEF_2	1357	0	0	0	0	0	2	0	0	1	0	3	2	3	2	1	4	5	2	0	2	0	11	-Inf	-Inf	-Inf	-Inf	-Inf	0.105099618683788	-Inf	-Inf	-0.596819028383217	-Inf	-0.490510126236877	-0.795364707765298	0.137521096376166	-0.0411211221672557	-0.548724740182172	0.311550496151215	0.108951944179395	0.941600886400909	-Inf	-0.235937299151279	-Inf	0.0485160903174206	1	1	1	1	1	0.558834714258225	1	1	0.781126524841687	1	0.79183131671067	0.860746244389052	0.516986469765603	0.612662570814968	0.770126578116385	0.407503830908369	0.496872471825657	0.288235064119314	1	0.683741815351011	1	0.498393685547449	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP2B_1	912	0	0	0	0	0	0	0	0	0	0	0	2	1	2	3	3	7	2	1	2	1	9	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-0.210367486322019	-0.888439391434656	0.543876099276023	1.67098801717936	0.470455029806654	1.19488899216424	1.52659810784419	1.01202493501443	0.349059922292	1.16402802845948	0.337296472976162	1	1	1	1	1	1	1	1	1	1	1	0.674022307246767	0.843437678452882	0.403141346791141	0.0742487465159123	0.372034313452738	0.0384225957017246	0.160311123956189	0.39849889503872	0.469366348615821	0.368161588309133	0.289839971959853	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP2B_2	786	0	2	0	0	0	1	0	0	2	0	3	1	0	1	1	1	3	0	1	0	0	3	-Inf	2.22982011244005	-Inf	-Inf	-Inf	-0.111216805395012	-Inf	-Inf	1.22982011244005	-Inf	0.312282272632028	-1.00284064435022	-Inf	-0.255606714730187	0.254067658686732	-0.918571727452616	0.159430784548657	-Inf	1.22982011244005	-Inf	-Inf	-1.04981626073087	1	0.0738128441272083	1	1	1	0.662904686450677	1	1	0.215754802791223	1	0.437566305421446	0.865539961083258	1	0.698941720784291	0.571381101527158	0.849427469430926	0.505537217002878	1	0.354415595013083	1	1	0.946842485427329	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP2B_3	462	0	0	0	0	0	2	0	1	0	0	2	1	0	1	2	2	2	2	1	1	1	4	-Inf	-Inf	-Inf	-Inf	-Inf	1.68295588477765	-Inf	3.21133485713244	-Inf	-Inf	0.493922060387635	-0.227776777125261	-Inf	0.519457152494772	2.05379358014596	0.867380455915079	0.341918966942585	2.51945715249477	2.00488397966501	0.326812074552376	2.15688707311006	0.143590250496606	1	1	1	1	1	0.132697220262308	1	0.109351725479867	1	1	0.417576744195122	0.691473837468577	1	0.505176057098655	0.0877339282938535	0.302532141061031	0.47016194041874	0.0510355508198524	0.226218624597204	0.552001223370516	0.206768683286765	0.490971549427069	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP4_1	1453	1	2	0	0	1	2	0	0	2	0	5	1	2	0	1	4	4	0	0	0	0	6	0.477884160278225	1.32588106683318	-Inf	-Inf	-0.12478034217639	0.00395297194581336	-Inf	-Inf	0.325881066833176	-Inf	0.162382334550296	-1.9067796899571	-0.561644203908412	-Inf	-0.649871386920147	0.21040384941324	-0.321817189235943	-Inf	-Inf	-Inf	-Inf	-0.943817069281629	0.520529950012293	0.200787667893404	1	1	0.668043146975057	0.596274899175367	1	1	0.479704323217948	1	0.465722075126759	0.976048393680673	0.793967883876492	1	0.793119486081229	0.458603300054715	0.735414410493855	1	1	1	1	0.972412094958124	1	0.771822099278193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP4_2	1316	2	3	1	1	1	3	0	0	1	0	5	1	2	0	1	5	5	0	0	0	0	7	1.67882012808057	2.10624135181525	1.0573317513343	0.855697890164654	0.0217078416035831	0.754768981313873	-Inf	-Inf	-0.551477491341219	-Inf	0.308870518330269	-1.76029150617713	-0.415156020128439	-Inf	-0.503383203140174	0.689960685685775	0.154293481221393	-Inf	-Inf	-Inf	-Inf	-0.571608446447454	0.139534251527781	0.0385812442859645	0.392662229579512	0.434431698669518	0.631210555525626	0.270472696902546	1	1	0.770719541768901	1	0.382822679818456	0.96580402684045	0.746322729060637	1	0.759557330968566	0.20748757018009	0.470093138088218	1	1	1	1	0.892714257602096	0.840306270311747	0.577729672127756	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFE3_1	2834	3	5	2	2	3	5	1	1	6	0	12	6	5	4	3	8	8	2	1	6	2	19	1.17313872094658	1.79907300272404	0.984104896556563	0.772600791362852	0.531592691859057	0.384035503445199	0.772600791362852	0.531592691859057	1.0096399886637	-Inf	0.486078032606688	-0.270467930529034	-0.200926997275957	-0.107817592884476	-0.0158951034434366	0.254752486500233	-0.291529546056864	-0.160285012778611	-0.67485818560837	0.309200270522609	0.531592691859057	-0.237716499622662	0.166223297761523	0.0211586407107689	0.287196590174817	0.343888024530227	0.357144860498807	0.349152716521317	0.463252476490184	0.516133055637559	0.0924096794200133	1	0.166883477261161	0.728215993233209	0.680934456820781	0.628123280704655	0.589898421332592	0.366149793600169	0.758956049919388	0.658770351195688	0.799652210040144	0.366157540586506	0.416952291027877	0.789570089728873	0.921891604690824	0.470407475274883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFEB_1	2883	3	5	2	2	4	6	1	1	5	0	12	6	4	4	3	8	7	2	1	6	2	18	1.14707963053468	1.77301391231215	0.958045806144668	0.746541700950956	0.958045806144668	0.641188700804727	0.746541700950956	0.505533601447161	0.695011400310874	-Inf	0.460018942194793	-0.29652702094093	-0.562211005188673	-0.133876683296371	-0.0419541938553322	0.228693396088337	-0.518053218870455	-0.186344103190507	-0.700917276020265	0.283141180110713	0.505533601447161	-0.345200867676619	0.17225482869129	0.0226027872976737	0.294119146787987	0.351665085405722	0.168133595927181	0.203843656146256	0.46914941922594	0.522329444965379	0.213044811594808	1	0.181003838264552	0.743224239394153	0.838313972806515	0.641663904348182	0.601715368098542	0.384021324093662	0.868504189777858	0.668133822808019	0.805290048198719	0.381421898205021	0.425592781909123	0.868373171950101	0.933621171506794	0.470407475274883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
