"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C14.61",81.6106825495591,0.317178977135959,0.589793755801009,0.537779476327607,0.590729302718168,0.872110084423675,113,115,44,82,135,108,100,95,53,40,273,135,162,131,176,94
"KH2013:KH.C14.2",53.186779219974,-1.22470066588152,0.606214049688457,-2.02024460916225,0.0433580211908636,0.314220892909278,50,59,33,65,81,131,32,35,16,33,203,50,118,78,92,62
"KH2013:KH.C14.449",6093.77451956331,0.154233687223437,0.158113412902905,0.975462387357039,0.329330950217128,0.726537199324843,5021,5283,3697,4234,13692,12588,5233,4487,5136,7436,11837,4006,9192,5645,7436,5027
"KH2013:KH.C14.102",112.258594357487,-0.459847073053679,0.518623238145686,-0.886668855598992,0.375257210826227,0.759320035678305,85,58,40,79,196,226,76,55,99,40,40,59,235,135,185,83
"KH2013:KH.C14.517",28.5966282668891,-0.503564324657771,1.243745436839,-0.404877324364373,0.685567687074646,0.91154026090857,13,13,3,12,24,133,22,7,8,5,10,25,39,20,19,6
"KH2013:KH.C14.438",395.030453089824,-0.234491731287818,0.250548165267875,-0.935914781244194,0.349317066109006,0.742324771814731,378,538,245,395,494,447,560,323,241,453,676,305,742,462,640,428
"KH2013:KH.C14.580",3.06712213620207,-0.829725019080897,1.89005477066913,-0.438995224877612,0.660664996328713,NA,3,6,2,1,12,5,3,2,1,2,3,3,32,12,9,8
"KH2013:KH.C14.507",70.5070687253138,-0.793457451470334,0.540983433949202,-1.46669454492915,0.142459167496762,0.519638025455363,63,86,35,71,157,124,88,66,46,51,93,78,146,167,72,72
"KH2013:KH.C14.67",2.3630557321445,0.182548614213843,2.44979060437483,0.0745160071590806,0.940599804705384,NA,2,5,2,1,3,3,1,2,0,0,0,6,14,3,3,10
"KH2013:KH.C14.253",103.744167911693,0.67863755107911,1.34963617509401,0.502829994929441,0.615083803088076,0.882318015043523,99,64,12,10,71,130,101,50,50,22,52,54,122,17,41,19
"KH2013:KH.C14.396",651.284138713497,-0.231603438632002,0.266388323753418,-0.869420383629071,0.38461723795802,0.765201443512894,666,743,431,564,1065,923,939,672,485,531,531,560,1658,785,1242,914
"KH2013:KH.C14.202",2388.56629886678,0.799897401762975,0.285173507094375,2.80494990545619,0.00503244003812474,0.1039908072743,2030,2377,2881,3038,8228,4525,2202,1624,804,1079,4510,1289,5024,2124,5576,4941
"KH2013:KH.C14.524",570.3723457252,-0.434283784592329,0.33393279970007,-1.30051251324336,0.193425370337439,0.596320611777633,882,870,566,646,839,609,923,650,404,511,1010,468,1764,800,1151,830
"KH2013:KH.C14.8",60.0079620649411,-0.604103567753925,0.717679999539628,-0.84174502304849,0.399930690932065,0.773269163997534,44,54,46,21,41,13,40,23,26,13,307,162,149,114,47,57
"KH2013:KH.C14.454",114.451115024412,0.253521237701921,0.304373789837995,0.832927295864927,0.404885734225276,0.777241194251678,101,121,61,103,163,92,127,87,112,118,99,77,179,143,136,118
"KH2013:KH.C14.1",2.85601733507939,1.59815354073997,3.12482700626433,0.511437445188535,0.609044780433506,NA,0,7,3,1,2,0,0,1,4,0,0,2,9,1,0,0
"KH2013:KH.C14.283",2.64757575344648,-0.936604949939601,2.55120161431271,-0.367123062593358,0.713527225129529,NA,0,3,1,0,1,1,1,1,0,0,5,2,5,6,3,0
"KH2013:KH.C14.288",1478.32598252643,0.0380727347906978,0.187705069286088,0.202832746795291,0.839265761669484,0.958137874670452,944,870,706,943,3082,4656,1614,1247,1530,1862,1598,1108,2100,884,1293,1195
"KH2013:KH.C14.351",66.5390270128078,-1.32650908692407,1.06104545589071,-1.25019062996741,0.211229918851867,0.61501729341853,8,16,55,92,10,79,11,28,28,25,136,29,246,66,56,101
"KH2013:KH.C14.217",14.6186506281499,1.29581478761771,0.892913453870122,1.45122103603804,0.146718321060671,NA,1,3,5,9,13,55,3,10,2,10,69,19,25,6,4,8
"KH2013:KH.C14.312",763.143085294646,1.0622070757504,0.337096655760366,3.15104602077542,0.00162686854214138,0.0525658824822856,297,246,254,348,1160,3665,325,318,1415,1603,419,264,397,255,438,288
"KH2013:KH.C14.341",2.35992856789261,-1.84525331035771,8.212204796326,-0.224696455595366,0.822215422135526,NA,1,0,11,14,0,35,0,0,1,2,0,0,0,0,0,0
"KH2013:KH.C14.180",4120.99035855159,0.290123372361699,0.236729215817187,1.22554950118934,0.220368251203301,0.622913016494437,4081,3867,3422,5406,4786,7837,3634,2949,2362,2919,5843,2507,11737,5850,9179,6242
"KH2013:KH.C14.165",8.50316913519653,0.0719615878585125,1.25955965213562,0.0571323380647353,0.954439776434533,NA,2,4,3,4,4,12,2,9,4,3,16,19,7,5,10,1
"KH2013:KH.C14.452",10.0832085445703,0.127548038132471,1.20334389227012,0.105994669480435,0.915586581500511,NA,12,11,3,3,25,26,12,7,7,24,8,6,14,16,10,12
"KH2013:KH.C14.527",309.043369776691,-0.274375502313772,0.548419526699191,-0.500302212003964,0.616862296795979,0.88297593272321,252,254,86,96,780,1442,339,191,285,304,346,296,347,150,281,156
"KH2013:KH.C14.274",74.992062712157,0.30270886470543,0.445554234052045,0.679398469525195,0.496885419356808,0.830480304800374,89,135,58,72,95,135,75,59,48,41,73,64,57,100,94,89
"KH2013:KH.C14.292",20.0380710767468,0.497269132025285,0.810017103651018,0.61389954580456,0.539281710360618,NA,18,15,8,8,2,27,34,35,22,13,17,10,65,43,53,22
"KH2013:KH.C14.276",21.3383616823535,-2.9147361754489,1.47420207724244,-1.97716189689615,0.0480233330730195,NA,32,23,27,45,4,23,4,11,2,5,64,44,43,30,139,63
"KH2013:KH.C14.481",52.6695069130916,-1.36105263462552,0.808689761869645,-1.68303433380787,0.0923684450872462,0.437096302481823,37,30,30,13,23,4,42,11,18,30,95,35,56,140,104,64
"KH2013:KH.C14.597",114.179069113857,0.824122892208841,0.763435434120949,1.07949258755296,0.280368196404533,0.690647109656869,112,100,110,50,102,214,45,45,48,33,149,172,139,504,82,84
"KH2013:KH.C14.376",24.8600928624503,1.49301301223131,0.789465481620147,1.89116946464504,0.0586017260885737,0.358441643458339,31,25,12,10,9,7,22,15,17,14,34,21,54,58,35,35
"KH2013:KH.C14.105",427.181683579028,0.452451951591055,0.289012897758048,1.5655078202421,0.117463885174629,0.48044838628553,423,439,325,464,361,544,510,311,213,312,257,279,1185,888,1187,659
"KH2013:KH.C14.101",165.418799608057,-1.4139565273317,0.644235163272728,-2.19478322193524,0.0281791515907536,0.252988296986188,66,54,136,169,56,182,102,121,50,72,801,224,220,66,111,232
"KH2013:KH.C14.78",85.8129341337303,-0.192288536006531,0.759320092533135,-0.253237781928101,0.800084472034299,0.947688640133016,25,78,66,105,12,53,51,74,30,68,12,64,115,92,155,97
"KH2013:KH.C14.218",754.606717088529,-0.204731533176075,0.348168265714889,-0.588024680410499,0.556515727042921,0.858944529063736,637,548,836,698,955,1492,737,584,506,528,776,518,1585,701,1176,1013
"KH2013:KH.C14.203",213.098367337639,0.494914320110691,0.427864348438244,1.1567084799591,0.247391483939591,0.655140634361548,210,260,102,256,395,383,274,270,124,164,148,206,708,262,397,229
"KH2013:KH.C14.57",26.6188205111273,1.57775434819688,0.916281156025504,1.72191072338605,0.0850856921396803,0.424208898752134,16,14,13,4,15,38,17,9,18,13,53,38,63,34,8,6
"KH2013:KH.C14.239",23.3808579260765,-0.738044923493488,1.04172048660821,-0.708486521078724,0.478643179676053,NA,15,15,25,12,26,48,25,8,6,6,194,42,19,46,23,18
"KH2013:KH.C14.566",300.43406522601,-0.489268213375995,0.429135519476959,-1.14012518463242,0.254234150978755,0.664595588246959,385,395,278,356,562,394,387,386,226,344,495,342,827,390,440,401
"KH2013:KH.C14.585",515.241394216613,-1.36096156124777,0.32224555855243,-4.22336794139657,2.40678418149633e-05,0.00314173388765082,448,595,451,541,316,416,277,328,371,676,421,440,588,410,809,571
"KH2013:KH.C14.170",361.285596094397,-0.706352458066628,0.382987493816835,-1.84432251567056,0.0651361520497297,0.377822339384151,436,558,258,378,277,176,688,354,147,235,518,191,1448,667,880,719
"KH2013:KH.C14.368",829.352751111579,0.062525421122905,0.268576087739177,0.232803380409746,0.815914087854998,0.953315057844642,1064,1154,542,796,855,715,1174,863,545,436,618,752,2347,1233,1098,857
"KH2013:KH.C14.47",3539.25867339888,0.0147872455958999,0.226516872964112,0.0652809894574286,0.94795027826901,0.986263305855004,4201,4360,1928,2169,3545,4074,3661,2879,2054,2087,4505,3713,8342,3647,3715,2941
"KH2013:KH.C14.565",43.2150702042551,-0.28835387080135,0.965623022730894,-0.298619506798679,0.765230379940514,0.937345578337091,92,100,4,21,97,179,84,59,17,7,50,51,108,71,132,47
"KH2013:KH.C14.136",5.60065883915694,-5.16807381222131,2.20960122220527,-2.33891697754555,0.0193397306596108,NA,3,2,8,0,160,190,6,10,0,0,31,7,5,4,3,6
"KH2013:KH.C14.222",72.265844577242,0.197640901025279,0.595295968078624,0.332004434135821,0.739885910787432,0.929546806228718,34,37,60,19,103,136,64,40,93,72,119,52,48,56,107,33
"KH2013:KH.C14.374",14.9421662804805,-0.986358615169952,1.25113905852565,-0.78836849385254,0.430481194125635,NA,11,17,4,6,1,16,1,10,8,0,25,23,13,17,15,5
"KH2013:KH.C14.200",2112.40582994416,0.0488133199579126,0.186919392618904,0.261146365147005,0.793979637612793,0.946198846694204,2075,2216,1429,1987,4638,3320,2316,1829,1724,2476,4755,1528,4504,2184,3390,2752
"KH2013:KH.C14.582",26.936702971154,-0.0122849138655231,0.785138898556715,-0.0156468032447582,0.98751616665428,0.996412302543556,22,37,18,18,31,41,60,16,11,14,18,18,66,46,35,43
"KH2013:KH.C14.421",29.0791771373174,-0.888397260329567,0.710260711708677,-1.25080445206148,0.211005830199458,0.614754057282253,21,31,13,9,71,43,75,23,35,21,40,24,98,41,33,25
"KH2013:KH.C14.150",8.63240096995725,-0.903783981302935,1.14696821454816,-0.7879764842995,0.430710461046519,NA,5,5,7,7,23,9,21,10,3,10,0,2,5,25,4,7
"KH2013:KH.C14.75",7365.68973752079,-0.409395355693249,0.158095709599818,-2.58954121354423,0.00961039181822977,0.146746981486921,7532,7106,6350,8258,10584,7284,10924,7788,4852,6472,12365,6897,20734,9803,12495,10750
"KH2013:KH.C14.344",4013.72393430996,-0.488029439993075,0.182459150288362,-2.67473261396747,0.00747888726438986,0.127271874845833,4616,4954,3457,4955,6301,4864,5655,4041,2577,3518,4970,3492,8395,3431,5990,5863
"KH2013:KH.C14.156",718.12377369133,0.261220347211965,0.180710903363525,1.44551514241774,0.148313242825425,0.527819412575763,603,623,364,416,1624,1407,933,726,851,1145,1079,595,1343,793,837,631
"KH2013:KH.C14.347",27.7899285336652,-0.592250288709312,0.619959345461589,-0.955305042249753,0.339423458358404,0.733532949377823,24,39,21,30,14,23,48,28,14,16,29,24,114,42,42,45
"KH2013:KH.C14.3",54.513380370339,0.1936416946116,0.508346846113241,0.380924355274674,0.70325937965093,0.916223028211241,41,54,41,37,73,58,33,31,31,51,119,65,120,91,114,60
"KH2013:KH.C14.269",539.483673463927,0.0552290892043919,0.218097163226537,0.253231579848774,0.800089264424843,0.947688640133016,503,461,405,545,581,822,558,506,334,482,213,401,940,742,846,602
"KH2013:KH.C14.119",7.57403169518171,-1.54892131878918,1.95277676605103,-0.793189137497503,0.427667635287792,NA,1,0,0,6,10,0,0,0,7,1,59,13,0,1,24,12
"KH2013:KH.C14.100",3.98705847449693,-0.877473428463003,2.54615216314052,-0.344627254083941,0.730374613826032,NA,23,1,2,2,1,0,1,1,0,0,4,1,3,1,3,8
"KH2013:KH.C14.252",42.3100662210702,0.310494477764296,0.766620136549017,0.405017378178982,0.685464736995028,0.91154026090857,74,62,22,38,128,16,38,44,19,24,38,47,214,57,70,41
"KH2013:KH.C14.122",52.2865318294512,-0.437172221613133,0.791196549571326,-0.552545662452642,0.58057455862695,0.86820783724428,44,60,62,64,41,51,44,48,16,22,35,85,132,52,76,58
"KH2013:KH.C14.28",34.6906183531817,1.21487271899039,0.636103749165208,1.90986567927753,0.056150510046926,0.350227408788071,43,42,35,45,22,32,47,48,26,27,110,32,227,63,117,53
"KH2013:KH.C14.235",83.717190117705,-1.23343866729677,2.66491222870647,-0.462844011900337,0.643476181461357,0.896144814775223,49,99,152,120,5,2,10,15,4,0,0,36,45,75,304,399
"KH2013:KH.C14.407",10.300715153882,-2.34479222525759,2.38150309198891,-0.984585001440974,0.324827959929604,NA,5,20,6,2,1,0,0,0,0,1,6,3,3,6,31,22
"KH2013:KH.C14.152",4.77603863526806,0.182548466922276,2.75956200968229,0.0661512465680353,0.947257411305251,NA,0,3,2,0,0,4,3,0,0,0,38,2,14,0,13,20
"KH2013:KH.C14.343",126.969892164507,0.671893702205163,0.384925154586207,1.7455177823529,0.0808947798475915,0.417099096092784,171,206,84,151,128,77,98,82,74,86,231,110,355,356,323,167
"KH2013:KH.C14.418",62.7660267131718,-0.221678808586377,0.589331160001652,-0.376153211694687,0.706802996980296,0.917322068647098,50,89,49,78,11,64,47,47,49,57,63,53,103,57,95,100
"KH2013:KH.C14.433",67.6060734557242,-0.390594204054904,0.480656442124798,-0.812626586940636,0.416432183416437,0.785599240622055,49,84,24,62,140,57,55,66,40,38,112,62,227,121,62,95
"KH2013:KH.C14.386",79.6930447773811,-1.88758382221405,1.71044164336315,-1.10356516957959,0.269781807182472,0.679949249842519,108,85,23,108,81,69,8,9,40,12,29,45,56,64,216,84
"KH2013:KH.C14.369",66.0298575969397,-0.205984653298121,0.531796918045488,-0.387337057264597,0.698506694770272,0.914325998442519,38,51,35,70,94,114,64,63,56,47,149,66,225,126,173,123
"KH2013:KH.C14.406",0.338532104416955,0.182543350016045,7.9795844033685,0.0228762979108269,0.98174894697458,NA,2,1,1,0,1,0,0,0,0,0,4,0,6,1,2,0
"KH2013:KH.C14.52",136964.842346778,0.448646971063531,0.134294185541945,3.34077733338204,0.000835441958065667,0.0343945027659035,128129,127060,87094,112491,158430,189007,151619,120982,130830,159844,132751,107207,249918,128133,190996,145141
"KH2013:KH.C14.65",3434.98619229148,-0.112964833893419,0.321890663281712,-0.350941629501551,0.725632139428233,0.924242978925439,1768,1588,4666,6119,2633,4661,1215,930,2080,2273,912,889,13404,4846,16440,11382
"KH2013:KH.C14.20",167.336417917726,-1.68302977520539,0.513595001994504,-3.27695902154321,0.00104931597290772,0.0399710967046412,133,157,77,145,98,145,259,259,77,17,172,203,1340,476,250,145
"KH2013:KH.C14.530",31.0640471864308,-0.549833514032264,0.800390409928285,-0.686956649170159,0.492110046945744,0.827387239968839,15,15,20,33,53,43,25,21,18,3,54,57,67,37,56,59
"KH2013:KH.C14.542",5.18429550756546,-1.23092942821596,2.8088631808608,-0.438230468683323,0.661219223741963,NA,1,15,3,9,0,5,6,7,2,1,139,22,0,3,0,8
"KH2013:KH.C14.469",52.9674194857042,-1.90852838971071,1.3671104567668,-1.39603086222043,0.162705201680558,0.54957288696393,38,29,29,14,9,39,31,32,19,6,180,25,47,29,38,20
"KH2013:KH.C14.210",46.5774978183672,1.04711079249949,0.875551211945035,1.1959446554512,0.231718157312291,0.634401959999066,33,47,51,19,78,83,14,32,7,4,222,51,27,18,25,40
"KH2013:KH.C14.372",2.15998911919966,1.09764304170202,1.99780408413365,0.549424766131665,0.582713981815136,NA,5,1,3,4,0,39,0,7,2,2,3,5,25,4,0,7
"KH2013:KH.C14.349",1003.29854589912,0.795475919818623,0.288390169711517,2.75833229896274,0.00580971063241631,0.111524524733052,695,833,589,713,2291,2121,798,694,792,1367,1950,825,1016,893,1557,881
"KH2013:KH.C14.92",5.13747615429104,1.60664820717559,2.50313253748429,0.641855028895239,0.52096731590092,NA,0,5,0,1,6,2,0,1,3,3,9,8,3,3,1,7
"KH2013:KH.C14.104",101.855650492745,0.883833122472064,0.521361233804691,1.69524135122628,0.0900296454729936,0.432439798877943,102,60,76,81,117,306,74,85,82,103,124,121,165,72,118,111
"KH2013:KH.C14.82",4.62629711619191,-1.39330466095746,1.98393944339891,-0.702291930125868,0.482497124866997,NA,11,15,3,3,33,3,2,1,4,2,1,2,8,5,5,5
"KH2013:KH.C14.497",552.654162092271,0.0366107616708028,0.257337302554109,0.142267604841723,0.886868633804281,0.971711807935423,817,592,417,514,882,616,953,730,425,523,706,595,1704,778,925,519
"KH2013:KH.C14.447",5.50940966320528,0.18254851194052,2.6687016243167,0.0684034926486996,0.945464441613041,NA,1,11,1,4,0,0,9,3,0,2,10,47,28,19,11,8
"KH2013:KH.C14.160",0.72811702068258,0.304392132429512,4.39232705448099,0.0693008805250455,0.944750124867013,NA,0,1,0,0,6,0,8,11,0,1,0,0,0,2,1,2
"KH2013:KH.C14.265",11.8191167566252,2.67852349680459,2.17101008318998,1.23376833555231,0.217289241701857,NA,22,24,0,5,20,3,8,4,1,0,14,18,19,5,18,7
"KH2013:KH.C14.536",3.43944406377977,-2.87644060377708,2.18829981480523,-1.31446366915362,0.188690216512871,NA,9,4,0,2,2,1,14,7,1,0,7,3,3,1,3,2
"KH2013:KH.C14.417",32.9479209199229,-1.17614311957612,1.31556616405994,-0.894020499848098,0.371310922971019,0.755956947717424,8,19,11,9,0,3,10,19,11,1,4,39,31,18,2,13
"KH2013:KH.C14.409",17.8205566155136,-0.348482086365299,1.1349365847842,-0.307049830833992,0.758805443430797,NA,10,16,4,7,35,23,16,11,0,1,55,32,20,3,16,13
"KH2013:KH.C14.267",28.3158732945999,0.757712363135549,1.4709595639274,0.515114338773861,0.606473123472466,0.878858960402647,5,37,11,3,9,25,26,30,0,0,30,17,14,14,38,9
"KH2013:KH.C14.130",194.887451807922,-0.793376458928394,0.330933398224621,-2.39739011893229,0.0165123326984134,0.194182966169114,173,233,140,121,227,342,265,178,117,176,183,162,461,240,312,209
"KH2013:KH.C14.332",63.9526793715415,0.883613713166788,0.50225967077475,1.75927665425294,0.0785305299073298,0.410861099413989,77,110,41,58,84,66,65,55,36,50,77,32,273,63,137,68
"KH2013:KH.C14.568",62.7081779326297,-0.50765501172741,0.58925655789244,-0.861517797176683,0.388952923444157,0.767014018523628,95,64,35,42,80,78,81,46,56,58,35,74,165,103,89,84
"KH2013:KH.C14.482",83.8940984663012,-0.130797586508648,0.457370539665923,-0.28597728792105,0.774895517040994,0.939692392996442,66,119,51,117,113,111,55,75,39,94,39,107,178,111,154,139
"KH2013:KH.C14.514",1983.33414245794,0.194654413074066,0.192573454839069,1.01080604923839,0.312109267278327,0.716852019733529,1437,1657,1069,1187,5907,4267,1987,1579,1879,2510,3931,1588,3290,1809,2148,1351
"KH2013:KH.C14.254",5.69906406926339,2.85123370829681,2.11434965948048,1.34851569867465,0.177492574409776,NA,4,1,2,11,0,6,4,1,0,3,7,3,0,2,5,3
"KH2013:KH.C14.37",510.462043722798,0.247674649208743,0.377470237378698,0.656143517244414,0.511731786865005,0.838190825800002,436,539,310,446,1020,885,384,459,575,738,1411,412,673,512,571,379
"KH2013:KH.C14.157",183.164146365366,-0.410506680339102,0.45824172806546,-0.895829984912375,0.370343572738611,0.755575872362734,186,195,128,165,110,332,174,173,101,63,194,177,538,343,431,315
"KH2013:KH.C14.371",225.236124143775,0.169390819230134,0.325713887911456,0.52006016788631,0.60302163963421,0.877360830589178,191,273,145,219,376,277,182,199,158,209,246,120,798,601,400,337
"KH2013:KH.C14.598",101.721821073106,-0.365894040991918,0.794764151158467,-0.460380655643038,0.645243017198132,0.896389520582583,64,49,39,110,344,199,73,87,53,97,103,114,231,113,146,68
"KH2013:KH.C14.399",1.27347410925713,3.25056542567244,3.87428382828743,0.839010658418721,0.401463328568128,NA,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,6
"KH2013:KH.C14.62",10.5199999577163,-0.0243516578346192,1.19475721086433,-0.020382097394501,0.983738565094306,NA,4,12,1,7,30,29,10,7,1,4,3,7,24,4,5,6
"KH2013:KH.C14.54",96.7551205796851,1.04358899745892,0.841925036713896,1.2395272167367,0.215150315914099,0.618895437432703,26,73,74,35,480,127,151,52,14,42,359,89,459,42,118,57
"KH2013:KH.C14.414",78.1668117235459,-0.74499368773701,0.738526513782689,-1.00875686090293,0.313091254619195,0.716864452877805,40,79,18,56,347,62,87,42,16,56,89,70,158,31,72,35
"KH2013:KH.C14.70",76.7763852012699,-1.09732013977289,0.869284056628981,-1.26232631486215,0.206831391475319,0.611208897508184,64,62,27,49,131,319,24,55,41,66,131,54,41,59,23,49
"KH2013:KH.C14.491",24.2010121448648,-0.434387182616571,1.2056293765492,-0.36029910274739,0.718623470230575,0.921918018810521,8,25,5,25,29,42,5,6,6,6,96,49,20,19,20,26
"KH2013:KH.C14.271",23.138522105187,-0.818821143483101,0.858294381728407,-0.954009674203138,0.340078745448427,NA,34,23,23,22,126,17,15,34,11,12,30,18,73,31,53,40
"KH2013:KH.C14.58",181.244737934108,0.357332210993206,0.470963248716359,0.758726316686363,0.448016290867549,0.802677419742911,168,244,76,190,386,272,299,172,117,116,260,189,559,178,426,273
"KH2013:KH.C14.310",2176.21374111068,0.812396318006584,0.271468268231842,2.99260139425493,0.00276610765753926,0.0722940587715457,2361,2834,2104,2899,2685,3061,2687,1995,1864,3190,1505,1149,6685,3504,5821,3897
"KH2013:KH.C14.424",18.2140288404756,1.02363022036587,0.927726041521506,1.10337553819992,0.269864115100918,NA,4,24,9,7,6,13,22,31,11,6,3,1,34,27,69,27
"KH2013:KH.C14.153",277.635559136068,-0.495503055255048,0.568649077258075,-0.871368784495838,0.383552824173187,0.764819193358755,142,252,274,465,4253,178,272,105,76,178,503,188,665,151,181,253
"KH2013:KH.C14.437",5.15974925277199,-2.35108792344455,2.47473398879507,-0.950036623770331,0.342093643739626,NA,6,9,6,17,38,0,1,2,0,3,27,10,6,15,0,3
"KH2013:KH.C14.311",3.81459540736784,-2.16215458718731,2.68373510779797,-0.805651265993004,0.420443956811939,NA,0,2,10,1,61,12,0,4,2,8,4,3,52,27,4,2
"KH2013:KH.C14.231",6952.68062661553,0.415611952330949,0.261754868919969,1.58779072208212,0.112333670144852,0.472053871627444,12024,10485,7537,7709,2436,2816,6303,4960,1896,2453,7855,4230,22596,12295,28218,15132
"KH2013:KH.C14.188",1978.23305677357,0.11297788174739,0.172646326679588,0.654389142938814,0.512861127399784,0.838885315966883,2168,2188,1530,1737,2142,1613,2205,1926,900,1710,2463,1837,5803,2179,3617,2450
"KH2013:KH.C14.168",591.036760817187,0.365414243587239,0.368862444315972,0.99065179775857,0.321855635644834,0.722899935075595,849,888,532,566,1072,664,638,562,412,868,1339,409,2106,661,1203,724
"KH2013:KH.C14.68",70.3664136701828,0.213402389598762,0.470036910057149,0.454011982958563,0.649820202066161,0.898629856850209,65,68,60,52,66,164,86,61,56,75,47,64,151,95,136,81
"KH2013:KH.C14.206",160.150727568552,-1.84950924691726,0.617241578129625,-2.99641066391165,0.0027317826887025,0.0722000046910409,256,346,119,149,195,264,219,184,101,53,242,96,432,156,374,119
"KH2013:KH.C14.556",11.1882659866858,-0.848598306379919,1.49612012054209,-0.567199314231832,0.570578773909933,NA,7,7,1,3,14,14,15,5,1,12,29,13,28,37,9,16
"KH2013:KH.C14.99",5.1513757180307,3.27711386704596,2.09677046845948,1.56293400557749,0.118068118181918,NA,2,9,3,1,3,10,6,12,6,1,7,9,35,19,4,4
"KH2013:KH.C14.506",711.98316941103,0.411966472804095,0.1852368980191,2.22399790327744,0.0261485853132715,0.246385965839135,744,647,530,417,952,1593,770,693,625,1041,1021,524,1339,666,1191,698
"KH2013:KH.C14.432",1379.69477028431,-0.757779056803419,0.30681882651554,-2.46979321774128,0.0135191173655508,0.173928644568337,1337,1070,515,838,2337,3506,1495,993,1130,1241,1405,935,2046,1175,1416,1213
"KH2013:KH.C14.88",12825.1381129381,0.143612663612467,0.171569139843603,0.83705416803616,0.402562120886275,0.775203802228134,12435,12957,12170,13521,20024,20398,10836,8652,7107,10298,11051,7463,27579,12896,18613,14751
"KH2013:KH.C14.603",49.32177990187,-0.813098686487973,0.670235898276948,-1.21315299371206,0.225071332128581,0.629440603984768,88,86,64,66,44,68,38,30,32,15,5,17,192,92,106,62
"KH2013:KH.C14.118",609.323381615733,0.197466880648713,0.291714259751875,0.676918847973605,0.498457444792176,0.830480304800374,587,723,429,528,418,651,666,546,266,280,287,356,1696,967,1418,1055
"KH2013:KH.C14.541",46.5451818420939,-0.269238823596917,0.559680096304697,-0.481058421363514,0.630474977871287,0.889378513855331,45,39,36,23,41,99,34,38,31,37,25,44,91,43,85,46
"KH2013:KH.C14.63",25.5687341555837,-0.0805006245177848,1.24893686107826,-0.0644553195813959,0.94860768290167,0.986263305855004,18,22,8,51,33,31,20,12,5,13,31,35,7,9,14,18
"KH2013:KH.C14.471",928.61843579991,0.683663719544836,0.354440500299676,1.92885327429231,0.0537490799446709,0.343443419890151,817,831,575,804,560,1611,1029,821,521,467,238,773,1514,754,1216,907
"KH2013:KH.C14.383",116.804958329402,-0.265589342581034,0.84807460699084,-0.313167427006693,0.754153464087737,0.934460100108805,33,32,61,29,149,383,68,30,25,12,599,243,235,32,55,41
"KH2013:KH.C14.336",3.4401779485468,2.54742487570445,2.63046599783751,0.968431022411492,0.332829152425955,NA,0,6,0,0,3,3,2,1,0,0,0,6,0,0,2,5
"KH2013:KH.C14.516",2.21690039559432,0.182548466713672,2.75997606926235,0.0661413222914142,0.947265312428409,NA,2,4,4,3,1,2,3,2,0,1,23,6,10,7,1,2
"KH2013:KH.C14.27",0.911823965376659,0.18254738243458,4.4154974125796,0.0413424276763268,0.967022909572069,NA,3,2,0,6,2,1,0,0,2,0,1,0,0,1,0,0
"KH2013:KH.C14.4",186.529460232165,-0.580177042844664,1.25720239885232,-0.461482608825992,0.644452395869866,0.896298838716733,211,140,91,43,160,384,262,111,99,20,721,106,352,91,120,22
"KH2013:KH.C14.465",36.1018861444425,-1.24631987708848,1.07026408238494,-1.16449752691993,0.244222444995322,0.650854568787045,35,17,9,19,13,12,7,10,7,4,50,29,4,12,8,20
"KH2013:KH.C14.381",241.046001047714,-0.145007789917108,0.349110251290622,-0.41536388399089,0.677875541271506,0.909212419427391,323,278,209,283,440,226,220,172,129,123,131,216,558,450,495,316
"KH2013:KH.C14.248",13.7540467273235,0.9725035253914,0.997514604611276,0.974926603476023,0.329596668687841,NA,37,13,9,7,24,19,17,11,8,15,17,8,4,28,39,27
"KH2013:KH.C14.466",14.3184514960521,0.764675906394727,0.814862613867992,0.938410835619225,0.348033319570146,NA,21,15,12,8,10,20,12,10,7,11,19,8,77,29,42,26
"KH2013:KH.C14.475",21.5630578806398,0.929118491160174,0.769529656402412,1.20738490509105,0.227283946059568,NA,19,11,23,16,16,11,13,19,9,18,27,18,65,77,53,66
"KH2013:KH.C14.182",2054.5287469248,-0.0934206640393592,0.208597466353451,-0.447851384163341,0.654260456482393,0.900270462294322,2225,2189,1558,1753,2660,2621,3019,2505,1170,1183,1999,1158,4251,2463,2999,2635
"KH2013:KH.C14.83",310.505070825628,-0.14503423139161,0.41037095079709,-0.353422266147008,0.723771895544005,0.923617226617058,339,397,232,242,491,353,370,330,123,196,575,283,1253,675,557,381
"KH2013:KH.C14.159",2.0949924654204,0.187253868907384,2.53516147403119,0.0738626990136566,0.94111963661548,NA,2,8,0,1,0,3,0,0,0,2,1,2,2,2,11,3
