"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C12.199",182.672492734403,1.10390037156073,0.440173645808153,2.50787474914357,0.0121459711775129,0.174798928231044,110,196,116,110,314,272,143,125,106,230,413,223,648,234,205,193
"KH2013:KH.C12.433",1552.71618687402,0.456313803132871,0.22701971215066,2.0100184200306,0.0444292393473655,0.364196911889163,1570,1489,1120,1203,2005,2717,1738,1118,1215,1484,1588,1264,3469,1679,1921,1861
"KH2013:KH.C12.674",43.9267195802128,-0.0317784794148062,0.532918832848791,-0.0596309934196357,0.952449533104231,0.994364890311634,45,63,19,56,69,63,31,23,56,38,36,44,65,61,50,55
"KH2013:KH.C12.489",382.063102157334,-0.437502868571961,0.340730899492544,-1.28401289470236,0.199137443653207,0.685882823290287,409,448,292,301,683,674,343,310,248,450,1161,392,969,416,538,386
"KH2013:KH.C12.189",55.7979885628457,-0.329740360762734,0.496865078538842,-0.663641650430374,0.506919693046087,0.892074992699122,66,69,44,58,91,34,78,58,27,52,49,55,152,106,99,77
"KH2013:KH.C12.377",94.5791090955737,0.834672034808689,0.620988597861043,1.344102029705,0.178915395860598,0.661092766053269,93,94,55,70,98,55,103,66,45,119,170,58,246,122,164,114
"KH2013:KH.C12.440",1.3275383200053,0.347614990437307,2.75200079654761,0.126313550080869,0.899483730755692,NA,1,1,0,1,1,0,2,2,0,4,0,1,4,2,5,1
"KH2013:KH.C12.553",1488.75170777774,-0.231039849229705,0.2192180505099,-1.0539271227543,0.291916284071296,0.780085987120976,1664,1702,1012,1562,2144,1737,1965,1774,1195,1413,1489,1178,3253,1830,2446,2107
"KH2013:KH.C12.170",12.8291410610952,0.556606053893133,1.34886052623708,0.412649079031099,0.679863737524804,NA,6,8,1,8,1,6,2,6,5,0,74,24,3,0,29,11
"KH2013:KH.C12.51",4529.43348560522,-0.137157933836418,0.164533247910032,-0.833618345098356,0.404496084609053,0.848182644488303,3666,4059,3544,4078,8520,9569,5444,4458,3168,4159,3928,3348,8838,4884,6269,5669
"KH2013:KH.C12.19",192.360891232168,0.0149373491464538,0.269660549146577,0.0553931570403143,0.955825247359878,0.994895778753486,217,224,105,168,356,526,174,132,137,205,352,179,327,215,320,227
"KH2013:KH.C12.314",45.8361275371467,0.0326950689673016,0.55211560163117,0.0592177958215767,0.95277863549982,0.994364890311634,51,57,38,52,70,30,58,54,28,42,26,21,70,63,136,60
"KH2013:KH.C12.379",14.8523737930943,-1.2132859492626,1.30071424870869,-0.932784391704107,0.350931301610875,0.815983651677384,17,21,19,5,82,35,20,42,11,3,13,30,65,12,31,31
"KH2013:KH.C12.176",50.0531995582576,0.289851623002817,0.863114157901042,0.335820725855883,0.737006059951115,0.960329523941079,24,10,31,31,168,157,23,17,17,19,60,44,101,11,87,57
"KH2013:KH.C12.93",272.14586459538,0.0170516668940963,0.39768807409701,0.0428769882848859,0.965799592565448,0.995928506276774,263,242,422,279,277,163,152,111,59,63,302,94,556,224,576,426
"KH2013:KH.C12.134",585.831657608119,-0.000610382762259377,0.256136859270498,-0.00238303367972031,0.99809861601869,0.999692599203517,551,475,421,638,774,960,717,492,375,539,1500,425,972,641,662,589
"KH2013:KH.C12.585",1.5439859471041,-0.41830483953172,2.56472469288863,-0.163099314593718,0.870440239446472,NA,4,3,0,0,0,0,0,1,0,2,5,1,1,4,1,0
"KH2013:KH.C12.692",126.261115910866,-0.411363649393613,0.524793792749406,-0.783857688633225,0.433123619256857,0.85924441172383,130,136,85,114,248,119,116,105,87,82,263,140,242,143,233,166
"KH2013:KH.C12.560",31.4870071185672,0.478602643180895,0.639146676136833,0.748815038941753,0.453968694068834,0.868369631815573,18,35,12,31,44,78,22,16,6,25,16,17,31,61,62,36
"KH2013:KH.C12.486",401.724621838603,0.597447646302793,0.314867141434534,1.89745949221892,0.0577673201871942,0.411193880445178,236,251,93,127,1414,935,493,428,964,996,442,419,161,123,196,76
"KH2013:KH.C12.98",1.99445531058788,3.60697290934311,2.51715399537452,1.43295679007769,0.151870186201573,NA,0,9,0,0,42,38,32,23,4,0,1,5,2,1,1,3
"KH2013:KH.C12.123",19.8318181301885,-0.829721404223654,1.22319335892029,-0.678323993645655,0.497566288819678,0.887475985947145,2,19,5,1,140,7,11,6,13,12,19,43,162,10,2,14
"KH2013:KH.C12.24",88.4280070717084,0.0298989599740716,0.603680819634353,0.0495277620252723,0.960498713446195,0.995008731143287,46,54,43,53,138,227,107,91,31,42,70,106,32,85,97,51
"KH2013:KH.C12.673",22.0036215566342,-2.55775574914345,1.25963949535036,-2.03054584949485,0.0423010856152582,0.355447119325718,10,10,9,22,24,19,10,13,0,2,34,27,3,15,15,10
"KH2013:KH.C12.523",239.63864507648,1.84556765875281,0.497320574998735,3.71102212844805,0.000206424056090865,0.00976443353771647,121,56,56,103,378,1150,312,267,75,118,41,279,33,55,137,69
"KH2013:KH.C12.603",2043.61711147233,-0.171105460429926,0.206228046171519,-0.829690546976421,0.406713767448768,0.848807833527003,2757,3191,1886,2364,2393,2283,2435,2017,1069,1430,2662,1626,7572,3509,5080,3394
"KH2013:KH.C12.312",34.952378338112,0.186596858532661,0.648218507853246,0.287861047273438,0.77345310514098,0.969497192160674,42,53,23,45,48,11,25,36,25,13,48,28,83,96,34,47
"KH2013:KH.C12.59",71.3781289367444,0.00360333805169018,0.553356097632021,0.0065117888229839,0.994804380953605,0.999149712195752,61,84,58,49,190,128,104,66,68,110,111,62,251,105,135,72
"KH2013:KH.C12.465",95.4207195872017,-0.261046530886954,0.327754433439978,-0.796469869673816,0.425758981568928,0.857270642087876,124,125,103,81,102,68,107,86,46,56,169,59,457,246,177,169
"KH2013:KH.C12.491",138.416842444353,0.892599144274352,0.766104627743211,1.16511389169358,0.243972894461244,0.735842434916609,178,78,222,362,181,210,239,170,80,42,127,152,372,183,157,214
"KH2013:KH.C12.346",35.3647057452881,-0.708376326573133,0.959452474989576,-0.738313095269079,0.460324210616592,0.871262450605897,22,47,21,7,119,92,100,29,5,73,59,27,42,9,26,26
"KH2013:KH.C12.351",79.8686414291322,-1.12581047802531,0.766017755730082,-1.46969240543558,0.1416450805386,0.604652885264892,81,103,27,65,122,280,60,70,27,9,368,32,102,22,115,53
"KH2013:KH.C12.600",51.2456420728639,-0.311787328085347,0.800448426247306,-0.389515823707819,0.696894607477465,0.951146379399121,85,52,17,65,119,57,20,19,12,7,36,29,61,20,37,19
"KH2013:KH.C12.487",102.233064029093,-0.0951794781448032,0.65802216607195,-0.144644790179296,0.884991331629159,0.985711970220809,44,109,44,50,153,531,36,68,54,99,164,154,120,71,81,46
"KH2013:KH.C12.371",425.400124534683,0.812262272555477,0.292563081895824,2.77636627045345,0.00549702434817033,0.102943485939789,309,423,131,214,655,704,407,298,193,322,690,283,748,359,714,422
"KH2013:KH.C12.456",89.3273571642575,0.421754400380437,0.721705569983574,0.584385680146595,0.558960858823975,0.917323223193465,100,104,38,93,55,59,66,58,24,315,118,108,37,36,103,71
"KH2013:KH.C12.49",1664.88030606151,0.803464366031891,0.292451809835724,2.74733935304833,0.00600809339166086,0.10890261112259,815,809,661,542,3051,2244,698,608,4066,4668,1350,714,675,171,263,263
"KH2013:KH.C12.676",3580.96947517398,-0.325886035056428,0.232505663397945,-1.40162622404022,0.161026891811087,0.636237972003245,3343,3205,4094,4383,3054,4555,4157,3334,2018,2255,3645,2130,8512,4023,8454,6400
"KH2013:KH.C12.60",2155.96627982851,0.204690565750385,0.223209216269316,0.917034561437697,0.359124529713334,0.819236065298763,1382,1528,1854,2128,2893,4146,1998,1474,1312,1622,957,1393,4838,2286,3229,2459
"KH2013:KH.C12.624",63.8719407800562,0.0423446277394211,0.49417707216077,0.0856871557279475,0.931715112816842,0.99235568796282,62,53,54,106,61,37,73,71,39,51,47,31,242,77,193,110
"KH2013:KH.C12.442",1066.75538268436,-0.579844329057802,0.285467587879825,-2.03120898370397,0.0422337994558258,0.355447119325718,881,796,661,1115,1150,3201,656,603,1177,1151,863,488,1875,1229,1759,1481
"KH2013:KH.C12.386",22.2602364727587,0.3408228433807,1.34455025579761,0.253484644334487,0.799893725821621,0.974249316231551,12,23,1,28,11,24,32,41,7,10,1,13,1,1,65,6
"KH2013:KH.C12.200",782.494887760752,-0.185166124988081,0.206394391482479,-0.897147076808045,0.369640441002209,0.825271639039041,855,880,803,1125,771,619,889,606,395,547,675,468,3037,1529,2005,1384
"KH2013:KH.C12.174",203.538828821839,0.966471936428536,0.453049127394713,2.1332607834084,0.0329033393504451,0.313784215347659,120,118,199,168,486,609,164,188,221,230,72,260,227,249,135,145
"KH2013:KH.C12.549",10.4971347104243,-1.01216163329813,1.19157256168471,-0.84943348466087,0.395640127478695,NA,11,29,2,5,4,10,2,49,10,0,12,12,20,54,21,6
"KH2013:KH.C12.339",124.170227270029,0.409883633585902,0.704493447794397,0.581813265785723,0.560692467532292,0.917323223193465,111,142,113,21,284,24,50,12,23,14,1276,237,506,253,47,200
"KH2013:KH.C12.3",69.7368960408495,-0.406034417829819,0.535804867955533,-0.757802778797292,0.448569058598295,0.864587732587266,40,46,40,36,119,142,100,34,85,52,60,122,59,68,73,46
"KH2013:KH.C12.527",17.9457293050385,1.42818210544447,0.932624337589345,1.531358391457,0.125680841564144,0.579498497821779,7,23,4,6,31,14,15,17,15,22,622,6,38,48,19,33
"KH2013:KH.C12.653",106.34059586117,0.0497443524487754,0.534910721635583,0.0929956167202508,0.925907043483931,0.991143217773389,114,122,72,89,253,48,160,108,47,52,176,64,292,150,238,152
"KH2013:KH.C12.111",20.2921994677004,-1.48053944355119,1.25390759016852,-1.18074047494379,0.237705837249515,0.727398889457637,10,37,8,7,70,14,29,12,10,2,96,48,28,20,43,15
"KH2013:KH.C12.4",112.797490234316,0.547415721206018,0.688491730641445,0.795094112017887,0.426558759426276,0.857270642087876,31,43,59,47,501,502,53,84,35,13,88,70,99,27,19,46
"KH2013:KH.C12.303",15.3033042003083,-3.26579643294441,1.19238011799019,-2.73888870140593,0.00616472390499018,0.110731871291904,5,20,4,18,22,19,23,2,2,1,26,11,9,5,9,12
"KH2013:KH.C12.129",4600.85891469331,-0.0651716432046691,0.186915430666502,-0.348669143966769,0.727337711765234,0.957655789625936,4473,5384,5135,6074,7417,5542,5653,4336,2249,2248,5118,2438,7538,5343,8794,8092
"KH2013:KH.C12.157",978.397161523537,-0.212196531027474,0.285555478697805,-0.743100892320946,0.45742059945377,0.869752506890283,1023,1080,851,927,1580,1525,1210,909,687,750,1102,746,1874,1140,1642,1347
"KH2013:KH.C12.138",121.638506781878,-0.179774009520489,0.517686327611728,-0.347264356680716,0.728392725767275,0.957655789625936,145,130,94,117,35,105,174,169,95,90,370,73,300,256,261,208
"KH2013:KH.C12.335",27.9323609657101,-0.351232297819606,0.744994350059949,-0.471456324187348,0.637314902175645,0.937041565652542,45,39,20,30,32,13,22,12,26,24,21,16,74,47,67,40
"KH2013:KH.C12.470",72.2599406272059,-0.0843603344648652,0.501082495963149,-0.168356179161104,0.866303079936467,0.981264688808021,105,92,58,68,106,178,58,35,69,63,28,64,99,95,145,90
"KH2013:KH.C12.243",300.716848197117,-0.084999467115702,0.33650685815053,-0.252593565500763,0.800582302803855,0.974458745270852,252,141,174,116,610,732,209,168,402,543,269,163,337,204,236,210
"KH2013:KH.C12.363",166.867848575436,0.105810225417508,0.348680507628592,0.303458963442301,0.761540116309887,0.967137212637425,148,117,123,207,232,335,202,172,70,106,199,138,405,201,323,170
"KH2013:KH.C12.264",136.329269668456,0.315326958916976,0.385465662037761,0.818041631127407,0.413333416003826,0.849964432073844,189,150,88,125,204,101,140,173,104,133,261,124,546,263,180,132
"KH2013:KH.C12.404",151.892219838488,0.0168980516174196,0.287853841661242,0.0587035820675478,0.953188206183384,0.994364890311634,130,162,143,200,256,159,164,150,81,136,197,112,564,324,400,243
"KH2013:KH.C12.304",313.290082152668,0.303376893001016,0.325424489768802,0.932249730856302,0.351207480064408,0.815983651677384,265,278,285,376,636,419,230,166,115,262,192,198,727,303,392,474
"KH2013:KH.C12.635",61.2609806024292,-0.378392683043935,0.475148189533618,-0.79636772564649,0.425818331505152,0.857270642087876,76,67,37,58,102,51,36,34,36,39,136,59,163,57,84,102
"KH2013:KH.C12.543",18.2243309305506,0.154504186736792,0.813639472851944,0.189892688213895,0.849393222184675,0.979956581094534,18,12,30,52,21,41,12,10,7,13,15,5,104,68,63,30
"KH2013:KH.C12.678",1698.89851249828,-0.310576382853236,0.255847273653636,-1.21391320070774,0.224780871473453,0.713862223107361,1311,1390,1211,1331,3230,4411,1279,1143,1337,2305,4141,1616,3517,1630,2654,1665
"KH2013:KH.C12.508",39.0013443018537,-0.704983347752389,1.12347459042724,-0.627502707902182,0.530329761699457,0.905066533138825,30,49,58,12,88,101,39,24,14,35,69,35,128,67,36,54
"KH2013:KH.C12.478",5.78914470163492,-1.02862378727499,1.34058582838298,-0.76729424218643,0.442906591020823,NA,9,12,2,4,24,9,3,2,4,4,7,17,44,9,7,13
"KH2013:KH.C12.107",3786.76837264926,-0.266853110256801,0.253413038494472,-1.05303622829424,0.292324388379869,0.780473906731321,5051,4955,4404,5082,3405,3048,5060,3719,1684,1963,5294,2295,9906,5733,10495,6709
"KH2013:KH.C12.538",46.6626811396463,-0.257474833602577,0.585424321619015,-0.439808911407232,0.660075512828905,0.943452350163287,80,65,35,47,45,26,41,13,23,16,60,37,105,98,94,70
"KH2013:KH.C12.231",22.4337733817006,-0.331954231877084,0.848044258025049,-0.391435032707077,0.695475701538883,0.950982725368094,23,19,15,20,41,7,19,19,14,16,61,30,61,26,32,40
"KH2013:KH.C12.141",81.5708552774927,0.284357221891703,0.537322173103516,0.529211776706116,0.596658548048558,0.926974824092536,76,57,32,40,225,160,141,82,102,80,23,53,28,20,45,59
"KH2013:KH.C12.683",3.97575591574237,1.01341048869522,1.51133907109575,0.670538139373631,0.502514802035557,NA,2,3,0,1,2,11,2,0,0,1,48,5,45,10,0,4
"KH2013:KH.C12.27",709.949537926604,0.0866818662319981,0.506492723868278,0.171141384954113,0.864112595391096,0.981055832082335,346,459,645,815,246,568,948,349,76,100,300,351,395,248,937,1315
"KH2013:KH.C12.244",198.228472576835,1.7503689382732,0.572053148088195,3.05980125120008,0.00221483916833105,0.0572914715590295,26,47,153,157,85,486,73,24,80,125,45,97,167,82,114,111
"KH2013:KH.C12.218",2070.65206345311,1.8474786954987,0.660772582405384,2.79593727810769,0.00517494425077124,0.098307380943051,191,148,217,253,2612,9043,419,617,4251,5054,226,265,416,168,560,202
"KH2013:KH.C12.348",65.3831295193083,0.984487055080682,0.59372006102273,1.65816707184329,0.0972837490376455,0.52335747726505,24,84,70,140,17,38,45,26,25,34,13,40,98,84,122,91
"KH2013:KH.C12.105",45.9841908343427,-0.437574977700674,0.876893400500443,-0.499005896783977,0.61777522987537,0.933485963937118,2,55,55,54,47,97,24,27,86,49,80,31,75,6,18,13
"KH2013:KH.C12.507",6.43311146890831,3.27410765067706,4.27284115140695,0.766260091274156,0.443521559499112,NA,1,5,1,0,2,9,2,0,2,1,18,5,0,13,41,0
"KH2013:KH.C12.493",89.7695743720337,-0.121659040606641,1.31134558057104,-0.0927742026275513,0.926082945922146,0.991143217773389,15,86,34,39,223,192,14,11,32,120,168,66,9,4,28,23
"KH2013:KH.C12.650",145.354416781604,-1.02791482423157,1.24188805316845,-0.827703287433228,0.40783855691969,0.848979069937923,47,60,427,95,250,193,81,41,9,17,40,29,42,222,421,115
"KH2013:KH.C12.462",32.1157558699849,-2.31708852226281,0.948537074794873,-2.44280227292528,0.0145737194759204,0.196600321914862,13,22,5,7,25,12,11,12,3,0,82,99,53,30,13,23
"KH2013:KH.C12.555",2.97954701069785,-3.72877957579494,3.49556788286233,-1.06671639651914,0.286099920736649,NA,4,2,2,1,14,0,0,1,0,3,0,12,1,4,7,3
"KH2013:KH.C12.20",1072.45818384499,0.127628609711289,0.156462557294697,0.815713432772937,0.414664054435878,0.851052387244317,1287,1435,1102,1129,3051,1184,792,814,325,489,1518,901,1865,1172,2361,2093
"KH2013:KH.C12.694",30.0581532897082,0.508526937677095,0.807078836055321,0.630083351166252,0.528640051832905,0.903229721601969,29,12,14,32,20,38,41,26,13,8,59,9,143,47,56,34
"KH2013:KH.C12.316",0.963358077945042,0.217436309647266,3.30732449006941,0.0657438694933446,0.947581745136994,NA,1,1,5,3,0,5,1,1,0,0,0,2,0,6,4,3
"KH2013:KH.C12.10",1535.10183601053,0.199785935188321,0.200239067897181,0.997737041459401,0.318406886424676,0.795314342795919,1717,2198,1111,1539,3899,2114,1720,1616,1367,1809,7560,1613,2483,1739,2103,1720
"KH2013:KH.C12.631",1962.57661097376,-0.184832352251097,0.187445288482651,-0.986060272558967,0.32410353701654,0.80051752751736,2178,2280,1598,1824,2469,2862,3366,2412,1850,2289,2056,1835,5734,2696,3285,2761
"KH2013:KH.C12.168",288.432794882944,-0.156232489987068,0.463556851056612,-0.337029837075987,0.736094407850946,0.960021885490454,193,273,214,258,348,346,337,189,173,126,1098,535,754,375,514,320
"KH2013:KH.C12.492",11.8956025538686,-0.244573206056198,0.939065780850618,-0.260443103181398,0.794521998239666,NA,8,12,5,3,15,21,15,12,3,3,7,12,43,29,20,13
"KH2013:KH.C12.275",5.94569879466591,-1.26437199858995,1.26917986127979,-0.99621183503102,0.319147230225686,NA,3,6,4,6,3,4,11,1,2,2,10,5,46,11,13,10
"KH2013:KH.C12.72",1370.36369246511,1.42733432893837,0.345435284570529,4.13198764773824,3.59639751829205e-05,0.00251176633733421,954,590,1294,1711,3307,877,660,386,153,71,757,532,289,443,950,858
"KH2013:KH.C12.315",2.92550038695204,0.804943469987371,1.9469542176658,0.413437287165599,0.679286260605289,NA,4,6,0,1,0,0,1,3,0,0,12,5,13,4,2,3
"KH2013:KH.C12.471",87.7182285424656,1.26919119939479,0.585697436440623,2.16697414130386,0.0302368259060748,0.302736991828827,67,27,70,81,41,82,21,17,13,0,372,47,282,51,66,42
"KH2013:KH.C12.250",1.69010336268663,-3.36717506016297,2.63414892028793,-1.27827816955577,0.201151362326391,NA,4,1,4,0,12,2,0,1,0,0,2,2,19,3,14,0
"KH2013:KH.C12.324",14.6660996902491,1.35317686723716,1.06602395250234,1.26936816387734,0.20430978533665,0.691496602423616,8,8,14,7,88,89,6,21,4,9,88,33,68,23,1,19
"KH2013:KH.C12.5",29.811031527974,0.140647045181368,0.859341461041119,0.163668403722741,0.869992192259523,0.982853524494114,8,14,11,32,52,22,18,19,10,20,52,64,78,6,32,22
"KH2013:KH.C12.61",1844.48844587771,0.395052121325094,0.237227351364635,1.66528909526066,0.0958550930537349,0.519531558069711,1541,1473,1106,1438,3209,3830,1707,1423,1606,1650,4175,1468,1101,863,1778,1315
"KH2013:KH.C12.22",19.5178462056138,1.09667336378825,0.843339216391155,1.30039412667322,0.193465921908239,0.678625882749527,12,17,12,4,32,2,3,4,1,3,121,21,75,33,35,14
"KH2013:KH.C12.219",167.722321474637,-0.0319506115317185,0.352043929782081,-0.0907574561830858,0.927685315528194,0.991179906836623,171,245,123,189,227,262,199,154,100,164,211,180,582,171,389,175
"KH2013:KH.C12.519",79.3420079918077,-0.471438006321779,0.399688235558803,-1.17951434237904,0.238193429039626,0.727646595223429,72,87,100,109,119,40,65,65,16,99,30,83,170,149,220,135
"KH2013:KH.C12.545",307.116344137379,-0.157995732218277,0.354515015967533,-0.445667249910639,0.655837624857594,0.942707036311648,389,495,323,427,378,202,442,337,229,249,428,360,861,466,609,531
"KH2013:KH.C12.446",234.156537323415,0.1341146410108,0.34872217667482,0.384588792974472,0.70054209858696,0.95220793778168,260,297,179,172,331,347,335,271,159,129,310,237,629,280,459,342
"KH2013:KH.C12.31",16.734113306876,-0.813307205058985,1.22915962604864,-0.661677448415316,0.508177960554669,0.892716525142755,5,5,3,5,14,33,14,11,8,1,10,38,50,35,11,4
"KH2013:KH.C12.391",4.22491623312804,1.88481215012302,1.57419690112977,1.19731664366149,0.231183159616117,NA,2,17,0,0,10,0,3,0,2,0,10,9,44,6,15,8
"KH2013:KH.C12.55",22.0473344062359,0.0499491767270178,0.835440274971124,0.0597878486630828,0.952324603626165,0.994364890311634,20,43,11,20,27,30,14,21,10,7,26,13,39,20,19,22
"KH2013:KH.C12.202",3.84703431894493,1.46870193386674,1.40392842815885,1.04613732752234,0.295497633423024,NA,2,8,4,1,11,3,2,4,0,1,9,0,20,10,1,12
"KH2013:KH.C12.158",72.7298893581472,0.400829270767333,0.577670285365271,0.693872059757898,0.487762447010204,0.886638406962121,49,93,49,95,41,76,99,79,58,49,152,61,220,82,74,75
"KH2013:KH.C12.234",886.128991205669,-0.0014714175386793,0.291102257729486,-0.00505464145196239,0.995966996798561,0.999513402712985,884,1086,311,471,2321,2099,544,416,412,559,3289,1130,1726,726,948,849
"KH2013:KH.C12.617",113.224189109427,-0.0442476041870517,0.424408531205894,-0.104257103553806,0.916965318742272,0.989352886728378,111,84,84,84,185,231,104,92,36,67,107,73,215,130,170,105
"KH2013:KH.C12.163",51.010311476418,-0.331858565060602,0.427409365200364,-0.776441959583714,0.43748807793845,0.859246174018947,63,81,27,51,82,27,54,49,61,49,82,43,205,104,101,65
"KH2013:KH.C12.633",54.443178698243,0.545009170240377,0.873362816827484,0.624035234543347,0.532604445672844,0.905442809775727,47,52,29,47,26,30,56,46,9,34,145,45,229,27,72,52
"KH2013:KH.C12.236",2.21004528556143,2.18388654641317,1.6216338344859,1.34671989444862,0.178070462440579,NA,0,0,0,1,0,0,5,0,0,7,0,2,3,2,10,2
"KH2013:KH.C12.420",187.908544679856,0.269352479911901,0.400076019731984,0.673253248450989,0.500786190171828,0.889479244536036,224,260,261,179,94,67,209,134,107,46,228,126,639,282,740,310
"KH2013:KH.C12.256",472.412239179081,0.227443651539914,0.426274308810295,0.533561715634926,0.593644801665964,0.926438581779705,387,314,212,299,391,170,444,326,169,148,5211,1526,471,296,457,384
"KH2013:KH.C12.530",30.7642585117436,-0.153106276666561,0.541640639327176,-0.282671324029064,0.77742880019467,0.96963107822739,35,44,28,29,90,27,50,22,12,7,182,41,73,50,41,63
"KH2013:KH.C12.255",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C12.445",127.639600879579,-0.106062522209071,0.473528100767278,-0.223983586269142,0.822770075048003,0.978510308033216,71,93,86,83,63,221,139,76,66,98,276,163,377,193,121,127
"KH2013:KH.C12.581",28.616526085767,0.186952880180894,0.738145205906363,0.253273852739226,0.800056600012717,0.974249316231551,21,28,23,21,15,51,25,19,17,15,39,34,246,126,32,44
"KH2013:KH.C12.79",334.933672166462,0.671169089471854,0.392615860414596,1.70948032706348,0.0873620127729684,0.500866238103507,263,275,282,228,1046,536,232,202,182,401,1740,429,667,458,348,371
"KH2013:KH.C12.83",13.717063866454,0.223074648187257,0.922947394294924,0.24169811797093,0.809014087976444,0.976716723201818,6,40,8,35,35,24,16,10,6,16,11,3,25,8,66,21
"KH2013:KH.C13.167",5.28319985358377,2.53055829240274,1.83132165578105,1.38182076557352,0.167026741375408,NA,8,9,0,4,14,41,42,48,0,6,2,0,3,0,0,1
"KH2013:KH.C13.162",115.614570771588,-0.392046719403624,0.655155261785692,-0.598402763850298,0.549571222039839,0.914001837691415,83,61,60,117,214,97,59,77,32,108,286,151,211,111,249,152
"KH2013:KH.C13.177",9.40055295384093,2.57980209632018,1.90506734438971,1.35417895011298,0.175679292991544,NA,5,2,4,10,2,1,10,4,9,14,155,23,0,4,3,4
"KH2013:KH.C13.61",24.0737189893187,3.68037023314504,0.988522864209628,3.72310076619996,0.000196790934262754,0.00953672964286398,11,12,3,13,115,6,11,11,5,7,44,46,9,16,7,21
"KH2013:KH.C13.106",3203.58141341418,-0.250415420268017,0.227342558468899,-1.10148940855821,0.270683711645116,0.761751056734408,3039,3186,2676,3018,4067,3789,3998,3140,1759,2027,5909,3198,6711,4071,5051,3833
"KH2013:KH.C13.199",14.789431638475,-1.9057138646534,1.23737867097325,-1.54012179889482,0.123530667109291,0.57471771574789,12,9,6,9,14,18,21,10,5,17,35,39,10,16,13,9
"KH2013:KH.C13.149",88.6160267194932,-0.390357814675635,0.320174724330991,-1.21920246981174,0.222767354775332,0.711190320851712,85,168,100,100,77,90,104,76,39,72,123,77,214,132,183,159
"KH2013:KH.C13.109",170.443391425036,0.16757768271675,0.433370786206945,0.386684308334359,0.698989934355669,0.951551390021581,119,214,122,216,187,174,225,178,72,114,34,171,201,211,379,247
"KH2013:KH.C13.130",171.368831910621,0.532012257693125,0.329163254636785,1.61625652377321,0.106038862474549,0.539934101826292,198,190,109,83,323,155,167,140,144,165,130,153,189,60,331,136
"KH2013:KH.C13.146",63.8047728556197,-0.719955096420227,1.14218360973703,-0.63033219027367,0.528477266189968,0.903229721601969,9,9,109,172,4926,9,3,10,20,419,40,18,56,7,6,4
"KH2013:KH.C13.16",877.174174882195,-1.92835476437289,0.84889185372602,-2.27161417076723,0.0231098242324987,0.255477600663367,187,1350,1913,414,5242,23,609,273,133,136,655,181,725,625,118,199
"KH2013:KH.C13.166",5.32184932774417,-0.0394444772015153,1.68521470280262,-0.023406202863004,0.981326257193523,NA,2,9,4,3,46,2,3,4,0,2,25,3,5,1,11,3
"KH2013:KH.C13.63",13.2968198901123,1.28896625016884,1.2528148716552,1.02885612178747,0.3035472898315,NA,1,10,27,12,0,0,0,1,0,0,8,5,10,21,42,14
"KH2013:KH.C13.62",88.1906926785612,-0.284204526194408,0.418422094222971,-0.679229252274999,0.496992615297302,0.887378592150579,114,115,47,97,133,117,95,53,33,82,204,68,215,208,316,197
"KH2013:KH.C13.160",7.68357660206534,-1.88784996364393,1.9534444577896,-0.966421111240662,0.33383350443522,NA,6,21,4,3,15,23,1,0,0,4,2,8,0,2,16,9
"KH2013:KH.C13.183",698.949519306842,0.315669156213157,0.385632845648807,0.818574350641892,0.413029305934542,0.849940605532881,914,1180,776,809,1173,1037,261,295,238,414,4613,891,1384,552,1120,698
"KH2013:KH.C13.59",152.029044265416,1.94054699562561,1.41318832210537,1.37316942496,0.169699682392279,0.650999783212773,17,10,18,16,130,984,33,35,325,338,75,120,4,15,16,2
"KH2013:KH.C13.9",867.201081771209,0.39650784047162,0.299012147336893,1.32605930562707,0.184820054096753,0.669750034932799,721,788,719,745,2623,1452,864,809,845,786,1272,570,1737,805,1352,955
"KH2013:KH.C13.79",1893.71411001272,1.40793280915591,0.365153588809268,3.85572770555823,0.000115385868550569,0.00644305618035393,913,1160,2285,2081,9417,6509,7282,5368,358,293,936,829,2847,999,1410,1512
"KH2013:KH.C13.53",429.081555683234,-0.148060342544121,0.262577537475531,-0.563872842923278,0.572840673260013,0.920572224541662,512,543,367,487,757,450,602,455,249,246,491,352,1365,794,958,575
"KH2013:KH.C13.108",80.2118538966379,-0.0181892291721983,0.39538045571625,-0.0460043710032346,0.963306766043241,0.995651961767684,86,79,55,48,169,87,70,81,69,55,267,74,287,104,135,90
"KH2013:KH.C13.157",6.82816054934446,2.19700195933204,1.23832943293619,1.77416598596283,0.0760356986507377,NA,2,6,4,3,0,1,3,1,2,0,23,4,1,1,5,8
"KH2013:KH.C13.26",74.3234983963084,0.0247389341060565,0.516903665119632,0.0478598543121781,0.961827934321799,0.995008731143287,48,110,32,70,117,40,70,56,52,97,60,57,407,193,105,141
