"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C12.404",151.892219838488,-0.349815228729768,0.282239615226588,-1.23942639465735,0.215187631632564,0.473093272772561,130,162,143,200,256,159,164,150,81,136,197,112,564,324,400,243
"KH2013:KH.C12.304",313.290082152668,0.160794947012984,0.273594362479189,0.587712939535497,0.556724988840843,0.774005694834656,265,278,285,376,636,419,230,166,115,262,192,198,727,303,392,474
"KH2013:KH.C12.635",61.2609806024292,0.321893910628417,0.441617957758127,0.72889678731026,0.466064800151892,0.713087541311567,76,67,37,58,102,51,36,34,36,39,136,59,163,57,84,102
"KH2013:KH.C12.543",18.2243309305506,0.382881307459264,0.729307178805775,0.524993197086341,0.59958792010371,0.801403465939955,18,12,30,52,21,41,12,10,7,13,15,5,104,68,63,30
"KH2013:KH.C12.678",1698.89851249828,-0.0980524886831007,0.279472147577576,-0.35084887539959,0.725701727755002,0.873278174512247,1311,1390,1211,1331,3230,4411,1279,1143,1337,2305,4141,1616,3517,1630,2654,1665
"KH2013:KH.C12.508",39.0013443018537,0.876012623625331,1.0065651745885,0.870298959015207,0.384137047682872,0.64398011837132,30,49,58,12,88,101,39,24,14,35,69,35,128,67,36,54
"KH2013:KH.C12.478",5.78914470163492,-2.96158965734844,1.53532394680826,-1.92896727984033,0.0537349243725739,0.20720892651446,9,12,2,4,24,9,3,2,4,4,7,17,44,9,7,13
"KH2013:KH.C12.107",3786.76837264926,-0.464054705254105,0.227110572622918,-2.04329855671051,0.0410228923938485,0.177288654882298,5051,4955,4404,5082,3405,3048,5060,3719,1684,1963,5294,2295,9906,5733,10495,6709
"KH2013:KH.C12.538",46.6626811396463,-0.399855499684234,0.467139941651264,-0.855965127432284,0.392017068852035,0.651544230344366,80,65,35,47,45,26,41,13,23,16,60,37,105,98,94,70
"KH2013:KH.C12.231",22.4337733817006,-0.200641276311388,0.706543424759631,-0.283975859487542,0.776428880731225,0.90141633532785,23,19,15,20,41,7,19,19,14,16,61,30,61,26,32,40
"KH2013:KH.C12.141",81.5708552774927,-1.02523573461226,0.464019267517617,-2.2094680251038,0.0271421040592008,0.138545973702958,76,57,32,40,225,160,141,82,102,80,23,53,28,20,45,59
"KH2013:KH.C12.683",3.97575591574237,2.18099379834538,1.36895448843967,1.59318210850915,0.111119343701751,NA,2,3,0,1,2,11,2,0,0,1,48,5,45,10,0,4
"KH2013:KH.C12.27",709.949537926604,0.485783571720575,0.488453942912868,0.994533013335161,0.319963441282574,0.583472824250498,346,459,645,815,246,568,948,349,76,100,300,351,395,248,937,1315
"KH2013:KH.C12.244",198.228472576835,1.6617243160455,0.554074582448353,2.99909862080778,0.00270779642622672,0.0311797150617586,26,47,153,157,85,486,73,24,80,125,45,97,167,82,114,111
"KH2013:KH.C12.218",2070.65206345311,-0.143247079121317,0.505021394688569,-0.283645565569857,0.776682014302879,0.90141633532785,191,148,217,253,2612,9043,419,617,4251,5054,226,265,416,168,560,202
"KH2013:KH.C12.348",65.3831295193083,0.24603839642255,0.594119885884818,0.414122473036106,0.678784415316857,0.84843712861446,24,84,70,140,17,38,45,26,25,34,13,40,98,84,122,91
"KH2013:KH.C12.105",45.9841908343427,1.59814922189541,0.832726966816094,1.91917553481651,0.0549621226374186,0.209634375787582,2,55,55,54,47,97,24,27,86,49,80,31,75,6,18,13
"KH2013:KH.C12.507",6.43311146890831,-3.47145253534266,2.83374513209717,-1.22504049359356,0.220559963861057,0.479870280740347,1,5,1,0,2,9,2,0,2,1,18,5,0,13,41,0
"KH2013:KH.C12.493",89.7695743720337,2.1406517919005,1.1511155224612,1.85963246097452,0.0629375434490192,0.227590978726451,15,86,34,39,223,192,14,11,32,120,168,66,9,4,28,23
"KH2013:KH.C12.650",145.354416781604,0.36691881293878,1.07911525464463,0.340018187454511,0.733842831465287,0.87830770860703,47,60,427,95,250,193,81,41,9,17,40,29,42,222,421,115
"KH2013:KH.C12.462",32.1157558699849,0.45099204931084,0.907400350688124,0.497015511365883,0.619178112994677,0.813989961025404,13,22,5,7,25,12,11,12,3,0,82,99,53,30,13,23
"KH2013:KH.C12.555",2.97954701069785,3.32270697388569,2.57616500906424,1.28978810060486,0.197124240577653,NA,4,2,2,1,14,0,0,1,0,3,0,12,1,4,7,3
"KH2013:KH.C12.20",1072.45818384499,0.610553589608269,0.205764627670276,2.96724270114414,0.00300483663839093,0.0337443402210728,1287,1435,1102,1129,3051,1184,792,814,325,489,1518,901,1865,1172,2361,2093
"KH2013:KH.C12.694",30.0581532897082,0.387624503592256,0.645904331657441,0.600126806082228,0.54842172890241,0.768706258231163,29,12,14,32,20,38,41,26,13,8,59,9,143,47,56,34
"KH2013:KH.C12.316",0.963358077945042,0.463380460827026,2.38656382158492,0.194162191111777,0.84604888658096,NA,1,1,5,3,0,5,1,1,0,0,0,2,0,6,4,3
"KH2013:KH.C12.10",1535.10183601053,-0.0202128782817992,0.26169970349953,-0.0772369170140675,0.938435073819075,0.97757671128997,1717,2198,1111,1539,3899,2114,1720,1616,1367,1809,7560,1613,2483,1739,2103,1720
"KH2013:KH.C12.631",1962.57661097376,-0.628044770377266,0.21831213687932,-2.87682022335039,0.00401704381576957,0.0408664457493749,2178,2280,1598,1824,2469,2862,3366,2412,1850,2289,2056,1835,5734,2696,3285,2761
"KH2013:KH.C12.168",288.432794882944,0.139197766213499,0.434197793094128,0.320586074888968,0.748524091690192,0.886257729422321,193,273,214,258,348,346,337,189,173,126,1098,535,754,375,514,320
"KH2013:KH.C12.492",11.8956025538686,-0.163089100167953,0.743789672818592,-0.21926776631615,0.826441469685469,0.926719270666403,8,12,5,3,15,21,15,12,3,3,7,12,43,29,20,13
"KH2013:KH.C12.275",5.94569879466591,0.916740249054235,0.936988208505067,0.978390379657886,0.327881284458937,0.5907934995899,3,6,4,6,3,4,11,1,2,2,10,5,46,11,13,10
"KH2013:KH.C12.72",1370.36369246511,1.47859617897604,0.326498888161772,4.52864077822963,5.93643235911044e-06,0.000338351805840177,954,590,1294,1711,3307,877,660,386,153,71,757,532,289,443,950,858
"KH2013:KH.C12.315",2.92550038695204,-0.379127529671081,1.38409207359103,-0.273917853374764,0.78414775112552,NA,4,6,0,1,0,0,1,3,0,0,12,5,13,4,2,3
"KH2013:KH.C12.471",87.7182285424656,0.647605306027677,0.76713648118364,0.844185255051963,0.398565892729312,0.657136842260795,67,27,70,81,41,82,21,17,13,0,372,47,282,51,66,42
"KH2013:KH.C12.250",1.69010336268663,-0.705005390747072,1.79707898752119,-0.392306290175661,0.694831916520984,NA,4,1,4,0,12,2,0,1,0,0,2,2,19,3,14,0
"KH2013:KH.C12.324",14.6660996902491,0.82447948816285,0.941691516970654,0.875530333771227,0.381285412753611,0.641456081577088,8,8,14,7,88,89,6,21,4,9,88,33,68,23,1,19
"KH2013:KH.C12.5",29.811031527974,-0.958560588243027,0.786920776367365,-1.21811574561292,0.223179991163377,0.482884930609187,8,14,11,32,52,22,18,19,10,20,52,64,78,6,32,22
"KH2013:KH.C12.61",1844.48844587771,0.393761789998459,0.243583458806829,1.61653747724605,0.105978157351159,0.316239750150599,1541,1473,1106,1438,3209,3830,1707,1423,1606,1650,4175,1468,1101,863,1778,1315
"KH2013:KH.C12.22",19.5178462056138,1.20633250652368,0.692031707908913,1.74317519376216,0.0813030171429142,0.268460890502843,12,17,12,4,32,2,3,4,1,3,121,21,75,33,35,14
"KH2013:KH.C12.219",167.722321474637,0.185459692437425,0.288595008943899,0.642629590567442,0.520464477762675,0.752086544864786,171,245,123,189,227,262,199,154,100,164,211,180,582,171,389,175
"KH2013:KH.C12.519",79.3420079918077,-1.14979753765451,0.361611230203928,-3.17965107722482,0.00147452483749709,0.0207071931302942,72,87,100,109,119,40,65,65,16,99,30,83,170,149,220,135
"KH2013:KH.C12.545",307.116344137379,-0.919527798810621,0.293743381355407,-3.13037793249225,0.00174581538670404,0.0230664376311177,389,495,323,427,378,202,442,337,229,249,428,360,861,466,609,531
"KH2013:KH.C12.446",234.156537323415,-0.159611100312616,0.311666259451247,-0.512121846598486,0.608565735676191,0.807421246637621,260,297,179,172,331,347,335,271,159,129,310,237,629,280,459,342
"KH2013:KH.C12.31",16.734113306876,0.360899459476133,1.10267596165047,0.32729421156143,0.743445370075595,0.883469670345437,5,5,3,5,14,33,14,11,8,1,10,38,50,35,11,4
"KH2013:KH.C12.391",4.22491623312804,-0.093546142559404,1.22182941458148,-0.0765623592319941,0.938971704004668,NA,2,17,0,0,10,0,3,0,2,0,10,9,44,6,15,8
"KH2013:KH.C12.55",22.0473344062359,1.57909108194742,0.661413260950073,2.38744998804404,0.0169657109209288,0.103264930368584,20,43,11,20,27,30,14,21,10,7,26,13,39,20,19,22
"KH2013:KH.C12.202",3.84703431894493,-0.385712528533766,1.06041977873738,-0.363735698133645,0.716055383423479,NA,2,8,4,1,11,3,2,4,0,1,9,0,20,10,1,12
"KH2013:KH.C12.158",72.7298893581472,0.362498382610617,0.490387370457402,0.739208235058137,0.459780561046336,0.708579115575651,49,93,49,95,41,76,99,79,58,49,152,61,220,82,74,75
"KH2013:KH.C12.234",886.128991205669,0.24306938275741,0.357740589650475,0.679457097655309,0.496848282415077,0.735683636714513,884,1086,311,471,2321,2099,544,416,412,559,3289,1130,1726,726,948,849
"KH2013:KH.C12.617",113.224189109427,0.929613539445701,0.379003791948787,2.45278163225162,0.0141756363629733,0.091265618888962,111,84,84,84,185,231,104,92,36,67,107,73,215,130,170,105
"KH2013:KH.C12.163",51.010311476418,0.469455848051532,0.335426916461031,1.39957715082794,0.161639980220998,0.405499044303947,63,81,27,51,82,27,54,49,61,49,82,43,205,104,101,65
"KH2013:KH.C12.633",54.443178698243,-0.979230971752252,0.785433415297297,-1.24673963786173,0.212492979783587,0.470510300814697,47,52,29,47,26,30,56,46,9,34,145,45,229,27,72,52
"KH2013:KH.C12.236",2.21004528556143,-0.593518888633849,1.5091549071327,-0.393278970786039,0.694113448379229,NA,0,0,0,1,0,0,5,0,0,7,0,2,3,2,10,2
"KH2013:KH.C12.420",187.908544679856,-1.71528388307558,0.356377763630491,-4.81310580548473,1.48602561405157e-06,0.000119778940323139,224,260,261,179,94,67,209,134,107,46,228,126,639,282,740,310
"KH2013:KH.C12.256",472.412239179081,-1.60718027461589,0.533990846598442,-3.00975247956728,0.0026146066895202,0.0304618124359037,387,314,212,299,391,170,444,326,169,148,5211,1526,471,296,457,384
"KH2013:KH.C12.530",30.7642585117436,0.783330020673951,0.511711595778895,1.53080373228911,0.125817906920911,0.35070422101016,35,44,28,29,90,27,50,22,12,7,182,41,73,50,41,63
"KH2013:KH.C12.255",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C12.445",127.639600879579,0.844434324962951,0.409083518764455,2.06421008480952,0.0389978017486298,0.172757091193442,71,93,86,83,63,221,139,76,66,98,276,163,377,193,121,127
"KH2013:KH.C12.581",28.616526085767,-0.258094843118897,0.592911118878315,-0.435301067733672,0.66334390997822,0.838692290859784,21,28,23,21,15,51,25,19,17,15,39,34,246,126,32,44
"KH2013:KH.C12.79",334.933672166462,-0.276779812464335,0.45491464675977,-0.608421413633878,0.542908012722766,0.765975447882912,263,275,282,228,1046,536,232,202,182,401,1740,429,667,458,348,371
"KH2013:KH.C12.83",13.717063866454,-0.390287735941477,0.798739554207406,-0.48862953372675,0.625104000061656,0.817508322661279,6,40,8,35,35,24,16,10,6,16,11,3,25,8,66,21
"KH2013:KH.C13.167",5.28319985358377,-1.21826870045438,1.52682172495902,-0.797911557413211,0.424921816014102,0.678659277493738,8,9,0,4,14,41,42,48,0,6,2,0,3,0,0,1
"KH2013:KH.C13.162",115.614570771588,1.68788851258897,0.59670155513224,2.82869802847238,0.00467377757390918,0.0454542644008036,83,61,60,117,214,97,59,77,32,108,286,151,211,111,249,152
"KH2013:KH.C13.177",9.40055295384093,-1.69213615830294,1.60258358193803,-1.05588012842152,0.291022983894766,0.555083613801615,5,2,4,10,2,1,10,4,9,14,155,23,0,4,3,4
"KH2013:KH.C13.61",24.0737189893187,2.86436263201146,0.966714573065503,2.96298691652947,0.00304669518662814,0.0340750046037904,11,12,3,13,115,6,11,11,5,7,44,46,9,16,7,21
"KH2013:KH.C13.106",3203.58141341418,-0.029057203811891,0.187833468670218,-0.154696625780292,0.877060490208919,0.949103749414196,3039,3186,2676,3018,4067,3789,3998,3140,1759,2027,5909,3198,6711,4071,5051,3833
"KH2013:KH.C13.199",14.789431638475,-0.560835395537146,1.05096090701226,-0.533640587195128,0.593590221843532,0.798376300337403,12,9,6,9,14,18,21,10,5,17,35,39,10,16,13,9
"KH2013:KH.C13.149",88.6160267194932,-0.985193490065894,0.288067522717945,-3.4200088950344,0.000626190881399197,0.0113426270714458,85,168,100,100,77,90,104,76,39,72,123,77,214,132,183,159
"KH2013:KH.C13.109",170.443391425036,-0.267291211189174,0.393087500968705,-0.679978911897414,0.49651781369031,0.735569946502382,119,214,122,216,187,174,225,178,72,114,34,171,201,211,379,247
"KH2013:KH.C13.130",171.368831910621,-0.0203205588373721,0.334151076894559,-0.060812489447054,0.951508543591573,0.982003796885615,198,190,109,83,323,155,167,140,144,165,130,153,189,60,331,136
"KH2013:KH.C13.146",63.8047728556197,-0.713184970387111,1.3404641136373,-0.53204331479782,0.594695996041938,0.79936921391063,9,9,109,172,4926,9,3,10,20,419,40,18,56,7,6,4
"KH2013:KH.C13.16",877.174174882195,2.44417510288596,0.795828927775151,3.07123179062992,0.00213177590366553,0.0265396558688527,187,1350,1913,414,5242,23,609,273,133,136,655,181,725,625,118,199
"KH2013:KH.C13.166",5.32184932774417,-0.696809964491355,1.52242567008092,-0.45769719874358,0.647170000826327,0.830030105569742,2,9,4,3,46,2,3,4,0,2,25,3,5,1,11,3
"KH2013:KH.C13.63",13.2968198901123,1.4598058736123,1.00796358885485,1.44827242745027,0.147540875712386,0.384356819459575,1,10,27,12,0,0,0,1,0,0,8,5,10,21,42,14
"KH2013:KH.C13.62",88.1906926785612,-1.57477423564892,0.418040724236046,-3.76703546891696,0.000165197538239936,0.00434536186064968,114,115,47,97,133,117,95,53,33,82,204,68,215,208,316,197
"KH2013:KH.C13.160",7.68357660206534,1.02281058426805,1.4702535006998,0.695669545273127,0.486635802115971,0.72933142732943,6,21,4,3,15,23,1,0,0,4,2,8,0,2,16,9
"KH2013:KH.C13.183",698.949519306842,0.00729365944299529,0.53583139869686,0.0136118552603178,0.989139646217382,0.996139393541059,914,1180,776,809,1173,1037,261,295,238,414,4613,891,1384,552,1120,698
"KH2013:KH.C13.59",152.029044265416,-0.277238000732467,1.141945877147,-0.242776830566707,0.808178285199196,0.917493507874277,17,10,18,16,130,984,33,35,325,338,75,120,4,15,16,2
"KH2013:KH.C13.9",867.201081771209,-0.143173432798081,0.263782142379245,-0.542771514048275,0.587287128561577,0.794925267930275,721,788,719,745,2623,1452,864,809,845,786,1272,570,1737,805,1352,955
"KH2013:KH.C13.79",1893.71411001272,1.84081898721686,0.371872742160801,4.95013153295562,7.41633417469152e-07,7.01564611997555e-05,913,1160,2285,2081,9417,6509,7282,5368,358,293,936,829,2847,999,1410,1512
"KH2013:KH.C13.53",429.081555683234,0.248293131766151,0.23418592981534,1.06023932335275,0.289035735547696,0.553061495944756,512,543,367,487,757,450,602,455,249,246,491,352,1365,794,958,575
"KH2013:KH.C13.108",80.2118538966379,-0.257718017605693,0.328894781221768,-0.783588041890875,0.433281874726241,0.685712809249975,86,79,55,48,169,87,70,81,69,55,267,74,287,104,135,90
"KH2013:KH.C13.157",6.82816054934446,-1.10177465619139,1.39487635481534,-0.789872630923794,0.429602156572836,0.683330286879399,2,6,4,3,0,1,3,1,2,0,23,4,1,1,5,8
"KH2013:KH.C13.26",74.3234983963084,-1.15681881758945,0.430206155939232,-2.68898713237581,0.00716691817831818,0.0589539610054651,48,110,32,70,117,40,70,56,52,97,60,57,407,193,105,141
"KH2013:KH.C13.71",116.717722512867,0.265370489475448,0.420950711231827,0.630407509465645,0.528427998891236,0.757470925065392,125,158,97,179,336,104,100,68,88,68,266,145,443,189,135,142
"KH2013:KH.C13.122",72.9417795972363,0.907336009217019,0.499828440737002,1.81529487973742,0.0694786054493588,0.242324012543383,50,48,50,54,12,64,26,54,63,43,88,56,195,133,89,70
"KH2013:KH.C13.145",25.2842300958362,-0.381284543801578,0.811702638303971,-0.469734266970304,0.638544882555091,0.824287310426645,14,36,32,34,11,36,15,10,6,10,83,25,31,27,39,39
"KH2013:KH.C13.198",6.47644872624746,2.22796779804072,1.5105948550281,1.47489433756827,0.140240952919105,0.373555389257732,5,6,12,11,3,10,0,3,2,4,0,12,6,12,7,10
"KH2013:KH.C13.36",263.95514669531,0.252892839426596,0.642760934682176,0.393447743602593,0.693988812713054,0.857150748642417,36,30,27,31,624,376,10,44,455,514,42,55,73,33,85,12
"KH2013:KH.C13.12",2.76938218606627,-4.12373843573412,2.19081527526971,-1.8822848654944,0.0597973482820555,NA,1,0,0,4,2,2,0,3,0,2,1,0,14,5,3,0
"KH2013:KH.C13.114",22.062518517649,-1.47068241750571,0.839134117257626,-1.75261902389579,0.0796674235941801,0.265042936694217,32,22,3,24,9,18,24,16,4,7,63,16,62,15,54,14
"KH2013:KH.C13.46",44.4572872367888,1.73141506235699,0.443017756499639,3.90822949408891,9.29749691838135e-05,0.00285802452371617,52,59,41,45,138,69,70,31,23,22,28,31,228,143,101,53
"KH2013:KH.C13.185",2.59040689996553,-0.0875034042911672,1.31420821442116,-0.0665826033736272,0.94691399550518,NA,1,8,2,8,5,0,1,2,0,1,3,4,25,17,12,4
"KH2013:KH.C13.175",16.039774386472,0.296504277733492,0.690069836087621,0.429672856611926,0.667433630924513,0.841442010222463,10,18,23,14,15,5,2,8,5,7,6,3,95,61,38,16
"KH2013:KH.C13.127",458.447446525381,1.00718184001643,0.546988521812431,1.84132170941936,0.0655744281856501,0.23386356148258,317,247,699,520,540,946,140,191,204,149,217,152,917,308,657,215
"KH2013:KH.C13.67",498.791511508619,0.105375168481957,0.303232391592124,0.347506306726282,0.728210981305836,0.874520848747959,385,485,387,618,699,683,456,443,310,355,1428,545,857,660,956,582
"KH2013:KH.C13.54",10.3172634909739,-1.00719558087729,1.25902558021011,-0.799980236072098,0.423722248143244,0.677718675258287,4,10,13,0,22,11,2,4,3,0,32,4,5,5,3,9
"KH2013:KH.C13.3",33.3721020032342,-0.363697219124374,0.749556715362308,-0.485216410806988,0.627522842201417,0.818943711866639,29,42,26,26,103,69,23,19,2,48,6,14,105,78,50,58
"KH2013:KH.C13.107",1489.59916607073,0.766627687257421,0.162402983163526,4.72052712532683,2.35234234659761e-06,0.000172277459383616,1110,1243,974,1319,2016,2104,1405,989,1245,1161,1381,971,3864,1596,1813,1108
"KH2013:KH.C13.56",111.722861005494,-0.0208770300910396,0.335114388139597,-0.0622982206372558,0.95032534545216,0.982003796885615,131,115,64,106,135,57,96,81,35,46,232,57,498,291,258,115
"KH2013:KH.C13.169",96.0890501456856,0.0500700639733437,0.348632285974809,0.143618551659216,0.88580169042671,0.953038809214129,89,96,84,130,160,167,84,99,62,100,46,50,297,190,198,146
"KH2013:KH.C13.172",7.41708113816018,-0.559412757191623,0.920615060187309,-0.607651103467506,0.543418899417462,0.766158807884128,20,10,6,4,8,17,5,3,5,1,2,5,23,17,10,17
"KH2013:KH.C13.181",32.3778435955102,2.18390569332187,0.942302453744511,2.31762708952257,0.0204695966390199,0.115747964058418,9,17,33,70,62,19,18,6,16,9,83,83,34,26,30,18
"KH2013:KH.C13.123",27.4694431531167,-0.673927995418164,0.563758926849728,-1.19541875670876,0.23192346093515,0.493326262470114,36,35,34,33,30,13,20,18,9,19,42,22,48,23,51,28
"KH2013:KH.C13.52",745.817873644929,0.681875119588649,0.200229823361099,3.40546232395631,0.000660521269920814,0.0117156520037257,504,525,536,723,1206,1108,472,332,306,375,580,365,1374,763,1285,667
"KH2013:KH.C13.65",1.77629518379633,-0.948348375654703,1.66551635036238,-0.56940202084979,0.569083345733916,NA,5,1,1,1,1,0,2,2,1,0,1,1,25,7,4,3
"KH2013:KH.C13.103",122.261717401359,0.218818373578324,0.45181172495251,0.484313180675698,0.628163623070539,0.819187897814678,68,88,113,94,267,238,126,92,73,90,54,68,167,129,123,118
"KH2013:KH.C13.118",1255.17690276312,0.525156602208251,0.223567473622944,2.34898482188849,0.0188246741546676,0.10977299286596,978,1104,631,918,2313,2501,1378,1077,1184,1757,1252,1200,2275,1374,1302,896
"KH2013:KH.C13.55",256.693202285413,-0.456976135448191,0.222015971763322,-2.05830297621716,0.0395610586766432,0.174107623427409,364,335,204,399,506,279,310,318,238,282,874,290,984,446,582,411
"KH2013:KH.C13.80",2204.65896577812,1.73463256575217,0.246197634755927,7.04569143189306,1.84542804532201e-12,1.43015125723013e-09,851,1140,1289,1130,2833,5026,817,650,1557,2240,716,545,493,473,1741,868
"KH2013:KH.C13.81",588.908300146511,1.84225333437283,0.377894829515517,4.87504244695463,1.08785061261425e-06,9.4991673365585e-05,358,451,572,700,466,664,202,141,68,34,483,154,556,496,1311,840
"KH2013:KH.C13.132",858.112008798224,2.45030457194218,0.455364181065961,5.3809778498745,7.4082310693221e-08,1.12127692918117e-05,311,380,600,677,571,1230,282,218,154,201,430,187,691,423,1327,739
"KH2013:KH.C13.193",586.151742335276,-0.019438139264933,0.374953757111217,-0.0518414308332089,0.958655042886514,0.985101528983355,331,331,252,242,1477,926,380,338,788,572,1005,293,1050,566,574,323
"KH2013:KH.C13.173",1598.29331307771,-0.342121538095547,0.182380936082829,-1.87586238695568,0.0606741786391412,0.223380473588895,1538,1661,1230,1557,3218,2798,1525,1190,919,1098,1175,953,4446,1865,2802,1898
"KH2013:KH.C13.150",89.2195947495563,1.17327148988931,0.398312901861621,2.94560252606861,0.00322326304840269,0.0353236438015619,93,99,60,47,97,120,69,58,19,57,87,92,163,189,88,103
"KH2013:KH.C13.115",511.290699293326,1.34451795494911,0.272436481536294,4.93516120663157,8.00845842804682e-07,7.47200141827766e-05,476,435,295,359,604,770,498,478,204,214,246,349,991,361,539,394
"KH2013:KH.C13.74",4.59848325988821,1.31052310289365,1.14539967597382,1.14416227835881,0.252556343681233,0.513736414943339,6,8,12,4,0,0,5,4,0,0,7,1,25,7,18,11
"KH2013:KH.C13.35",492.492230647947,0.625523424113022,0.471148278823234,1.32765724131555,0.184291365195849,0.436290750208177,526,392,219,280,1553,373,297,206,297,146,752,467,737,183,239,227
"KH2013:KH.C13.13",2861.04449626992,0.126850454045886,0.216619382798927,0.585591429570422,0.558150109116852,0.774719974861941,2220,2215,1886,2550,12995,6529,2967,2188,1878,2333,3317,2286,6870,3122,3980,2630
"KH2013:KH.C13.165",42.1930637520517,-0.729229863119837,0.714363983191023,-1.02080995161935,0.307344488601642,0.572807035672673,40,42,42,71,24,22,75,46,25,14,58,40,117,22,52,60
"KH2013:KH.C13.83",2.40278177805326,-2.17817008755146,1.54514911334099,-1.40968277349085,0.158633373551586,NA,5,5,2,5,0,0,1,3,0,0,7,2,3,4,6,7
"KH2013:KH.C13.8",58.5061783419838,0.239052146014149,0.427974642836711,0.558566144081944,0.576457851168108,0.787330882613001,45,81,29,54,34,55,37,26,28,28,155,36,314,107,118,66
"KH2013:KH.C13.31",39.6754941939022,-2.03188460204819,0.742469289756675,-2.73665810839676,0.00620667611603305,0.0544413020300079,12,83,30,45,43,5,9,18,21,15,65,22,72,44,13,45
"KH2013:KH.C13.77",1015.33233363207,-0.251283557608154,0.357489404491357,-0.702911902985447,0.48211065279183,0.725349161953867,1215,1230,748,889,1357,919,1407,1199,972,1014,976,1128,3224,1762,1711,1356
"KH2013:KH.C13.27",947.394002778024,0.0237764669430413,0.218788250076553,0.108673417949648,0.913461526361749,0.966084853423893,910,820,588,832,1795,1193,1343,914,807,848,853,1000,1313,915,1274,909
"KH2013:KH.C13.171",76.5168259087489,0.393526826559152,0.404836412292951,0.972063812961529,0.331018803345402,0.594716188231477,75,92,61,52,120,72,62,67,60,65,142,103,196,66,98,48
"KH2013:KH.C13.64",4.19003197194375,2.21596874113082,1.34914850041594,1.642494314338,0.100487603497882,NA,0,1,1,0,4,9,0,2,0,0,16,17,13,8,2,4
"KH2013:KH.C13.131",15.4710782216989,1.49793196322637,0.77984881117438,1.92079790564869,0.0547571906256799,0.209323682779334,8,12,6,13,28,28,19,8,4,8,53,42,50,12,6,17
"KH2013:KH.C13.51",797.469980967819,0.636009791336536,0.427261264551875,1.48857348911234,0.136599717000737,0.367594102130392,721,651,399,525,1135,758,557,443,267,273,1670,772,1203,311,719,435
"KH2013:KH.C13.38",503.601059245237,-0.125756718774034,0.427641821336148,-0.294070206653578,0.768704256486278,0.897052118723215,319,362,226,341,1785,1580,338,297,327,582,1747,558,602,304,370,294
"KH2013:KH.C13.24",40.2995669375566,-0.29156190968317,1.01471764371918,-0.287333044308294,0.773857323209467,0.900135296452853,6,17,1,0,3,133,24,15,133,508,207,4,102,15,4,8
"KH2013:KH.C13.18",7.88802124550428,0.635797080811757,1.36262037798313,0.466598834924828,0.640786920717147,0.825652613886586,1,2,4,0,19,10,2,2,1,11,15,41,2,28,9,6
"KH2013:KH.C13.87",117.429787047929,1.04546850791631,0.679410289290242,1.53878815849032,0.123856021675779,0.346796860692181,69,75,48,14,1865,108,39,48,144,160,245,35,371,70,29,56
"KH2013:KH.C13.1",172.044214476132,-0.269137300668589,0.498933976802697,-0.539424679780867,0.589593855583717,0.796175281097252,155,86,171,202,583,303,70,67,91,101,264,96,250,179,123,137
"KH2013:KH.C13.11",151.154736118617,-0.0862965804271941,0.330476966879433,-0.261127367640957,0.793994287316724,0.911033539574496,124,158,160,144,319,286,100,98,59,72,71,72,488,206,322,194
"KH2013:KH.C13.42",1234.67240174053,-0.0222596952937408,0.200919652769463,-0.110789039234912,0.911783637265398,0.965434644914827,928,1011,770,923,3016,2679,1302,1023,1068,1671,1775,1139,2314,826,1537,988
"KH2013:KH.C13.159",384.228256974724,0.090191127074168,0.277560085136628,0.32494271296167,0.745224429199862,0.884426483234058,359,342,245,341,782,497,331,261,208,336,311,201,1328,555,691,479
"KH2013:KH.C13.34",3449.90367220664,-0.0126527413951673,0.157526975762355,-0.080321109028686,0.935981869875386,0.977456687476427,3248,3335,3702,3848,4785,4992,3584,2691,1822,2170,2716,2628,10971,4387,6913,5642
"KH2013:KH.C13.192",4.80461690518027,-0.790146052824844,1.0870348393329,-0.726881995161944,0.46729824768705,0.713437601268168,3,6,4,1,3,8,1,3,1,0,9,15,7,6,12,10
"KH2013:KH.C13.105",54.5902361767202,0.404091125019835,0.55444177533516,0.728825176954897,0.466108608709308,0.713087541311567,26,23,24,47,209,78,34,20,15,29,89,24,107,49,88,56
"KH2013:KH.C13.48",297.838328071111,-0.225701171204853,0.505200266008262,-0.446755843951123,0.655051356224038,0.835816570047905,98,165,123,299,737,1731,229,151,107,395,1052,319,523,97,182,244
"KH2013:KH.C13.66",498.882657379966,0.144797067832692,0.293381256438325,0.493545734961195,0.62162703266427,0.816022630106973,397,395,315,207,728,1099,362,242,434,439,275,250,461,329,413,187
"KH2013:KH.C13.72",33.5027268796569,0.325755677457059,0.679850253295749,0.479157984979597,0.631826241429468,0.820797543419917,30,43,10,18,32,20,28,28,6,15,28,38,87,54,49,24
