"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C14.65",3434.98619229148,0.661077371636677,0.321366996405152,2.05707922416292,0.0396786058101933,0.787169031729738,1768,1588,4666,6119,2633,4661,1215,930,2080,2273,912,889,13404,4846,16440,11382
"KH2013:KH.C14.20",167.336417917726,0.966571565950124,0.444864781951602,2.17273114250541,0.0298005584363628,0.722894267378307,133,157,77,145,98,145,259,259,77,17,172,203,1340,476,250,145
"KH2013:KH.C14.530",31.0640471864308,0.494424518830752,0.695678804411977,0.710708038961551,0.477265177035778,NA,15,15,20,33,53,43,25,21,18,3,54,57,67,37,56,59
"KH2013:KH.C14.542",5.18429550756546,1.21378557834556,2.07027708515515,0.58629136507812,0.557679732741743,NA,1,15,3,9,0,5,6,7,2,1,139,22,0,3,0,8
"KH2013:KH.C14.469",52.9674194857042,0.173251375086062,1.02357640038733,0.169260814356899,0.865591496823949,NA,38,29,29,14,9,39,31,32,19,6,180,25,47,29,38,20
"KH2013:KH.C14.210",46.5774978183672,-0.19479582794471,0.75822460335833,-0.256910455136802,0.79724789938266,NA,33,47,51,19,78,83,14,32,7,4,222,51,27,18,25,40
"KH2013:KH.C14.372",2.15998911919966,0.431694888912192,1.85440588967672,0.232794174843486,0.815921236475071,NA,5,1,3,4,0,39,0,7,2,2,3,5,25,4,0,7
"KH2013:KH.C14.349",1003.29854589912,-0.00608101285693569,0.290710057408809,-0.0209177931824502,0.983311232822201,0.999598619080225,695,833,589,713,2291,2121,798,694,792,1367,1950,825,1016,893,1557,881
"KH2013:KH.C14.92",5.13747615429104,-4.33530677913242,2.1133100287131,-2.05142961526208,0.040225127458699,NA,0,5,0,1,6,2,0,1,3,3,9,8,3,3,1,7
"KH2013:KH.C14.104",101.855650492745,0.464143970861492,0.520083529892718,0.892441202583814,0.37215649487444,0.999598619080225,102,60,76,81,117,306,74,85,82,103,124,121,165,72,118,111
"KH2013:KH.C14.82",4.62629711619191,0.40614359364012,1.96751180017804,0.20642498489888,0.836458955952408,NA,11,15,3,3,33,3,2,1,4,2,1,2,8,5,5,5
"KH2013:KH.C14.497",552.654162092271,0.27211994793911,0.255416201499846,1.06539814757708,0.286695794703369,0.999598619080225,817,592,417,514,882,616,953,730,425,523,706,595,1704,778,925,519
"KH2013:KH.C14.447",5.50940966320528,-1.87493608242408,2.04867344034517,-0.915195191922914,0.360089168317686,NA,1,11,1,4,0,0,9,3,0,2,10,47,28,19,11,8
"KH2013:KH.C14.160",0.72811702068258,0.431622700393945,4.41679486116532,0.0977230580004945,0.922152205552301,NA,0,1,0,0,6,0,8,11,0,1,0,0,0,2,1,2
"KH2013:KH.C14.265",11.8191167566252,0.873728886723766,1.39915802340803,0.624467624175546,0.532320526150148,NA,22,24,0,5,20,3,8,4,1,0,14,18,19,5,18,7
"KH2013:KH.C14.536",3.43944406377977,-0.973257380589805,1.72430944044707,-0.564433133496889,0.572459394839028,NA,9,4,0,2,2,1,14,7,1,0,7,3,3,1,3,2
"KH2013:KH.C14.417",32.9479209199229,-0.320059286824422,1.33864476081297,-0.239092025153892,0.811034225480158,NA,8,19,11,9,0,3,10,19,11,1,4,39,31,18,2,13
"KH2013:KH.C14.409",17.8205566155136,0.346764013289674,1.06984780409701,0.324124620307424,0.745843687933258,NA,10,16,4,7,35,23,16,11,0,1,55,32,20,3,16,13
"KH2013:KH.C14.267",28.3158732945999,0.594170130593678,1.3482381110802,0.440701183055591,0.659429340008377,NA,5,37,11,3,9,25,26,30,0,0,30,17,14,14,38,9
"KH2013:KH.C14.130",194.887451807922,-0.667377940626171,0.32592334675835,-2.04765306709061,0.0405940056128755,0.795621256606279,173,233,140,121,227,342,265,178,117,176,183,162,461,240,312,209
"KH2013:KH.C14.332",63.9526793715415,0.191668808801357,0.493400044022167,0.38846532569978,0.697671709308775,NA,77,110,41,58,84,66,65,55,36,50,77,32,273,63,137,68
"KH2013:KH.C14.568",62.7081779326297,0.0945107367307751,0.56298761415775,0.16787356303063,0.866682748590672,NA,95,64,35,42,80,78,81,46,56,58,35,74,165,103,89,84
"KH2013:KH.C14.482",83.8940984663012,0.142972164269904,0.450482483494818,0.317375635031875,0.750958592729546,NA,66,119,51,117,113,111,55,75,39,94,39,107,178,111,154,139
"KH2013:KH.C14.514",1983.33414245794,-0.122434394972537,0.196171137190097,-0.624120330473967,0.532548563169972,0.999598619080225,1437,1657,1069,1187,5907,4267,1987,1579,1879,2510,3931,1588,3290,1809,2148,1351
"KH2013:KH.C14.254",5.69906406926339,-4.71249978206141,2.36257317558945,-1.99464712066989,0.0460813804826323,NA,4,1,2,11,0,6,4,1,0,3,7,3,0,2,5,3
"KH2013:KH.C14.37",510.462043722798,0.120192732344265,0.378761639947893,0.317330795063619,0.750992612845861,0.999598619080225,436,539,310,446,1020,885,384,459,575,738,1411,412,673,512,571,379
"KH2013:KH.C14.157",183.164146365366,0.0192650837441948,0.442347584376019,0.0435519135282956,0.965261582742501,0.999598619080225,186,195,128,165,110,332,174,173,101,63,194,177,538,343,431,315
"KH2013:KH.C14.371",225.236124143775,0.233100909120532,0.331038203770602,0.704151081251223,0.481338691749943,0.999598619080225,191,273,145,219,376,277,182,199,158,209,246,120,798,601,400,337
"KH2013:KH.C14.598",101.721821073106,-0.38437888779729,0.786482835863015,-0.488731438589511,0.625031843083473,0.999598619080225,64,49,39,110,344,199,73,87,53,97,103,114,231,113,146,68
"KH2013:KH.C14.399",1.27347410925713,-0.142010070059415,3.62046566098081,-0.0392242554845675,0.968711595434086,NA,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,6
"KH2013:KH.C14.62",10.5199999577163,-1.88596622676118,1.22516135611461,-1.53936150315923,0.123716066800537,NA,4,12,1,7,30,29,10,7,1,4,3,7,24,4,5,6
"KH2013:KH.C14.54",96.7551205796851,-0.454678361575721,0.703691420368032,-0.646133160665684,0.518193121452948,0.999598619080225,26,73,74,35,480,127,151,52,14,42,359,89,459,42,118,57
"KH2013:KH.C14.414",78.1668117235459,-0.590548375215637,0.720808805307114,-0.819285739668542,0.412623406729486,NA,40,79,18,56,347,62,87,42,16,56,89,70,158,31,72,35
"KH2013:KH.C14.70",76.7763852012699,-0.606093810196286,0.875799735315176,-0.69204612168348,0.488908365274096,NA,64,62,27,49,131,319,24,55,41,66,131,54,41,59,23,49
"KH2013:KH.C14.491",24.2010121448648,-0.7991935087524,1.20815853344726,-0.661497217978545,0.508293498150646,NA,8,25,5,25,29,42,5,6,6,6,96,49,20,19,20,26
"KH2013:KH.C14.271",23.138522105187,0.00500377149232488,0.775541889031387,0.00645196805368481,0.994852110019164,NA,34,23,23,22,126,17,15,34,11,12,30,18,73,31,53,40
"KH2013:KH.C14.58",181.244737934108,0.358205154403398,0.467891471061376,0.765573165056498,0.443930316719721,0.999598619080225,168,244,76,190,386,272,299,172,117,116,260,189,559,178,426,273
"KH2013:KH.C14.310",2176.21374111068,0.209080397482436,0.271237095616201,0.77083998045121,0.440801786252866,0.999598619080225,2361,2834,2104,2899,2685,3061,2687,1995,1864,3190,1505,1149,6685,3504,5821,3897
"KH2013:KH.C14.424",18.2140288404756,-1.83921059102125,0.913027354982561,-2.01440907655651,0.0439666021956481,NA,4,24,9,7,6,13,22,31,11,6,3,1,34,27,69,27
"KH2013:KH.C14.153",277.635559136068,-0.100526816609851,0.559754072170231,-0.179591041151514,0.857473638453174,0.999598619080225,142,252,274,465,4253,178,272,105,76,178,503,188,665,151,181,253
"KH2013:KH.C14.437",5.15974925277199,-0.85873809343147,1.94625632383833,-0.441225589308761,0.659049689558592,NA,6,9,6,17,38,0,1,2,0,3,27,10,6,15,0,3
"KH2013:KH.C14.311",3.81459540736784,-3.3217518150239,2.55077004196797,-1.30225451936902,0.192829393453688,NA,0,2,10,1,61,12,0,4,2,8,4,3,52,27,4,2
"KH2013:KH.C14.231",6952.68062661553,0.0355332077449301,0.259617005197149,0.136867797692785,0.891135292970176,0.999598619080225,12024,10485,7537,7709,2436,2816,6303,4960,1896,2453,7855,4230,22596,12295,28218,15132
"KH2013:KH.C14.188",1978.23305677357,0.375491925280402,0.170402861599993,2.20355410557505,0.027555717921049,0.701733537669707,2168,2188,1530,1737,2142,1613,2205,1926,900,1710,2463,1837,5803,2179,3617,2450
"KH2013:KH.C14.168",591.036760817187,0.230954589840059,0.368012787251202,0.627572187274056,0.530284233271364,0.999598619080225,849,888,532,566,1072,664,638,562,412,868,1339,409,2106,661,1203,724
"KH2013:KH.C14.68",70.3664136701828,-0.506796594588484,0.446413005944143,-1.13526395476904,0.256264740051195,NA,65,68,60,52,66,164,86,61,56,75,47,64,151,95,136,81
"KH2013:KH.C14.206",160.150727568552,0.126438521363923,0.468642599316057,0.26979732860062,0.787316178108718,0.999598619080225,256,346,119,149,195,264,219,184,101,53,242,96,432,156,374,119
"KH2013:KH.C14.556",11.1882659866858,0.28356137989751,1.04247490777804,0.272007870675661,0.78561596752235,NA,7,7,1,3,14,14,15,5,1,12,29,13,28,37,9,16
"KH2013:KH.C14.99",5.1513757180307,-0.564246044053701,1.79304561583896,-0.3146858278838,0.75300020569191,NA,2,9,3,1,3,10,6,12,6,1,7,9,35,19,4,4
"KH2013:KH.C14.506",711.98316941103,-0.219806444245414,0.186915402059742,-1.17596753302951,0.239607850261069,0.999598619080225,744,647,530,417,952,1593,770,693,625,1041,1021,524,1339,666,1191,698
"KH2013:KH.C14.432",1379.69477028431,0.101481725492067,0.309021336891856,0.328397147306308,0.742611399625623,0.999598619080225,1337,1070,515,838,2337,3506,1495,993,1130,1241,1405,935,2046,1175,1416,1213
"KH2013:KH.C14.88",12825.1381129381,-0.0459712208817353,0.171466710298207,-0.268105807837477,0.788617875434246,0.999598619080225,12435,12957,12170,13521,20024,20398,10836,8652,7107,10298,11051,7463,27579,12896,18613,14751
"KH2013:KH.C14.603",49.32177990187,0.274311753652595,0.638224539161622,0.429804460375237,0.667337888012003,NA,88,86,64,66,44,68,38,30,32,15,5,17,192,92,106,62
"KH2013:KH.C14.118",609.323381615733,0.377524846289957,0.280171884447834,1.34747584338802,0.177827028365747,0.999598619080225,587,723,429,528,418,651,666,546,266,280,287,356,1696,967,1418,1055
"KH2013:KH.C14.541",46.5451818420939,0.361977518908314,0.531035225788165,0.681645023399466,0.495463438255017,NA,45,39,36,23,41,99,34,38,31,37,25,44,91,43,85,46
"KH2013:KH.C14.63",25.5687341555837,1.79738682021393,1.32857250244524,1.3528707066463,0.176096939176859,NA,18,22,8,51,33,31,20,12,5,13,31,35,7,9,14,18
"KH2013:KH.C14.471",928.61843579991,-0.157489757054624,0.35655417591913,-0.44169937611485,0.658706761212323,0.999598619080225,817,831,575,804,560,1611,1029,821,521,467,238,773,1514,754,1216,907
"KH2013:KH.C14.383",116.804958329402,-0.61966472204504,0.852175150169506,-0.727156526357032,0.467130074379385,0.999598619080225,33,32,61,29,149,383,68,30,25,12,599,243,235,32,55,41
"KH2013:KH.C14.336",3.4401779485468,-3.32189328804108,2.49789391695456,-1.32987764832349,0.183558586941336,NA,0,6,0,0,3,3,2,1,0,0,0,6,0,0,2,5
"KH2013:KH.C14.516",2.21690039559432,-0.552016478797691,2.23697985638691,-0.246768640862636,0.80508728102563,NA,2,4,4,3,1,2,3,2,0,1,23,6,10,7,1,2
"KH2013:KH.C14.27",0.911823965376659,0.431622702867095,4.4154974125796,0.0977517734779817,0.922129403088108,NA,3,2,0,6,2,1,0,0,2,0,1,0,0,1,0,0
"KH2013:KH.C14.4",186.529460232165,-1.72656730848874,1.2731261618275,-1.35616356042071,0.175047133277442,0.999598619080225,211,140,91,43,160,384,262,111,99,20,721,106,352,91,120,22
"KH2013:KH.C14.465",36.1018861444425,-1.3189257310263,1.02001383506364,-1.29304690356872,0.195994837436589,NA,35,17,9,19,13,12,7,10,7,4,50,29,4,12,8,20
"KH2013:KH.C14.381",241.046001047714,-0.00388554169530769,0.334850328450894,-0.0116038162879613,0.990741701907315,0.999598619080225,323,278,209,283,440,226,220,172,129,123,131,216,558,450,495,316
"KH2013:KH.C14.248",13.7540467273235,0.103527146057424,0.767397783788152,0.134906756631973,0.89268559737171,NA,37,13,9,7,24,19,17,11,8,15,17,8,4,28,39,27
"KH2013:KH.C14.466",14.3184514960521,-0.0588040321347691,0.742135864336203,-0.079236208571278,0.936844744842462,NA,21,15,12,8,10,20,12,10,7,11,19,8,77,29,42,26
"KH2013:KH.C14.475",21.5630578806398,0.871209889012996,0.761718893756406,1.14374199741408,0.252730650802212,NA,19,11,23,16,16,11,13,19,9,18,27,18,65,77,53,66
"KH2013:KH.C14.182",2054.5287469248,0.187041104836322,0.207127336362449,0.903024719581298,0.366512775580326,0.999598619080225,2225,2189,1558,1753,2660,2621,3019,2505,1170,1183,1999,1158,4251,2463,2999,2635
"KH2013:KH.C14.83",310.505070825628,0.0409544979364876,0.396931936144278,0.10317763376339,0.917821990830451,0.999598619080225,339,397,232,242,491,353,370,330,123,196,575,283,1253,675,557,381
"KH2013:KH.C14.159",2.0949924654204,1.17547076714344,1.88087926360089,0.624958119264406,0.531998545702654,NA,2,8,0,1,0,3,0,0,0,2,1,2,2,2,11,3
"KH2013:KH.C14.176",264.083012478372,0.131412080362663,0.242838135464259,0.541150919773901,0.588403563488786,0.999598619080225,266,310,176,267,410,413,290,254,195,304,822,270,877,477,495,294
"KH2013:KH.C14.584",7.52880637243849,1.87119457367507,2.37742462652079,0.787067885476331,0.431242127697238,NA,0,1,1,7,1,2,2,2,2,2,57,6,5,11,5,6
"KH2013:KH.C14.569",6.07944529917198,0.0698419740785087,1.23636298844534,0.0564898615788647,0.954951571917502,NA,4,5,0,2,3,6,1,0,6,6,10,5,5,6,9,7
"KH2013:KH.C14.40",1273.65081888596,0.0560859614748844,0.235179766099091,0.238481236737232,0.81150786651015,0.999598619080225,1010,1231,690,964,2830,3009,1508,1170,1115,1302,1188,1017,1573,1194,1078,1102
"KH2013:KH.C14.6",2930.90310640977,0.166113186265816,0.172775432482009,0.961439852179874,0.336331054481438,0.999598619080225,2751,3247,2229,2434,5199,3735,3325,2841,2120,3042,10760,3215,5072,2562,3819,2638
"KH2013:KH.C14.320",756.841253169369,0.0574334170086424,0.271913948157952,0.21121909117836,0.832716314193514,0.999598619080225,627,693,501,790,1339,1349,534,590,421,590,599,496,1186,647,1101,740
"KH2013:KH.C14.388",128.415902590591,-0.418800331981386,0.557513188393936,-0.751193587344276,0.452536158934255,0.999598619080225,64,115,130,107,172,290,122,110,98,85,121,98,350,75,187,173
"KH2013:KH.C14.463",2.24282091107158,-0.567444251610281,3.0181080571813,-0.188013232415619,0.850866278194028,NA,1,1,0,6,3,0,2,0,1,0,1,12,0,0,0,0
"KH2013:KH.C14.395",63.215092487476,0.0435582268419731,0.787682366778352,0.0552992280633725,0.955900077143217,NA,73,64,24,65,1309,597,259,169,74,15,26,36,170,124,106,81
"KH2013:KH.C14.611",2823.60909028839,0.00541109512176004,0.262593842744335,0.020606329018264,0.983559691712534,0.999598619080225,1515,1723,1048,1457,11945,7772,2660,1927,3266,3608,7948,2037,2841,1421,1937,1407
"KH2013:KH.C14.204",1.7030230457128,-3.02270616591897,2.97321089813353,-1.01664707600006,0.309321350865184,NA,1,1,0,2,1,1,0,2,0,1,24,4,5,3,4,4
"KH2013:KH.C14.25",74.1242217255419,-0.34945527971241,0.461172373118467,-0.75775415025271,0.448598175104655,NA,60,85,43,64,163,74,66,66,41,34,156,66,463,108,94,73
"KH2013:KH.C14.363",1.69435005106879,0.419736837074428,3.22550362763308,0.13013063556293,0.896463072520511,NA,0,2,1,1,0,21,2,2,1,0,4,2,1,0,0,2
"KH2013:KH.C14.187",1.75496324773857,2.40243980050093,3.12954951222528,0.767663138453643,0.442687341080113,NA,1,5,0,0,1,9,1,4,0,0,0,1,1,4,0,3
"KH2013:KH.C14.532",1.57888644417918,-2.01109916976619,3.72554867449244,-0.539812882740064,0.589326081749531,NA,0,10,0,1,1,12,1,4,2,7,2,2,1,2,3,0
"KH2013:KH.C14.242",0.39572908290407,0.431617084856868,6.74741132332602,0.0639678039731701,0.948995862991878,NA,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"KH2013:KH.C14.74",107.490628126933,0.232541612863897,0.584609757770279,0.3977723768259,0.690797980823881,0.999598619080225,67,91,44,40,97,94,72,48,53,50,435,157,384,186,65,70
"KH2013:KH.C14.352",2043.32713822205,0.0511145224669671,0.201008181167171,0.254290756576008,0.799270940338842,0.999598619080225,2185,2423,1825,2553,3089,2040,2300,1681,1129,1214,2452,1398,5813,3091,4063,3021
"KH2013:KH.C14.26",70.4839698973813,-0.284434146325388,0.499846257068614,-0.569043265410195,0.569326778883369,NA,90,128,59,79,87,64,83,42,35,55,87,44,189,103,167,107
"KH2013:KH.C14.547",9.46483982323946,0.44785426410769,1.27592969425676,0.351002305317903,0.725586618909189,NA,7,8,2,7,5,3,8,14,9,3,4,11,47,22,8,20
"KH2013:KH.C14.106",259.163428397104,0.155508344216007,0.381421172307178,0.407707687738866,0.683488292726114,0.999598619080225,267,384,253,306,659,179,252,237,120,158,1484,237,642,400,748,338
"KH2013:KH.C14.590",91.0872073387623,0.0609796361109596,0.577051038180814,0.105674597351391,0.915840535851912,0.999598619080225,90,118,64,132,74,73,96,84,27,44,56,47,354,251,249,138
"KH2013:KH.C14.342",4.6839958620762,-0.402304812862536,1.50262954029551,-0.267733863919258,0.788904181445494,NA,1,4,1,4,6,3,2,10,1,0,1,11,9,1,4,0
"KH2013:KH.C14.95",129.725721866439,0.413295040655728,0.58512629663149,0.70633475718836,0.47997998350787,0.999598619080225,104,141,86,81,195,37,244,147,59,78,208,193,140,102,98,83
"KH2013:KH.C14.483",13.3089653797844,0.289841878568678,0.956411961154418,0.303051289968008,0.7618507745343,NA,5,7,8,11,59,57,6,6,6,11,15,26,26,15,5,7
"KH2013:KH.C14.197",10.9597916689878,-6.34215928854091,2.18483858329345,-2.90280450786468,0.00369837420186007,NA,15,3,0,3,1,12,10,13,1,2,90,1,29,9,3,6
"KH2013:KH.C14.379",8.1192851502443,-0.0643352299761609,1.68783551791704,-0.0381170020971931,0.969594395447563,NA,5,9,2,1,2,15,4,2,1,3,8,9,16,13,1,8
"KH2013:KH.C14.416",2260.81647423551,0.346099629892699,0.25317295785591,1.36704817459089,0.171610205990316,0.999598619080225,2423,2986,1881,2254,3560,2694,2973,2171,1672,2122,2368,1542,6659,3486,4101,2810
"KH2013:KH.C14.181",316.889202597416,0.351231293263205,0.567394953142352,0.619024352116656,0.53590031641915,0.999598619080225,347,173,442,287,1744,598,144,129,119,58,531,262,496,300,697,415
"KH2013:KH.C14.366",1.57524448749558,-0.180037858403164,3.85018350405019,-0.0467608513240404,0.96270383099916,NA,0,4,0,1,1,0,0,1,0,0,0,5,13,3,1,0
"KH2013:KH.C14.209",4992.18119707443,-0.00926331311893327,0.242660210705182,-0.0381740092123618,0.969548943430704,0.999598619080225,4691,4828,4342,4627,4454,3788,3409,2490,977,1340,6531,3490,21497,8927,15401,6916
"KH2013:KH.C14.505",57.0328773475396,-1.29912626378998,0.696500264922807,-1.86522005692843,0.0621505652981571,NA,75,77,115,46,84,75,54,42,32,18,205,54,143,34,73,75
"KH2013:KH.C14.567",28.7133713210089,-0.751195754563415,1.03208454963855,-0.727843232249233,0.466709556626531,NA,13,14,60,9,10,35,22,11,6,0,22,29,120,20,9,31
"KH2013:KH.C14.56",72.4929840845034,0.802837685046081,0.985920076472102,0.814303009143357,0.415471386290762,NA,5,4,6,2,7324,61,7,4,98,186,140,79,17,19,6,3
"KH2013:KH.C14.614",122.665999645569,-0.364395685391911,0.424475222003676,-0.858461616844989,0.390637616318127,0.999598619080225,102,135,68,96,193,120,142,108,81,110,190,116,135,240,190,109
"KH2013:KH.C14.32",2.56104204953459,-2.59301319203423,2.36542047794992,-1.09621659920758,0.272983997108522,NA,2,7,0,2,2,1,1,1,1,2,4,0,11,5,5,9
"KH2013:KH.C14.468",7.87702339630364,0.106547489798243,1.7069917503249,0.0624182804503673,0.950229737649716,NA,3,2,4,7,1,121,11,6,0,0,5,5,3,2,2,11
"KH2013:KH.C14.250",660.137641741462,0.263632088398005,0.273942910501162,0.962361420179502,0.335868086084556,0.999598619080225,917,886,646,736,414,714,1019,720,411,469,651,353,2032,1112,1482,1089
"KH2013:KH.C14.538",1121.25931789967,0.104434823679636,0.300735517894234,0.347264680975811,0.728392482157853,0.999598619080225,1540,1481,879,1131,2194,1852,1461,1327,944,1494,1624,845,2720,1317,1613,1482
"KH2013:KH.C14.504",8.5188747958685,-0.635134591904487,0.960177901354352,-0.661475952538187,0.508307131372981,NA,9,15,5,10,21,7,13,7,12,7,22,7,46,22,20,14
"KH2013:KH.C14.300",2.65519550075852,2.00321371519697,2.81479385348383,0.711673330079791,0.476667086424667,NA,0,3,0,0,7,0,0,2,2,0,11,14,0,1,2,0
"KH2013:KH.C14.249",2.46620629133438,-0.574385815317175,3.03239155012413,-0.18941677083016,0.849766181170353,NA,1,0,0,0,4,1,4,2,1,1,3,7,7,7,1,3
"KH2013:KH.C14.9",164.446497107351,0.200856613852006,0.394477619951392,0.509171125796073,0.6106322802874,0.999598619080225,178,182,135,179,141,328,217,169,109,127,332,124,412,292,222,155
"KH2013:KH.C14.55",148.947374673996,-0.351593186778915,0.407344427666159,-0.863134887577413,0.388063308231859,0.999598619080225,221,171,136,120,143,89,132,117,42,41,84,134,402,176,386,251
"KH2013:KH.C14.256",16.6448661536195,-2.39357971866697,1.40078779353511,-1.70873827550024,0.0874994407700772,NA,12,2,1,47,1,0,11,5,2,4,5,11,40,18,80,14
"KH2013:KH.C14.304",1.34512624808547,1.88786818880126,3.60609464330053,0.523521531058143,0.600611371668181,NA,1,4,1,1,1,0,1,2,0,0,4,6,2,1,1,0
"KH2013:KH.C14.335",19.4460346210312,0.258130586219239,0.768037965146563,0.336090919893498,0.736802305449454,NA,14,18,14,19,18,32,29,17,12,14,7,6,37,15,41,31
"KH2013:KH.C14.33",87.2528536450781,-0.293177752346514,0.645810049640308,-0.453969015362649,0.649851128188467,NA,51,62,63,119,260,125,237,221,15,47,24,29,45,39,70,97
"KH2013:KH.C14.382",112.889333773979,0.0962201504018185,0.62901269619963,0.152970124423818,0.878421835228449,0.999598619080225,53,74,49,67,126,140,92,107,83,111,96,211,256,181,108,143
"KH2013:KH.C14.198",47.0065174441768,3.63060461462888,1.10234610934083,3.29352513141256,0.000989394963483256,NA,5,14,15,8,170,114,10,16,16,10,41,26,26,14,20,12
"KH2013:KH.C14.290",109.704294259864,2.97393232782888,1.35388609832392,2.19658975116927,0.0280497588441441,0.706437187721587,8,32,8,24,151,165,18,9,9,9,22,15,32,23,31,22
"KH2013:KH.C14.604",630.258994534571,-1.02883465520512,0.28612939855571,-3.59569712304415,0.000323524037875469,0.0494331524810946,987,898,584,505,602,357,748,685,432,536,922,503,905,580,916,655
"KH2013:KH.C14.245",204.6605902791,-0.776803945191663,0.439409770621382,-1.76783493933956,0.0770885019989285,0.958164066563519,195,264,282,372,124,73,188,202,22,48,46,98,523,228,365,264
"KH2013:KH.C14.215",334.862786642697,-0.17701639550855,0.480897785182577,-0.36809567638442,0.712801894663329,0.999598619080225,574,471,381,430,199,135,368,244,88,103,142,164,1109,706,1168,730
"KH2013:KH.C14.316",295.164424755023,-0.332210736792657,0.366654787107761,-0.906058637371667,0.364904816797245,0.999598619080225,397,337,207,247,436,379,329,258,145,298,363,343,658,357,369,272
"KH2013:KH.C14.529",632.635986179004,0.0404917047113751,0.273647773315872,0.147970159671774,0.882366318096454,0.999598619080225,764,722,577,553,1342,1012,969,656,496,510,1154,617,1756,736,766,812
"KH2013:KH.C14.30",32.4728579668665,-2.05042842869767,0.871708839688966,-2.35219414481249,0.0186630311228632,NA,41,42,25,25,310,22,12,26,7,5,22,66,43,61,38,36
"KH2013:KH.C14.113",3.41323588720135,-0.89040711752555,1.92894248868607,-0.461603766181783,0.644365493287208,NA,3,2,0,1,5,8,2,1,7,4,5,10,7,16,6,2
"KH2013:KH.C14.477",1.63280556989025,1.86856195721233,3.08650005570646,0.605398322853631,0.544914365144523,NA,0,1,0,0,6,12,0,1,0,0,1,7,2,0,0,1
"KH2013:KH.C14.302",15.0540842628675,-0.454067034849752,1.129253715495,-0.402094789345648,0.687614267402815,NA,3,6,8,21,10,2,1,9,1,0,17,33,18,16,19,7
"KH2013:KH.C14.461",2024.48906136803,0.236939052473309,0.224699644489171,1.05447008165929,0.291667751244168,0.999598619080225,2549,2523,1699,2783,2309,1614,2170,1764,949,838,1316,1428,6494,3344,4242,3848
"KH2013:KH.C14.186",616.534759601487,0.209712987276603,0.44671762938027,0.469453125383783,0.638745782688144,0.999598619080225,319,388,319,448,1561,1094,453,313,309,774,1190,382,1729,700,624,410
"KH2013:KH.C14.613",55.7167088131516,-0.952822099251848,0.790296258677252,-1.20565179043948,0.22795178089327,NA,55,53,52,26,191,8,21,59,32,32,227,26,83,30,45,121
"KH2013:KH.C14.24",396.618788945335,0.189875638551832,0.322009430891521,0.589658625917072,0.555419538749204,0.999598619080225,519,493,238,365,527,283,421,323,155,427,510,287,1580,952,700,466
"KH2013:KH.C14.87",36.8729047587911,0.346001044591788,1.01352451109481,0.341383992990989,0.732814523855687,NA,29,43,22,102,179,70,9,14,17,21,4,3,188,26,148,85
"KH2013:KH.C14.173",37.304786476418,1.85234847660848,0.951243430073608,1.94729174262485,0.0514997681122572,NA,40,37,79,63,56,7,23,22,18,35,9,15,30,87,76,68
"KH2013:KH.C14.132",995.445625090241,-0.184937527864586,0.248750497043404,-0.743465963134607,0.457199621075092,0.999598619080225,1282,1458,1088,1596,1738,945,816,648,334,395,1230,528,2425,1188,3043,2204
"KH2013:KH.C14.576",102.684781436258,-0.802911230406902,0.36868981642079,-2.17774181614642,0.0294252638335931,0.722894267378307,141,122,82,110,41,149,97,62,46,74,347,101,350,141,193,150
"KH2013:KH.C14.445",39.5638510957386,-0.482907999390082,0.738785611680299,-0.65365106162768,0.513336639097944,NA,70,53,32,29,12,29,29,28,23,14,81,31,91,58,79,66
"KH2013:KH.C14.553",7708.41242057045,-0.118734402684308,0.226931176928991,-0.523217674588013,0.600822783116378,0.999598619080225,8627,8806,7728,9148,7880,5557,7268,5629,3181,2866,10516,4359,13428,7848,16498,10906
"KH2013:KH.C14.144",149.807908175176,0.0677135973290453,0.495452536038194,0.136670200278933,0.891291485195709,0.999598619080225,113,211,83,178,96,240,178,165,127,102,240,128,432,202,224,196
"KH2013:KH.C14.328",2419.83959752151,0.373459083406097,0.287757279915362,1.29782670838403,0.194346889653724,0.999598619080225,1678,1892,1305,1614,6031,6081,2437,1939,1737,3115,3441,1638,3678,2674,2607,1998
"KH2013:KH.C14.601",654.925072647323,0.0232845890417542,0.281116287245732,0.0828290287620385,0.933987486815981,0.999598619080225,583,645,376,375,1110,1512,1002,773,542,665,372,486,1556,669,928,651
"KH2013:KH.C14.579",236.904874585941,0.0891534906921907,0.4325618176787,0.206105779679362,0.836708284166316,0.999598619080225,295,303,141,203,275,384,221,184,144,270,296,123,302,92,230,234
"KH2013:KH.C14.615",25.5085321281416,-0.489180880882643,0.728174387016548,-0.671790836926988,0.501716862939267,NA,17,43,23,27,13,12,20,14,20,25,22,16,135,22,47,30
