"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C2.918",158.891272243888,-0.1082078365077,0.578686238556896,-0.186988784764511,0.851669426318199,0.999503595910232,164,158,168,168,141,62,238,137,64,79,482,83,335,194,357,146
"KH2013:KH.C2.1057",283.592171453455,0.334354052099449,0.511491972529089,0.653683870044381,0.513315497276059,0.999503595910232,441,373,246,326,275,383,264,285,180,293,326,177,1261,521,651,390
"KH2013:KH.C2.1098",85.666667935277,0.473310666859384,0.533446211271182,0.887269713157213,0.37493370753525,0.999503595910232,60,76,52,103,56,108,77,67,57,61,81,91,283,59,106,111
"KH2013:KH.C2.894",258.863328480562,-0.719059788850024,0.40549359177929,-1.77329507402279,0.0761798248916137,0.91865604316736,251,291,277,197,281,283,289,200,127,226,534,214,713,415,335,439
"KH2013:KH.C2.850",268.333926276452,-0.121192568298522,0.26504756905064,-0.457248367651947,0.647492536774137,0.999503595910232,396,286,320,289,123,141,442,295,132,193,248,166,878,396,572,468
"KH2013:KH.C2.943",56.1830444553238,-0.554008451410465,0.582373383251037,-0.951294250979968,0.34145502456127,0.999503595910232,66,59,24,46,232,51,101,91,34,44,262,15,149,40,83,46
"KH2013:KH.C2.1032",3.72273969672289,0.157402298390716,2.07194245217119,0.0759684701791662,0.939444182837727,NA,4,3,5,1,0,5,1,2,1,2,0,2,55,3,5,7
"KH2013:KH.C2.900",8.5871873667437,0.545060082385239,1.15018483424982,0.473889122995385,0.63557897603181,NA,6,7,5,5,7,5,3,5,4,6,5,7,20,11,12,24
"KH2013:KH.C2.315",11.5681059191233,-0.13485841290792,0.946199373449225,-0.142526423808879,0.886664209237963,NA,10,21,6,10,1,9,5,6,2,1,5,14,35,17,18,14
"KH2013:KH.C2.1041",78.2035325008358,-0.638345119506377,0.588179888716584,-1.08528892563677,0.277793709211747,0.999503595910232,73,101,77,104,51,29,51,39,54,70,63,79,177,65,156,77
"KH2013:KH.C2.1054",19.7797740270121,0.193366755925785,1.01966649252232,0.189637256243911,0.849593390659143,NA,7,30,10,19,3,7,7,15,9,11,43,26,4,24,9,10
"KH2013:KH.C2.649",88.8059352878882,-1.1587776222533,0.68102535706946,-1.70151905538388,0.0888455627304082,0.959779934716421,74,80,50,40,270,6,39,44,27,78,36,17,41,110,46,98
"KH2013:KH.C2.744",5011.84820971602,0.0149411946375848,0.245474937720053,0.0608664769461075,0.95146554744717,0.999503595910232,7552,7007,6458,6798,3109,2241,4759,3687,1379,1858,7368,2914,18879,8436,19916,11333
"KH2013:KH.C2.1009",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C2.414",1.32489599869457,0.516890672496004,2.63729113482156,0.195993026962864,0.844615623831818,NA,4,0,0,1,6,1,0,3,0,3,3,2,7,2,4,5
"KH2013:KH.C2.862",90.5882625740293,-1.16443224328256,0.690685679887525,-1.68590760919234,0.0918135961123197,0.971309187713099,84,144,42,50,146,161,41,60,10,29,87,57,77,89,37,52
"KH2013:KH.C2.169",0.812635716005087,-0.908100269230981,4.43495230616094,-0.204759872607754,0.837759739714359,NA,1,0,0,1,1,2,0,1,0,3,1,2,0,0,0,0
"KH2013:KH.C2.667",490.161425147933,0.0608827577487143,0.338909864616204,0.179642920154185,0.857432907364397,0.999503595910232,265,296,242,325,707,935,399,199,365,451,634,428,691,231,181,348
"KH2013:KH.C2.323",7.34805360046063,0.616541078725452,0.866309259887125,0.711687046731768,0.47665859059964,NA,6,16,9,2,8,13,13,2,0,7,13,15,16,20,15,5
"KH2013:KH.C2.948",262.001040229565,-0.180038970575501,0.304348787478863,-0.591554748967102,0.554148783101512,0.999503595910232,168,176,217,306,475,455,435,221,158,235,570,203,759,403,404,307
"KH2013:KH.C2.979",10.1991233342701,-1.52074558541297,1.44532162475859,-1.0521848973698,0.292714727176174,NA,3,4,4,3,22,34,4,3,5,10,21,28,48,4,83,1
"KH2013:KH.C2.1103",2896.80598584137,-0.550752286229373,0.384806085601425,-1.43124629998662,0.152359638285421,0.999503595910232,1468,1311,1187,2181,3666,6070,2126,1619,3275,5215,2057,2002,2026,1025,1577,901
"KH2013:KH.C2.886",3409.92254313155,0.164487753825499,0.168559662627297,0.975842922687847,0.329142310559457,0.999503595910232,3064,2986,2545,3039,7973,4250,3475,2548,2841,3752,5427,2446,8772,3760,4449,3547
"KH2013:KH.C2.849",21.7938060428741,-0.885605412677859,0.847991735259189,-1.04435618397528,0.296320627619158,NA,12,13,13,14,7,91,19,15,11,26,68,20,51,31,41,33
"KH2013:KH.C2.258",19.502906581584,0.987871913186259,1.12510235670655,0.878028480962389,0.379928262830282,NA,15,43,33,4,5,43,4,13,10,16,274,49,132,13,3,17
"KH2013:KH.C2.600",214.121846537554,0.0993874804094256,0.322053796609342,0.308605212718497,0.757621855120741,0.999503595910232,156,147,153,110,212,333,209,160,219,172,117,194,675,158,211,155
"KH2013:KH.C2.1109",27.4399553316341,-0.778713241910785,1.08992006411923,-0.71446821427227,0.474937704291532,NA,18,20,26,10,45,38,58,36,14,14,133,49,27,13,2,28
"KH2013:KH.C2.835",20.9797390634477,-1.43714849359539,1.24671546525628,-1.15274778700204,0.249013920928862,NA,2,5,0,2,9,5,33,7,9,8,5,13,2,2,7,7
"KH2013:KH.C2.700",9.71568571230916,0.00966194072754035,1.58815464973679,0.00608375307098819,0.995145897296323,NA,6,4,4,2,7,3,1,3,5,2,14,16,1,3,12,3
"KH2013:KH.C2.86",11.1173296491449,0.538023720276276,1.74348874413916,0.308590303255398,0.757633197980818,NA,1,3,14,0,31,24,0,1,4,13,1,36,19,7,9,8
"KH2013:KH.C2.186",21.1503600590149,1.68392465372279,1.0740781383849,1.56778598645991,0.116931086405049,NA,14,6,10,2,26,73,6,13,12,25,17,20,63,11,7,10
"KH2013:KH.C2.204",1451.55577731979,-0.778139429112957,0.404708671102123,-1.9227149914873,0.0545158530564601,0.8139507495118,320,410,191,351,2033,5072,465,592,2347,3138,130,426,1145,193,604,236
"KH2013:KH.C2.762",20.7080054263905,-0.0770787164075693,1.00399750322877,-0.0767718208060184,0.938805068298553,NA,16,30,16,11,19,14,1,10,4,6,108,32,10,21,5,21
"KH2013:KH.C2.1106",625.419643126256,0.327481238886201,0.314534401201145,1.04116191308682,0.297800408947448,0.999503595910232,774,577,722,620,1236,1146,764,544,462,574,852,699,2193,701,944,817
"KH2013:KH.C2.1033",16.2995515236875,-2.29299082475926,1.78894494980271,-1.2817559450402,0.19992827287328,NA,27,15,4,27,26,13,2,13,0,6,33,2,19,16,5,11
"KH2013:KH.C2.672",1262.54627093874,0.361775978789558,0.22658467770683,1.59664802779669,0.110344186720096,0.999503595910232,1367,1442,960,768,3183,1808,1275,906,762,1089,2611,933,3497,1423,2055,1482
"KH2013:KH.C2.88",1598.50968831344,0.132986793815269,0.179918490947087,0.739150229168937,0.459815779148697,0.999503595910232,1458,1825,1050,1291,2804,2434,1811,1599,1237,1855,2429,1478,3212,1952,2259,1507
"KH2013:KH.C2.318",247.503818391722,-0.302175534601744,0.388583168489597,-0.777634131134102,0.436784733788116,0.999503595910232,229,218,153,113,624,628,196,177,223,274,391,197,439,194,227,163
"KH2013:KH.C2.761",25.6752906147062,-0.963665043836051,0.91099650564119,-1.05781420441102,0.290140155652466,NA,28,15,11,13,44,23,13,20,5,7,26,13,12,4,98,38
"KH2013:KH.C2.525",789.833918950162,-0.00440841511580996,0.297890496765434,-0.0147987772811741,0.98819271506356,0.999503595910232,674,703,473,954,1398,1332,832,674,664,838,2159,493,2399,652,839,677
"KH2013:KH.C2.889",527.130399689421,0.421180676674921,0.359175775126157,1.17263107882759,0.24094378071734,0.999503595910232,646,505,623,753,643,166,581,328,115,132,871,387,2093,828,1294,867
"KH2013:KH.C2.832",57.7915400453793,-0.127719699283391,0.66831436875996,-0.191107217282147,0.848441593278255,0.999503595910232,35,75,22,62,110,151,86,24,33,48,154,40,88,78,96,16
"KH2013:KH.C2.103",345.759821313221,-0.390813028679348,0.313614087561318,-1.24615903487733,0.212706015082128,0.999503595910232,359,320,354,351,454,600,437,340,225,209,679,231,583,451,690,419
"KH2013:KH.C2.774",25.4584680350127,-2.18254699486812,1.21656522105439,-1.79402382798394,0.0728093656813268,NA,13,54,38,17,3,0,6,8,4,5,31,40,92,43,19,26
"KH2013:KH.C2.437",845.099513323084,-0.619530703555813,0.280016228740171,-2.21248142060609,0.02693341856591,0.607118669234489,680,854,503,643,1779,1539,852,673,538,735,498,484,1873,888,884,733
"KH2013:KH.C2.618",6131.37566580847,0.263074982426266,0.23720563111115,1.109058757138,0.267404835292707,0.999503595910232,6051,5679,5046,6482,10891,7692,9651,7169,5229,6317,9586,5799,11540,5999,7511,7383
"KH2013:KH.C2.909",43.9152277390377,-0.167429357282986,0.710350337000115,-0.235699694308667,0.813665707117753,NA,27,29,53,49,81,82,42,23,9,55,146,40,29,87,109,73
"KH2013:KH.C2.670",164.986169136364,0.0261110883095642,0.617095464942427,0.0423128831646822,0.966249275204458,0.999503595910232,246,200,191,147,333,145,237,189,84,61,678,147,932,353,348,257
"KH2013:KH.C2.378",4.35535657565074,-3.1341126985172,2.19954642655607,-1.4248904504482,0.154188870512384,NA,25,0,0,0,10,12,3,0,2,0,1,4,0,8,3,2
"KH2013:KH.C2.337",53.725435766931,-1.4965231764832,0.802727900437281,-1.86429695002252,0.0622800149024489,0.849659840701605,27,9,17,12,88,72,82,20,41,176,47,23,42,16,29,2
"KH2013:KH.C2.1084",3.02754691554863,1.61506506016167,2.57338765016769,0.62760270884817,0.530264233728301,NA,2,5,0,0,3,2,0,1,0,1,1,4,0,7,3,3
"KH2013:KH.C2.477",193.583670219074,-0.336266204346088,0.400297896339962,-0.840039898837006,0.400886016111751,0.999503595910232,280,237,268,203,256,362,155,145,210,213,214,162,610,266,267,205
"KH2013:KH.C2.61",5.96747694613569,-1.37397344434412,1.37605419078574,-0.998487889172134,0.318042834228865,NA,2,5,2,2,30,14,5,6,1,1,5,3,19,4,13,4
"KH2013:KH.C2.725",2037.82649515828,0.209025456101137,0.220417694426694,0.948315227798804,0.342969000927752,0.999503595910232,1355,1641,2439,2145,3267,2598,2387,1923,1475,1978,1862,1512,3587,1748,3934,3390
"KH2013:KH.C2.547",163.363054570467,0.499344920187422,0.439211728164024,1.13691162636928,0.255575231316572,0.999503595910232,80,140,190,179,193,165,115,124,68,87,136,46,206,141,285,130
"KH2013:KH.C2.34",3398.36458383023,0.292839824701388,0.282462691703986,1.03673806595413,0.299857946451307,0.999503595910232,1972,1704,1027,1418,10092,5601,3549,2701,6083,9045,3710,2500,3717,1646,1786,1304
"KH2013:KH.C2.395",23.3819094794718,-0.119294548480469,0.805985962742369,-0.148010702412941,0.882334321970916,NA,11,18,6,6,81,23,12,7,52,61,41,21,40,27,27,12
"KH2013:KH.C2.262",72.666511657269,0.330022616111575,0.473782671361884,0.696569621600824,0.486072172705998,0.999503595910232,68,80,51,56,232,124,110,73,44,82,44,71,96,87,139,97
"KH2013:KH.C2.711",3.93108486924048,-1.17281378176182,1.74522319527028,-0.672013634095776,0.501575016630371,NA,1,6,2,4,15,1,0,4,2,6,2,3,1,4,3,4
"KH2013:KH.C2.495",13.6053423332299,0.72707343240981,0.905918474646491,0.802581526658378,0.422216649298982,NA,15,15,7,9,22,5,15,10,11,20,24,14,62,54,15,12
"KH2013:KH.C2.217",205.014163996734,0.995623858988541,0.516727801064032,1.92678593437082,0.0540063131058288,0.8139507495118,128,167,87,143,212,193,269,274,165,302,220,226,708,358,357,155
"KH2013:KH.C2.576",21.1536484333515,0.444232290985068,0.822512372642379,0.540091925374861,0.589133638956833,NA,36,43,19,16,19,15,26,24,18,19,29,35,40,38,52,39
"KH2013:KH.C2.1116",2.97612051829003,-0.0760225340500793,1.79801917068524,-0.0422812700162183,0.966274476294536,NA,4,6,0,0,4,1,3,1,2,1,7,2,3,1,6,2
"KH2013:KH.C2.896",20.0911567768897,0.299103402437317,1.19913632036952,0.249432360071577,0.803026356283915,NA,21,22,32,37,2,1,47,42,4,3,22,27,30,61,45,20
"KH2013:KH.C2.1008",1.30871509623168,1.98017712294807,4.45257879985822,0.444725901989903,0.656517848362934,NA,1,2,1,3,3,2,1,0,0,0,2,0,0,0,1,4
"KH2013:KH.C2.857",60.8273526011783,-0.220527871180155,0.702314626170384,-0.314001535725748,0.753519872375372,0.999503595910232,22,76,49,97,26,75,44,54,24,67,314,59,87,57,61,46
"KH2013:KH.C2.468",13.4496885585665,-1.67486011955049,1.74800335700683,-0.95815612300563,0.337984038653306,NA,6,35,12,2,8,37,25,5,34,0,11,6,21,48,10,19
"KH2013:KH.C2.292",515.524006419209,-0.221236818598552,0.296031409702042,-0.747342381071078,0.454856916193267,0.999503595910232,549,557,352,467,987,689,698,578,404,627,466,537,1866,870,825,591
"KH2013:KH.C2.823",737.840742159907,0.147559927692414,0.366936514521147,0.402140211870112,0.687580840283678,0.999503595910232,1076,1074,670,882,584,476,550,544,360,369,1200,389,2598,1236,1224,1125
"KH2013:KH.C2.435",1687.37817043037,0.106217448550282,0.17060423083991,0.622595629823234,0.533550283747082,0.999503595910232,1632,1682,1319,1975,2099,1781,2005,1539,1242,1670,3358,1270,4412,2116,2841,2057
"KH2013:KH.C2.1104",1724.50590143674,-0.14987747381774,0.183973601578024,-0.814668368353797,0.415262164228929,0.999503595910232,1420,1420,1277,1224,3421,2321,2385,1110,1832,2789,1207,1128,2718,1464,2091,1455
"KH2013:KH.C2.1062",7.83027566007913,0.0700540453965274,1.09770844786194,0.0638184442626591,0.949114791797478,NA,9,11,19,10,0,8,3,6,4,4,2,2,8,8,26,15
"KH2013:KH.C2.1131",4.2352423917993,-0.832190491853945,1.7459392881543,-0.476643430559195,0.633616051520546,NA,0,4,0,2,13,0,6,0,3,0,5,15,7,14,3,0
"KH2013:KH.C2.107",20.4595663996931,0.360681884030999,0.856939604964589,0.420895337245971,0.673831510195855,NA,21,63,24,18,24,6,17,19,29,39,15,41,49,23,18,30
"KH2013:KH.C2.410",38.8311510227722,-0.123618297942198,0.62722820045428,-0.19708663904567,0.843759738866784,NA,59,40,26,24,56,57,37,47,38,53,21,20,201,48,62,42
"KH2013:KH.C2.895",14.2841895049948,-1.04325135410752,0.811583209866265,-1.28545211559937,0.198634339556188,NA,5,23,10,12,19,9,22,11,2,7,8,9,33,22,17,17
"KH2013:KH.C2.947",42.7508528918335,-0.0297904719184394,0.711379469163314,-0.0418770476374266,0.966596713675478,NA,94,43,34,57,56,47,52,38,31,37,62,40,225,88,161,70
"KH2013:KH.C2.893",206.807160346554,-0.0900291954944067,0.366989641559811,-0.245318083398095,0.80621015094716,0.999503595910232,93,160,150,109,715,380,150,159,190,212,503,98,653,161,230,158
"KH2013:KH.C2.294",904.0180388847,-0.0924236351191006,0.207744711455859,-0.444890435339619,0.656398935048623,0.999503595910232,889,1050,613,950,1615,1637,1055,689,669,915,586,739,2137,1014,1247,964
"KH2013:KH.C2.821",6359.78649558352,0.159246235466965,0.187123029052476,0.851024250052662,0.394755882090505,0.999503595910232,5672,5677,4067,4701,13866,11601,8836,6683,3883,5271,5889,5838,15886,7650,9765,6085
"KH2013:KH.C2.141",7374.09137745014,0.0517322658175122,0.218628182512533,0.236622128140074,0.812949951872879,0.999503595910232,11108,10886,9068,10135,4261,2946,6323,5423,2097,2623,10889,5934,26137,12163,24921,15684
"KH2013:KH.C2.701",121.049082909976,0.159778006350562,0.514757647662421,0.310394623714934,0.756260882045417,0.999503595910232,155,129,113,97,99,35,149,98,42,34,275,81,361,227,337,164
"KH2013:KH.C2.513",45.5923271603996,-0.527972534057212,0.580371647735467,-0.909714552937399,0.362973067289002,0.999503595910232,79,63,36,38,67,46,48,41,35,60,16,28,156,46,172,117
"KH2013:KH.C2.288",109.854345453232,0.110160528373984,0.558520228534142,0.197236416419696,0.843642534125506,0.999503595910232,102,163,125,149,73,91,142,116,80,63,122,60,327,254,314,193
"KH2013:KH.C2.1138",48.8572099316843,1.51731595449654,1.24471113875132,1.21901050553681,0.222840205145989,0.999503595910232,4,29,5,0,22,7,4,27,7,3,58,41,24,27,6,10
"KH2013:KH.C2.605",13.9981883044133,-2.34619006972601,1.20524086737292,-1.94665658395739,0.0515759199594014,NA,18,11,2,3,39,23,20,15,6,3,34,10,13,57,24,23
"KH2013:KH.C2.1144",71.1684232870071,-0.588997110210073,0.68437249065208,-0.860638202521654,0.389437338532725,0.999503595910232,30,58,49,55,43,146,78,82,11,23,192,71,145,105,45,75
"KH2013:KH.C2.994",6844.95281375305,0.256682186905602,0.215048610584147,1.19360076872091,0.232634173150101,0.999503595910232,7702,8918,3395,5649,7053,4788,7619,6671,5266,7217,8885,5672,11645,6424,6220,4490
"KH2013:KH.C2.243",65.0217206573747,0.274999706812431,0.603741278150725,0.455492636936739,0.648754863543274,0.999503595910232,43,75,49,32,89,96,30,37,10,37,326,61,162,107,16,55
"KH2013:KH.C2.413",6.84483851877739,-0.925600724907916,1.65747798471216,-0.558439227214625,0.576544492615298,NA,6,1,2,7,5,0,3,2,0,1,2,7,38,30,21,13
"KH2013:KH.C2.905",2469.50560688312,0.0363534035356409,0.215355173434605,0.16880673426998,0.86594866116537,0.999503595910232,2314,2830,1910,2359,5079,3863,3023,2248,2297,2570,3024,1676,4441,2289,3823,2795
"KH2013:KH.C2.456",188.488730183315,-0.351773649401779,0.445134027576613,-0.790264566645007,0.429373275554166,0.999503595910232,155,156,107,144,358,361,108,92,122,193,841,288,595,170,224,216
"KH2013:KH.C2.924",63.8652950885456,-0.473585125801354,0.840776098152407,-0.563271395133675,0.573250093291827,0.999503595910232,53,57,61,39,120,320,157,109,12,11,41,60,394,122,29,33
"KH2013:KH.C2.1030",27.5388664182763,-0.0421189432053991,1.16483476775249,-0.0361587277195255,0.97115579496114,NA,25,31,22,38,9,20,11,19,4,0,1,16,36,54,38,29
"KH2013:KH.C2.517",22.2370381697239,-1.49631498507973,1.17994734242155,-1.26812013662314,0.204755051496111,NA,22,37,19,28,11,3,18,23,6,2,21,25,73,16,23,32
"KH2013:KH.C2.1026",11495.0410241124,0.0133485456432165,0.15429252405724,0.0865145328639801,0.931057403831825,0.999503595910232,18502,18922,7606,9253,8764,8789,25115,20737,4986,7848,16470,14715,32025,15912,14400,10923
"KH2013:KH.C2.421",207.975076123558,-1.57609106340248,0.583751928586348,-2.6999329444945,0.00693534529470571,0.31730921392906,164,206,187,164,1098,537,476,384,255,205,503,259,139,74,125,186
"KH2013:KH.C2.1153",201.854741356931,-0.224584346357304,0.408471230885646,-0.549816803181858,0.582445032352545,0.999503595910232,171,302,115,113,322,382,161,171,196,249,280,98,419,180,271,146
"KH2013:KH.C2.1069",127.219306008826,-1.94563594366675,1.06990285551686,-1.81851645094155,0.0689852346522912,0.881868012293061,27,64,75,96,34,68,117,58,18,3,68,26,310,53,39,47
"KH2013:KH.C2.829",190.612921687796,0.0623959541275197,0.419734771782545,0.148655670967012,0.881825341918772,0.999503595910232,164,145,123,105,349,201,95,103,81,94,397,103,322,199,888,312
"KH2013:KH.C2.1022",630.854491890704,-0.307216018733116,0.410330100647861,-0.748704563101902,0.454035292757022,0.999503595910232,480,515,438,402,1352,933,901,598,406,879,893,432,911,728,686,421
"KH2013:KH.C2.1080",198.029648016773,-0.0241591476289593,0.448460934929745,-0.0538712421690511,0.957037748808101,0.999503595910232,231,265,174,208,350,284,244,178,138,121,128,168,498,350,420,296
"KH2013:KH.C2.1052",12.0559051600773,0.708604161880661,1.46736980221377,0.482907690216615,0.629161281197742,NA,8,5,3,8,45,2,7,13,2,2,20,86,19,6,11,13
"KH2013:KH.C2.1043",11.8634473910581,2.07938400235487,1.43633708863157,1.44769916394482,0.147701203871774,NA,8,4,0,7,6,17,2,4,1,0,0,3,9,35,13,18
"KH2013:KH.C2.637",12.2111681302089,-2.07672928644467,1.05132396663421,-1.97534666035748,0.048228821480679,NA,4,8,6,3,41,1,6,13,1,10,0,3,102,7,31,63
"KH2013:KH.C2.191",83.5560093623592,0.389508108619434,0.594821508758516,0.654831916607047,0.512575978955329,0.999503595910232,64,70,28,63,134,142,105,59,62,87,80,74,183,109,80,94
"KH2013:KH.C2.626",925.648191008826,0.511739347913445,0.290589657820549,1.7610377181058,0.0782320192528123,0.92666189768497,741,1012,759,643,2189,1510,1087,866,413,620,2352,986,2066,1204,1714,1061
"KH2013:KH.C2.869",8.47866214170443,-1.97277697486126,1.58293064632771,-1.24628137021541,0.212661114884429,NA,7,15,6,3,1,10,7,6,1,0,73,22,2,13,13,10
"KH2013:KH.C2.724",301.913306816273,0.188184605292476,0.319404991156657,0.58917240025275,0.555745629644818,0.999503595910232,226,432,259,316,435,371,399,300,207,351,166,315,629,476,362,424
"KH2013:KH.C2.9",10.1234856504291,1.87365666878128,1.1746034683565,1.59513973801123,0.110680990951811,NA,3,23,4,3,9,9,24,5,1,1,12,12,22,16,12,7
"KH2013:KH.C2.409",59.7490817116471,-0.25035544535508,0.729433791042404,-0.343218875283125,0.731433805762686,0.999503595910232,25,49,105,16,100,142,100,59,44,33,109,87,395,39,28,57
"KH2013:KH.C2.982",306.120286182748,0.0291745714668924,0.446688343553562,0.0653130351125765,0.947924763986169,0.999503595910232,396,249,248,219,619,510,292,228,430,269,417,263,740,268,240,251
"KH2013:KH.C2.854",46.9630499437468,-0.562774437277883,0.783380013669012,-0.718392641448806,0.472515222727776,0.999503595910232,25,44,43,38,22,35,49,23,20,3,9,12,71,38,70,70
"KH2013:KH.C2.247",126.252656742189,0.319102698223627,0.367802917841159,0.867591535425057,0.385617981918856,0.999503595910232,153,135,71,117,190,83,145,108,108,145,82,101,278,165,185,122
"KH2013:KH.C2.538",15.6902107244459,1.57087305263475,1.21358646250229,1.29440555013754,0.195525374554385,NA,11,28,0,4,18,17,18,15,10,8,83,22,50,31,7,8
"KH2013:KH.C2.452",233.069103836761,0.613162758650305,0.364111719290107,1.68399621919822,0.092182399417159,0.97254536006094,195,227,178,190,345,284,309,235,146,235,196,125,665,251,343,319
"KH2013:KH.C2.19",270.358133691548,-0.415655412549269,0.404837759086921,-1.02672095974137,0.30455187687935,0.999503595910232,280,209,98,220,393,255,347,290,202,282,108,141,1354,557,337,258
"KH2013:KH.C2.890",69.7472049601122,0.37429151498915,0.450963196350291,0.829982397717472,0.406548735865121,0.999503595910232,85,55,28,50,130,73,73,72,53,69,176,48,166,118,104,83
"KH2013:KH.C2.396",10.3889846733153,0.303092919997425,1.26276042658366,0.240024088193378,0.810311582690425,NA,7,8,10,2,7,1,2,3,1,0,29,10,14,8,6,4
"KH2013:KH.C2.915",39.0634780172152,0.765310495695206,0.742998565336754,1.03002957394452,0.302996122964468,NA,45,31,27,37,166,8,55,41,20,23,9,25,120,66,73,58
"KH2013:KH.C2.328",26.456065621637,-0.610902539214913,0.705325982601699,-0.866127938405882,0.386420005587881,NA,27,42,29,31,27,33,29,25,9,12,9,21,24,38,50,30
"KH2013:KH.C2.35",49.1575216350787,0.377417128196734,0.561652073144128,0.671976738346132,0.501598505254887,0.999503595910232,46,47,49,79,47,58,45,30,15,16,46,37,124,85,102,84
"KH2013:KH.C2.956",6.14792930208609,-0.734969764184021,1.31401971885886,-0.559329326368327,0.575936984415699,NA,1,4,10,9,3,1,6,1,1,3,1,9,9,38,2,11
"KH2013:KH.C2.885",7.89206758238135,-0.889443584633806,1.27887663277448,-0.695488182237085,0.486749414715931,NA,9,18,17,9,2,11,8,2,5,10,5,5,14,19,18,12
"KH2013:KH.C2.98",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C2.753",84.577894295614,-1.21761035731721,0.492906989821885,-2.47026392901671,0.01350133987608,0.440916548179261,105,155,70,62,109,176,67,59,35,42,424,66,145,214,132,91
"KH2013:KH.C2.276",574.545139917847,-0.100513625287483,0.315260269179851,-0.318827442319226,0.749857367440128,0.999503595910232,479,646,477,591,919,1113,701,595,412,535,804,495,1565,630,818,857
"KH2013:KH.C2.671",43.5861704539418,0.430975060885833,0.809027533089423,0.532707532511377,0.594236051088481,NA,40,46,49,23,39,39,24,27,15,65,121,21,69,36,39,55
"KH2013:KH.C2.824",183.665755891287,-0.0121340031386246,0.353021394805079,-0.0343718633408163,0.972580620010732,0.999503595910232,132,139,110,90,508,361,158,152,143,181,339,141,274,183,189,146
"KH2013:KH.C2.634",30.4226487954336,0.88444846268905,0.57973960378405,1.52559607264385,0.12711049081782,NA,43,44,23,28,18,18,26,23,31,21,13,27,72,49,62,43
"KH2013:KH.C2.959",319.934759901931,-0.0201161075918816,0.430130509768341,-0.0467674511224878,0.962698570876663,0.999503595910232,280,289,204,186,275,249,263,285,205,246,375,241,1107,526,470,356
"KH2013:KH.C2.578",1279.96200472294,-0.0419834415471561,0.223922004321811,-0.187491361888755,0.851275395815662,0.999503595910232,1440,1429,888,1082,1377,866,1849,1523,1306,1262,1976,1507,2601,1475,1912,1468
"KH2013:KH.C2.377",47.7807576859692,-0.312998149670869,0.859899896968846,-0.363993705283824,0.715862709897221,0.999503595910232,20,10,11,3,2189,27,30,23,99,100,17,22,13,36,31,43
"KH2013:KH.C2.961",1651.47481086363,0.00641378272036587,0.24651127968803,0.0260182119393594,0.979242812340845,0.999503595910232,1895,1915,1291,1743,2865,2151,2313,1531,827,1171,1939,1489,3888,2813,2648,1996
"KH2013:KH.C2.639",388.176201735765,0.169424810151885,0.260396304342278,0.650642145555124,0.515277517663473,0.999503595910232,503,399,268,311,551,498,406,341,244,252,215,333,1485,660,719,427
"KH2013:KH.C2.955",115.514170635542,-0.355444664837008,0.458455575281612,-0.775308849976732,0.438157181133575,0.999503595910232,171,130,131,127,189,164,130,131,65,73,143,104,310,213,218,120
"KH2013:KH.C2.316",12.9406252151951,-0.428721248485438,0.790226491318851,-0.542529582588306,0.587453733987808,NA,15,26,10,16,18,42,13,9,5,21,9,23,53,24,30,17
"KH2013:KH.C2.268",49.5790347151401,-0.79602263188,0.606511972130892,-1.31245988283346,0.189365013361133,0.999503595910232,66,59,47,59,70,88,77,59,49,91,42,29,154,76,149,88
"KH2013:KH.C2.30",98.5936070900747,-0.0790518304577271,0.325966967406485,-0.242514850773662,0.808381251004417,0.999503595910232,101,99,91,120,172,144,148,133,102,120,113,112,264,97,178,135
"KH2013:KH.C2.43",102.608062969273,0.794973131850189,0.435667373133419,1.82472496421424,0.0680425440709164,0.875834529670487,84,120,81,119,305,105,107,89,80,92,146,59,249,138,101,97
"KH2013:KH.C2.575",59.666076005674,0.165928408301315,0.376623977264641,0.440567829765981,0.659525896783826,0.999503595910232,68,82,50,69,50,48,57,40,20,30,104,21,188,104,219,126
"KH2013:KH.C2.291",7.84931254037696,3.93646168402162,2.07130078048711,1.90047805760778,0.0573704118388579,NA,2,6,8,1,1,9,1,0,0,1,25,10,6,15,18,4
"KH2013:KH.C2.921",47.2205182023662,-0.774747037828752,0.523804473233075,-1.47907678803655,0.139119793166066,0.999503595910232,46,36,39,49,87,76,41,52,41,49,65,19,134,68,88,49
"KH2013:KH.C2.534",52.5355240127058,0.312765244692037,0.518755356625224,0.602914727910934,0.546565417729485,0.999503595910232,51,65,40,41,165,43,44,51,33,54,92,50,189,69,83,60
"KH2013:KH.C2.803",13.160979025164,-0.754845491592003,1.15204974404059,-0.655219529796109,0.512326421991343,NA,12,24,7,6,39,8,12,10,6,9,11,27,77,17,12,40
