GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KH2013:KH.C4.376,8.2863519842,-0.2129892197,0.6587934331,-0.3233019776,0.7464665564,NA
KH2013:KH.C4.457,17.5866214136,-0.1953693287,0.6635827173,-0.2944159388,0.768440089,NA
KH2013:KH.C4.171,2.9972099538,0.1381122295,0.3965094684,0.3483201297,0.727599778,NA
KH2013:KH.C4.172,63.2504740451,-1.5325660541,0.5490491873,-2.7913092116,0.0052495296,0.0800795967
KH2013:KH.C4.706,14.4871702716,-0.6735668939,0.6262273374,-1.0755948417,0.2821084954,NA
KH2013:KH.C4.401,8624.8506342991,0.5174416792,0.2724212687,1.899417331,0.0575096266,0.3151996774
KH2013:KH.C4.470,1384.9349128509,0.1050459653,0.3310097849,0.3173500305,0.7509780189,0.93211471
KH2013:KH.C4.65,10.1833842893,0.7282615275,0.6372104187,1.1428901759,0.2530841919,NA
KH2013:KH.C4.563,2.4170355208,-0.3255104404,0.595446391,-0.5466662412,0.5846080511,NA
KH2013:KH.C4.95,77.1128622117,-0.0632753635,0.4167256258,-0.1518393869,0.879313616,0.9710009546
KH2013:KH.C4.416,840.775422293,0.0560916413,0.2805188619,0.199956755,0.8415144026,0.9620900823
KH2013:KH.C4.140,17.7033482742,-1.6298869663,0.6285624566,-2.5930390039,0.0095131981,NA
KH2013:KH.C4.345,532.1487836244,0.1477643532,0.2370101669,0.6234515384,0.532987839,0.8379447984
KH2013:KH.C4.451,6.5476968468,-0.4398866779,0.6584410531,-0.6680729821,0.5040870071,NA
KH2013:KH.C4.325,8.1461280824,-1.3049090823,0.6609287762,-1.9743565863,0.0483412108,NA
KH2013:KH.C4.445,18.8818717342,-0.5606895318,0.6432721129,-0.871621077,0.3834151285,NA
KH2013:KH.C4.73,387.8010754402,-0.238963527,0.6597496939,-0.3622033162,0.7172001016,0.9196238222
KH2013:KH.C4.516,1550.9538489155,0.3927016473,0.2480969889,1.5828553542,0.1134544366,0.4462646628
KH2013:KH.C4.21,380.2110852191,-0.1437879418,0.3453805766,-0.4163173945,0.6771777658,0.9045233773
KH2013:KH.C4.366,5728.8889978195,0.2551923327,0.1789389473,1.4261419137,0.1538273824,0.5163880058
KH2013:KH.C4.115,106.2638032262,-1.2476738624,0.5544643861,-2.2502326457,0.024434181,0.2006839392
KH2013:KH.C4.107,2.6321567242,0.0286377495,0.5329366001,0.0537357529,0.9571456973,NA
KH2013:KH.C4.11,1589.2880210385,0.2307344564,0.2502443273,0.9220367107,0.3565094273,0.7350521936
KH2013:KH.C4.114,268.7625091554,-0.2507520213,0.2455245968,-1.0212908382,0.3071166658,0.6939071803
KH2013:KH.C4.473,117.6226066586,-0.1097833943,0.4398497918,-0.2495929209,0.8029021737,0.9500106118
KH2013:KH.C4.537,86.7140581081,0.4676106286,0.4044782136,1.1560835983,0.2476469642,0.6358188384
KH2013:KH.C4.277,1082.1209229649,0.0484495025,0.2818424783,0.1719027691,0.8635139695,0.9665060364
KH2013:KH.C4.431,22.0590371948,-1.4040596014,0.6621843774,-2.1203454043,0.0339769272,0.2394938313
KH2013:KH.C4.9,415.9167567966,-0.2020438046,0.3119227248,-0.6477367262,0.517155246,0.8296981733
KH2013:KH.C4.313,16.2558034741,0.639872476,0.6623627564,0.966045373,0.3340214774,NA
KH2013:KH.C4.103,110.9970283403,-1.8769854909,0.519247934,-3.6148155208,0.0003005616,0.0127372843
KH2013:KH.C4.585,21.7625715031,-0.5842867712,0.6582285984,-0.8876654291,0.3747207472,0.7455436587
KH2013:KH.C4.582,16.3905456449,-0.5540890604,0.579745626,-0.9557451329,0.3392010144,NA
KH2013:KH.C4.279,25.7532943729,-0.2388278062,0.5696964831,-0.4192193796,0.6750558101,0.9036780583
KH2013:KH.C4.618,167.632145061,-1.6132985267,0.5085408693,-3.1724068291,0.0015118106,0.036145726
KH2013:KH.C4.120,657.5479799161,-1.6421691307,0.4557403928,-3.6032995028,0.0003142031,0.0130840676
KH2013:KH.C4.293,321.6724366187,0.3215771162,0.3269554651,0.9835502094,0.3253367166,0.7083406603
KH2013:KH.C4.801,23.7462161827,-0.3639207632,0.5192421196,-0.7008691118,0.4833847024,0.8127636053
KH2013:KH.C4.162,304.0590158639,0.1142256606,0.2975114457,0.383937029,0.7010251206,0.9132019492
KH2013:KH.C4.264,198.5394134457,-0.2436591713,0.4056889651,-0.6006058638,0.5481025314,0.8439907628
KH2013:KH.C4.768,80.3951148506,0.9819844587,0.4041879283,2.4295244613,0.0151186447,0.1523338439
KH2013:KH.C4.777,58.3316615598,-0.2717503753,0.4825796203,-0.563120289,0.5733529767,0.8564246647
KH2013:KH.C4.67,14.8839663346,1.0303078139,0.6305857874,1.6338900026,0.1022819493,NA
KH2013:KH.C4.151,1957.4248666606,0.2551582935,0.2527831816,1.0093958461,0.3127848298,0.6992426317
KH2013:KH.C4.72,114.7306591262,-0.0120917298,0.4646547533,-0.0260230413,0.9792389604,0.9947530532
KH2013:KH.C4.533,83.4412662314,-0.9781310407,0.6118745465,-1.5985810266,0.1099137283,0.4412580662
KH2013:KH.C4.23,401.6757078757,-0.5308790597,0.4451958705,-1.192461779,0.2330802288,0.6191331055
KH2013:KH.C4.209,26.1475701684,0.1343934159,0.6486219197,0.2071983876,0.8358549265,0.9603753603
KH2013:KH.C4.309,60.7225022377,-0.4284186176,0.6007224219,-0.7131723437,0.4757391177,0.809369307
KH2013:KH.C4.229,2.6020946643,-0.1940197892,0.601996707,-0.3222937715,0.7472301512,NA
KH2013:KH.C4.661,38.2807387272,-1.2181087909,0.629822183,-1.9340519019,0.0531067468,0.3010908339
KH2013:KH.C4.467,704.2204644178,1.6360824821,0.2627879862,6.2258648338,4.78906821787857E-10,2.45657431085271E-07
KH2013:KH.C4.747,246.7577438983,0.4231251639,0.2902832217,1.4576287305,0.144942906,0.5040398204
KH2013:KH.C4.546,332.7660049874,0.3015653456,0.2713884764,1.1111943645,0.2664846964,0.653614388
KH2013:KH.C4.710,19.2085226752,-1.173067029,0.6490232723,-1.807434462,0.0706945647,NA
KH2013:KH.C4.593,11.1495650939,-0.421973967,0.6594173291,-0.6399194386,0.5222249757,NA
KH2013:KH.C4.774,44.5485360591,0.0809983342,0.5315331984,0.1523862186,0.8788823261,0.9709949618
KH2013:KH.C4.763,22.2011009627,-0.67689628,0.5650634707,-1.1979119427,0.2309512999,0.6171560868
KH2013:KH.C4.418,471.3962390217,0.562563904,0.3781866814,1.4875296561,0.1368749766,0.4887814477
KH2013:KH.C4.211,35.2571956857,0.8805879539,0.6003114087,1.4668852551,0.1424072722,0.4993990265
KH2013:KH.C4.70,2.3029491595,-0.6485297727,0.5785193488,-1.1210165642,0.2622808118,NA
KH2013:KH.C4.403,10.1596393315,0.1287707564,0.640144028,0.2011590373,0.8405742202,NA
KH2013:KH.C4.225,294.5422858084,0.0424655522,0.3008828871,0.1411364819,0.8877621237,0.9728895481
KH2013:KH.C4.609,253.3836311946,0.1068565482,0.4054607937,0.2635434791,0.7921317161,0.9476973652
KH2013:KH.C4.368,0,NA,NA,NA,NA,NA
KH2013:KH.C4.810,389.2257690259,-0.2842586044,0.291253143,-0.9759846762,0.3290720582,0.711329353
KH2013:KH.C4.354,21.2331992672,0.3369139778,0.5685316698,0.5926037118,0.5534463944,0.8454910737
KH2013:KH.C4.203,81.5726838188,-2.3442374189,0.6518794264,-3.5961211903,0.0003229974,0.0132242306
KH2013:KH.C4.217,439.2794645895,0.4330954392,0.3017761772,1.4351545016,0.1512430756,0.51212161
KH2013:KH.C4.64,360.770225404,-0.007711662,0.3313248093,-0.0232752326,0.9814307278,0.9949408496
KH2013:KH.C4.696,164.219844193,0.305646733,0.4016047258,0.7610635867,0.4466190884,0.7883945983
KH2013:KH.C4.150,28.9260241174,0.0755069646,0.6494142916,0.11626933,0.9074390919,0.9776330452
KH2013:KH.C4.316,592.8042017529,0.0869984921,0.2467331029,0.3526016214,0.7243871219,0.9227261656
KH2013:KH.C4.177,1183.892646047,0.2236400349,0.199643297,1.1201980647,0.2626293685,0.6503850464
KH2013:KH.C4.545,32.3995895653,-0.4928257249,0.5640411175,-0.8737407781,0.3822594383,0.7512709442
KH2013:KH.C4.770,113.2814904352,0.2717758645,0.4701420098,0.5780718567,0.5632156068,0.8514250667
KH2013:KH.C4.197,48.0334055325,0.0529019287,0.5378913492,0.0983505848,0.921653912,0.9817693408
KH2013:KH.C4.604,184.5737839457,0.062783137,0.3957947484,0.1586254928,0.8739639428,0.9693893528
KH2013:KH.C4.324,102.3093699451,-0.2237456192,0.5729555167,-0.3905113271,0.696158481,0.9108079547
KH2013:KH.C4.191,212.7160197794,0.1050297173,0.317414131,0.33089175,0.7407262539,0.9286490526
KH2013:KH.C4.773,103.12018799,0.1993396366,0.541809426,0.3679146708,0.7129368606,0.9182603003
KH2013:KH.C4.183,249.6436446607,0.0320740566,0.4101662825,0.078197692,0.9376707979,0.9843585901
KH2013:KH.C4.778,233.2448983968,0.5270618773,0.4339020347,1.2147024793,0.2244795866,0.6098006925
KH2013:KH.C4.438,3.0693125361,-0.0425018967,0.6383698795,-0.066578794,0.9469170282,NA
KH2013:KH.C4.444,1352.4329565267,0.167354738,0.2570896736,0.6509586157,0.5150732018,0.8294251238
KH2013:KH.C4.726,281.8097463835,0.2257619618,0.3187161984,0.7083479374,0.4787292148,0.8111200481
KH2013:KH.C4.767,425.050593702,0.1589979671,0.3138093635,0.5066705636,0.612385988,0.8787863523
KH2013:KH.C4.740,135.5974736238,0.3907920297,0.4033833044,0.9687858309,0.3326520575,0.7153563909
KH2013:KH.C4.432,43.4332816761,-0.5140756405,0.5677054067,-0.9055324019,0.3651834022,0.7404050833
KH2013:KH.C4.755,0.7984381596,0.0958583741,0.349537552,0.2742434211,0.7838975615,NA
KH2013:KH.C4.655,5.6909913368,-1.2042163957,0.6288274409,-1.9150188388,0.0554901011,NA
KH2013:KH.C4.704,7.8958831543,-0.8861074037,0.6540330441,-1.3548358324,0.1754698674,NA
KH2013:KH.C4.678,101.1195723626,0.4608259626,0.4896987223,0.9410397486,0.34668449,0.7278889268
KH2013:KH.C4.24,1232.4290049865,0.2643900052,0.2760225455,0.9578565576,0.3381350951,0.7198951936
KH2013:KH.C4.304,67.5527992651,-1.092235287,0.5841849358,-1.8696738311,0.0615291256,0.3279906391
KH2013:KH.C4.632,46.9590376511,0.6054885641,0.4615041614,1.3119893919,0.1895237138,0.5664129
KH2013:KH.C4.15,22.5317542101,-2.0746426005,0.6081829487,-3.411214676,0.0006467415,0.0207933841
KH2013:KH.C4.311,3.4672446241,-0.88981845,0.6325503721,-1.4067155587,0.1595117503,NA
KH2013:KH.C4.808,175.0493655533,0.3905284613,0.3716334132,1.0508432433,0.2933305912,0.681265567
KH2013:KH.C4.698,132.8243958312,0.0463305188,0.3749269758,0.1235721134,0.9016540735,0.9763396263
KH2013:KH.C4.190,811.2461659761,0.0013748921,0.262718347,0.005233331,0.9958244251,0.9987449908
KH2013:KH.C4.32,15.5565882347,0.1360523092,0.5890741015,0.2309595836,0.8173462008,NA
KH2013:KH.C4.216,1.3307701009,-0.2009258224,0.4015000055,-0.5004379071,0.6167667674,NA
KH2013:KH.C4.389,400.8708561263,0.1141738703,0.2649222598,0.4309712228,0.6664892949,0.9005273249
KH2013:KH.C4.52,13.696910941,-0.1870099895,0.6379402462,-0.2931465613,0.7694101285,NA
KH2013:KH.C4.453,317.7127154869,-0.1506990634,0.364334194,-0.4136286572,0.6791460826,0.905218925
KH2013:KH.C4.208,1008.5063803062,-0.2404728028,0.2806030441,-0.8569857236,0.3914527747,0.7580029993
KH2013:KH.C4.512,1003.8261618408,-0.1136021996,0.2629637791,-0.432007024,0.6657363081,0.9003572818
KH2013:KH.C4.90,1144.9884598124,0.0317955432,0.2454877577,0.1295198728,0.8969463012,0.9762310637
KH2013:KH.C4.248,10.8590641757,-0.6686721953,0.662545628,-1.0092470119,0.3128561855,NA
KH2013:KH.C4.769,3.1492819894,0.1281382307,0.6509874312,0.1968367199,0.8439553149,NA
KH2013:KH.C4.269,41.135320227,-1.2310935341,0.6316184272,-1.9491095906,0.0512823386,0.2955675133
KH2013:KH.C4.766,9.407552751,0.2911541989,0.6636445037,0.4387201239,0.6608643437,NA
KH2013:KH.C4.577,6255.8524198358,-1.2833116458,0.4530029384,-2.8328991648,0.0046127934,0.0740474736
KH2013:KH.C4.121,301.6665380089,-0.5456137873,0.2746838763,-1.9863335066,0.0469963045,0.2830486416
KH2013:KH.C4.519,606.8461674611,-0.5845364827,0.2509978265,-2.3288507744,0.0198669725,0.1802241033
KH2013:KH.C4.84,533.4269002135,-0.7342449593,0.4526906061,-1.6219575786,0.1048124316,0.4296456676
KH2013:KH.C4.551,1020.8618247991,-0.1121742853,0.2076769147,-0.5401384426,0.589101561,0.8660882625
KH2013:KH.C4.679,9.6229502522,-0.2100782302,0.6288464476,-0.3340692009,0.7383273404,NA
KH2013:KH.C4.126,325.6261099118,-0.1117819676,0.3063650964,-0.3648652177,0.7152120192,0.9190001941
KH2013:KH.C4.318,2534.1808916462,0.3651090769,0.2839908591,1.2856367212,0.1985698748,0.5756782943
KH2013:KH.C4.529,33.997263227,-0.4812835613,0.5595163712,-0.8601778001,0.3896910401,0.7569128034
KH2013:KH.C4.338,1156.9902272042,-0.1467368058,0.2442219334,-0.6008338553,0.5479506523,0.8439907628
KH2013:KH.C4.3,3.9868481616,-0.0574336594,0.6261516815,-0.0917248346,0.9269166654,NA
KH2013:KH.C4.544,309.2520792245,0.2850382178,0.3318646946,0.85889889,0.3903963019,0.7576186288
KH2013:KH.C4.77,0,NA,NA,NA,NA,NA
KH2013:KH.C4.168,508.6385925775,0.43962802,0.2488192728,1.7668567832,0.0772522162,0.3699968145
KH2013:KH.C4.193,29.7866510772,-0.7432629409,0.5442007148,-1.3657882481,0.172005436,0.5393390791
KH2013:KH.C4.390,312.1730530314,0.3880456988,0.340399464,1.1399715327,0.2542981612,0.6418597069
KH2013:KH.C4.771,3460.225610687,0.5832448766,0.2766717803,2.1080750482,0.0350244984,0.2438318717
KH2013:KH.C4.2,168.7523708406,-0.1416766504,0.4795259513,-0.2954514766,0.7676490147,0.9388428896
KH2013:KH.C4.646,159.1991350648,-0.0947938493,0.4878054341,-0.1943271696,0.8459197129,0.9629984828
KH2013:KH.C4.599,1086.8870087784,0.1560189788,0.2146692897,0.7267876045,0.4673560776,0.8034907581
KH2013:KH.C4.424,12.9900929573,0.1060308604,0.6625234551,0.1600409156,0.8728488436,NA
KH2013:KH.C4.148,306.3282768854,-0.5857235927,0.3356715131,-1.7449308918,0.0809968993,0.3774744074
KH2013:KH.C4.662,143.2725917933,-0.9272973288,0.5211507169,-1.7793265916,0.0751862338,0.3652484908
KH2013:KH.C4.714,4.0310182892,0.1161519113,0.6413349438,0.181109594,0.8562815542,NA
KH2013:KH.C4.619,2065.6455741625,0.103465576,0.3108432962,0.3328544553,0.7392441503,0.9280414673
KH2013:KH.C4.782,17.4549897797,0.003473558,0.6454025411,0.0053820024,0.9957058041,NA
KH2013:KH.C4.574,312.6866809442,-0.2181772342,0.345186975,-0.6320552339,0.5273507857,0.8348980944
KH2013:KH.C4.113,493.8671294025,0.3061651331,0.3225014344,0.9493450276,0.3424451595,0.7240286995
KH2013:KH.C4.133,189.5756481755,0.5631103766,0.387557062,1.4529741084,0.1462309429,0.5053947974
KH2013:KH.C4.296,126.1656149043,-0.3352213011,0.4110125455,-0.8155987082,0.4147296885,0.7706610465
KH2013:KH.C4.532,5366.9733497214,0.5184650658,0.2379700404,2.1786989018,0.0293540434,0.2223224025
KH2013:KH.C4.518,436.5811946228,0.4183514939,0.2850426741,1.4676802173,0.1421911068,0.4993990265
KH2013:KH.C4.693,10.4952705576,-0.6340257139,0.6453727442,-0.9824178656,0.3258940283,NA
KH2013:KH.C4.285,56.3044026032,-0.8014462162,0.6432157059,-1.2459991397,0.212764711,0.5945408257
KH2013:KH.C4.488,41.4310641196,-0.8182524848,0.5649766237,-1.4482944081,0.1475347309,0.507136594
KH2013:KH.C4.87,337.6568976878,-0.5451090327,0.3104331893,-1.7559624792,0.0790948154,0.3740926203
KH2013:KH.C4.369,5.5077883678,-0.491120818,0.6628398511,-0.7409343557,0.4587332434,NA
KH2013:KH.C4.322,6.4616871989,-0.4662645974,0.6435609526,-0.7245072832,0.4687543574,NA
KH2013:KH.C4.578,32.6728114336,-1.3570531366,0.5910030634,-2.2961862985,0.0216652316,0.1890536453
KH2013:KH.C4.497,386.6731745908,-0.5025185202,0.3502602931,-1.4347002218,0.151372541,0.51212161
KH2013:KH.C4.701,44.3040426859,-0.6964781826,0.5511002306,-1.2637958469,0.2063033122,0.5862468681
KH2013:KH.C4.344,6.462899998,-0.5152282746,0.6386236178,-0.8067792362,0.4197936839,NA
KH2013:KH.C4.350,74.6446090335,-0.8227089598,0.5193276178,-1.5841810286,0.1131525292,0.4454515979
KH2013:KH.C4.458,150.6367322779,-0.2559838075,0.4774741194,-0.5361208014,0.5918750647,0.8674871343
KH2013:KH.C4.80,347.5064320805,-0.0182820404,0.2926329797,-0.0624742993,0.9501851281,0.9862285744
KH2013:KH.C4.4,427.3035689864,0.1426837616,0.3065639591,0.4654290151,0.6416242598,0.8910486561
KH2013:KH.C4.341,228.9892399208,-0.8378950691,0.5016348397,-1.670328699,0.094854348,0.4074729036
KH2013:KH.C4.491,56.3912257855,-1.0385114876,0.5184320397,-2.0031776744,0.0451582211,0.2781522867
KH2013:KH.C4.523,502.1368820398,-0.2260148053,0.3546633192,-0.6372658041,0.5239517212,0.8329053632
KH2013:KH.C4.393,48.9382990294,-0.6259331792,0.4824098286,-1.2975133219,0.1944546244,0.5720595506
KH2013:KH.C4.286,312.539846989,0.2206917883,0.2596848553,0.8498446631,0.3954114545,0.7599145546
KH2013:KH.C4.725,683.412915182,0.2845669164,0.3185854104,0.8932201762,0.3717392754,0.7438247322
KH2013:KH.C4.321,4.9668395386,-0.460071877,0.6373276561,-0.7218765303,0.470370392,NA
KH2013:KH.C4.468,1010.666589275,-0.0782023914,0.3126544412,-0.2501240384,0.8024914268,0.9500106118
KH2013:KH.C4.598,10.9532805025,-0.2474942114,0.6594150854,-0.3753238542,0.7074196276,NA
KH2013:KH.C4.616,1.490972704,-0.3832635594,0.391536697,-0.9788700838,0.3276441756,NA
KH2013:KH.C4.772,1066.1134995645,0.9831822104,0.2464123867,3.9899869632,6.60769270102903E-05,0.0042159815
KH2013:KH.C4.41,960.4234108378,0.2081936237,0.2835667708,0.7341961229,0.4628292161,0.8003413583
KH2013:KH.C4.689,41.9484277681,-0.1720377835,0.4985485336,-0.3450773033,0.730036256,0.924838252
KH2013:KH.C4.454,5.2676825869,-0.0642648121,0.6294237041,-0.1021010357,0.9186764789,NA
KH2013:KH.C4.681,89.042920789,-0.0638428011,0.4824453154,-0.1323316842,0.8947219474,0.9754715714
KH2013:KH.C4.82,210.2619343472,0.1291965956,0.3032399302,0.426054034,0.6700684733,0.9013854716
KH2013:KH.C4.580,806.2037129891,0.2156912197,0.3191848384,0.6757564701,0.4991952762,0.822276849
KH2013:KH.C4.757,70.2631893971,-0.3122717212,0.3728534226,-0.83751872,0.4023010589,0.7631479996
KH2013:KH.C4.790,19.3089878388,-0.7463398436,0.5828468191,-1.2805077065,0.2003666362,NA
KH2013:KH.C4.186,91.1404862827,-0.4864998462,0.4022852603,-1.209340471,0.2265320686,0.6129020364
KH2013:KH.C4.359,1620.6502764941,-0.2068583387,0.2163342057,-0.9561980181,0.338972201,0.7203850673
KH2013:KH.C4.299,9.0278446842,0.025066858,0.6360472285,0.0394103722,0.9685632105,NA
KH2013:KH.C4.475,381.4680657329,0.062481238,0.4379607293,0.1426640194,0.8865555344,0.9728895481
KH2013:KH.C4.761,26.8299442291,-0.7268677435,0.6632097017,-1.0959847867,0.2730854322,0.6628886002
KH2013:KH.C4.807,1.6398816282,0.1451608792,0.5523032143,0.2628282353,0.7926829718,NA
KH2013:KH.C4.388,192.7563360771,0.7414608433,0.4490906984,1.6510269439,0.0987330733,0.4166801541
KH2013:KH.C4.8,207.7217822034,-0.9425866118,0.4448397929,-2.1189350116,0.0340959596,0.2400265032
KH2013:KH.C4.365,46.84136222,-0.5258354703,0.5630042193,-0.9339814024,0.3503134864,0.7288372203
KH2013:KH.C4.253,957.2979008213,0.1912647998,0.2600309773,0.7355462099,0.462006908,0.7996545946
KH2013:KH.C4.724,1311.0002551282,0.4150026387,0.2200028372,1.8863513036,0.0592476301,0.320522294
KH2013:KH.C4.489,265.4212036942,0.7680480017,0.3603945489,2.1311310175,0.03307835,0.2368441571
KH2013:KH.C4.387,196.4189742482,0.2085692456,0.5048351384,0.4131432814,0.6795016406,0.9052745106
KH2013:KH.C4.784,1043.5276751283,0.0750840919,0.2832137011,0.2651146172,0.7909211672,0.9474191517
KH2013:KH.C4.22,239.790523801,-0.0389704393,0.4021170721,-0.0969131677,0.9227953517,0.9818313714
KH2013:KH.C4.81,913.4922216267,-0.436279645,0.2460717628,-1.7729772817,0.0762324714,0.3684297389
KH2013:KH.C4.127,93.7634998065,-1.902547262,0.5645986866,-3.3697337723,0.0007524084,0.0227021938
KH2013:KH.C4.811,550.0070740225,0.070006294,0.390730263,0.1791678316,0.8578059216,0.9660568869
KH2013:KH.C4.630,49.5821177087,-0.9982562811,0.5689820575,-1.7544600361,0.0793517119,0.3745228228
KH2013:KH.C4.513,832.7284269869,-2.815151018,0.5066024254,-5.5569236878,2.74570728782189E-08,1.03284355810234E-05
KH2013:KH.C4.485,865.0566760444,0.2456521963,0.3269581729,0.7513260614,0.4524564486,0.7921964777
KH2013:KH.C4.284,1881.0293852333,0.2970529573,0.233291186,1.273314103,0.2029066042,0.5813921755
KH2013:KH.C4.731,40.1773865823,-0.2811826016,0.6083013703,-0.4622422624,0.6439075992,0.8910486561
KH2013:KH.C4.315,832.9647998174,-0.0777059658,0.2659009074,-0.2922365576,0.7701057621,0.9398338407
KH2013:KH.C4.384,899.1758361217,-0.0409096504,0.2899558126,-0.1410892577,0.8877994299,0.9728895481
KH2013:KH.C4.265,2892.9521150944,0.3810664875,0.1694787723,2.2484614586,0.0245467801,0.201315707
KH2013:KH.C4.789,64.0426582676,-1.4650065909,0.5979998405,-2.4498444509,0.014291794,0.1479659591
KH2013:KH.C4.730,6.1899494794,0.3802256545,0.6635118775,0.5730502609,0.5666106635,NA
KH2013:KH.C4.605,454.234635487,-0.3751483113,0.3160825569,-1.1868681242,0.2352796423,0.621871403
KH2013:KH.C4.672,8.095453813,0.3402552075,0.6515482234,0.5222256699,0.6015132151,NA
KH2013:KH.C4.273,48.7444463018,-0.0948834299,0.5365124345,-0.1768522475,0.8596244482,0.9660568869
KH2013:KH.C4.396,126.0669551173,-0.5604671852,0.3672291946,-1.5262054147,0.1269587154,0.4714475496
KH2013:KH.C4.363,407.6622350607,0.1548709725,0.2931025413,0.5283849532,0.5972321789,0.8702085395
KH2013:KH.C4.805,769.6080289818,-0.0676743483,0.3278030369,-0.2064482042,0.8364408202,0.9603753603
KH2013:KH.C4.362,142.6872305977,-0.54176618,0.2947746434,-1.8378995349,0.0660772107,0.339109341
KH2013:KH.C4.510,31.8179931854,-0.3915231311,0.6083994226,-0.6435297544,0.5198804143,0.8311436589
KH2013:KH.C4.682,148.9358644317,0.6367401312,0.5073760899,1.254966767,0.2094908244,0.5898850691
KH2013:KH.C4.712,27.2991601112,-0.6538130964,0.5670913481,-1.1529237725,0.2489416736,0.6369722758
KH2013:KH.C4.232,318.5632809262,1.1126043578,0.3255391034,3.4177287652,0.00063146,0.0204184135
KH2013:KH.C4.651,724.2490136423,0.3597507323,0.3352279959,1.073152412,0.2832027382,0.6719274892
KH2013:KH.C4.564,0,NA,NA,NA,NA,NA
KH2013:KH.C4.752,5.8501011486,-0.2457159917,0.6588344841,-0.3729555718,0.7091815107,NA
KH2013:KH.C4.504,554.8119231245,0.1095259066,0.2470008774,0.443423148,0.6574596958,0.8968249325
KH2013:KH.C4.610,11.4904598152,0.3264451096,0.6633188659,0.4921390396,0.6226210556,NA
KH2013:KH.C4.440,2085.2775431376,0.4109198987,0.21109488,1.946612342,0.0515812278,0.2965329373
KH2013:KH.C4.625,55.6621262784,-0.1282780905,0.6168151404,-0.2079684529,0.8352535997,0.9603753603
KH2013:KH.C4.357,634.4368773322,0.138586749,0.2253982766,0.6148527446,0.5386519729,0.8391378176
KH2013:KH.C4.481,9352.0628243795,0.6048009687,0.2243031168,2.6963556156,0.0070102781,0.0964768157
KH2013:KH.C4.426,2665.6510041456,0.404240426,0.2362801264,1.7108524197,0.0871083599,0.3907066143
KH2013:KH.C4.699,804.9658588414,0.0353978146,0.2844564684,0.1244401816,0.9009667603,0.9763396263
KH2013:KH.C4.783,174.5120360702,-0.3199402664,0.3618166053,-0.8842608705,0.376555406,0.7472936896
KH2013:KH.C4.71,69.7713909988,0.2820622511,0.4739265315,0.5951602883,0.5517363325,0.8450318272
KH2013:KH.C4.385,153.0184398456,0.8523316592,0.3668047875,2.3236655801,0.0201434246,0.1814194307
KH2013:KH.C4.165,13.9420141673,-1.7402662979,0.6587180163,-2.6418987408,0.00824427,NA
KH2013:KH.C4.535,917.2662930383,0.1676192296,0.2065149328,0.8116567035,0.4169886446,0.7728740139
KH2013:KH.C4.176,1045.4328002431,-0.3972941628,0.2467096206,-1.6103715849,0.10731676,0.4340818315
KH2013:KH.C4.230,908.0751603498,0.3036098666,0.3341043168,0.9087277574,0.3634938484,0.7402957732
KH2013:KH.C4.521,37.6485383326,-0.2162888278,0.6603549066,-0.3275342178,0.7432638668,0.9298286579
KH2013:KH.C4.631,25.2809346262,0.4562106963,0.6637181955,0.6873560185,0.491858406,0.8173879211
KH2013:KH.C4.559,50.7976606764,0.6407185352,0.6304133213,1.0163467578,0.3094642899,0.6970667687
KH2013:KH.C4.170,7.2017554311,-0.111020887,0.6262568801,-0.1772769138,0.8592908837,NA
KH2013:KH.C4.798,758.9118732272,0.4175032614,0.2724030772,1.5326671993,0.1253578749,0.4690529239
KH2013:KH.C4.249,1175.2465046688,0.5003424877,0.2174783414,2.3006543296,0.0214111775,0.1881815716
KH2013:KH.C4.260,1894.0707345902,-2.0101586309,0.3312562134,-6.0682895875,1.29279645031425E-09,6.34313388773752E-07
KH2013:KH.C4.638,24.3506839199,-0.6367664649,0.6589996863,-0.9662621668,0.3339130122,0.715709087
KH2013:KH.C4.635,3004.5667643265,1.2538404704,0.1913420431,6.5528748959,5.64397983480191E-11,5.90839668374205E-08
KH2013:KH.C4.727,1331.7347393826,0.325263294,0.2144170243,1.5169658059,0.1292753175,0.4758225563
KH2013:KH.C4.178,30.8885204491,-1.6390950506,0.6202380382,-2.6426870808,0.0082251012,0.1076801243
KH2013:KH.C4.804,90.6488623599,-1.6636762602,0.4588692158,-3.6256000683,0.0002882912,0.0124650059
KH2013:KH.C4.649,15.6005604711,-1.2750396494,0.6498427797,-1.962074042,0.0497538646,NA
KH2013:KH.C4.492,5084.1437199402,0.3987904003,0.2019086807,1.9751027983,0.0482564834,0.2857158524
KH2013:KH.C4.634,20.1387515794,-0.3297557419,0.65899363,-0.5003929125,0.6167984429,NA
KH2013:KH.C4.779,118.1470863545,1.6386616875,0.4466155119,3.6690657708,0.0002434384,0.0110703139
KH2013:KH.C4.573,73.0175506547,-1.5766655214,0.5445931365,-2.8951255823,0.0037900687,0.0643171812
KH2013:KH.C4.57,8853.2402755649,1.0874480648,0.3497058214,3.1096081282,0.001873357,0.0414526157
KH2013:KH.C4.12,524.6296113834,-0.3099242946,0.3614775623,-0.8573818322,0.3912338965,0.7580029993
KH2013:KH.C4.96,13.0246855006,-0.8853990385,0.6437796034,-1.3753139021,0.1690341483,NA
