KH2013:KH.C1.265	50	22	28
KH2013:KH.C1.930	628	313	315
KH2013:KH.C1.226	643	317	326
KH2013:KH.C1.237	555	279	276
KH2013:KH.C1.1082	87	46	41
KH2013:KH.C1.149	1113	584	566
KH2013:KH.C1.256	300	173	163
KH2013:KH.C1.1103	290	161	135
KH2013:KH.C1.542	882	460	427
KH2013:KH.C1.469	44	62	65
KH2013:KH.C1.724	155	135	102
KH2013:KH.C1.661	864	820	854
KH2013:KH.C1.629	0	403	406
KH2013:KH.C1.489	13	8	5
KH2013:KH.C1.1250	165	82	83
KH2013:KH.C1.486	252	127	126
KH2013:KH.C1.520	69	34	35
KH2013:KH.C1.543	210	121	98
KH2013:KH.C1.1248	113	62	60
KH2013:KH.C1.827	60	36	24
KH2013:KH.C1.973	40	18	22
KH2013:KH.C1.379	125	61	64
KH2013:KH.C1.796	65	31	34
KH2013:KH.C1.657	8	3	5
KH2013:KH.C1.773	72	38	34
KH2013:KH.C1.575	419	206	213
KH2013:KH.C1.1091	0	0	0
KH2013:KH.C1.87	48	22	26
KH2013:KH.C1.162	110	48	62
KH2013:KH.C1.888	28	8	20
KH2013:KH.C1.548	1017	500	517
KH2013:KH.C1.126	0	16	12
KH2013:KH.C1.865	4669	2370	2327
KH2013:KH.C1.426	1304	694	690
KH2013:KH.C1.800	56	22	34
KH2013:KH.C1.1104	239	160	159
KH2013:KH.C1.424	147	69	79
KH2013:KH.C1.529	293	156	138
KH2013:KH.C1.844	1	0	1
KH2013:KH.C1.626	31	15	16
KH2013:KH.C1.1191	94	50	44
KH2013:KH.C1.567	592	308	285
KH2013:KH.C1.921	0	0	0
KH2013:KH.C1.911	385	179	207
KH2013:KH.C1.843	208	138	135
KH2013:KH.C1.185	133	95	102
KH2013:KH.C1.218	392	193	200
KH2013:KH.C1.850	363	178	186
KH2013:KH.C1.494	141	68	73
KH2013:KH.C1.700	89	39	50
KH2013:KH.C1.590	0	0	0
KH2013:KH.C1.763	0	0	0
KH2013:KH.C1.554	14	10	4
KH2013:KH.C1.961	0	0	0
KH2013:KH.C1.868	4	1	3
KH2013:KH.C1.1132	2	0	2
KH2013:KH.C1.1146	4	2	4
KH2013:KH.C1.812	1	1	3
KH2013:KH.C1.955	19	10	10
KH2013:KH.C1.277	735	390	413
KH2013:KH.C1.901	657	355	370
KH2013:KH.C1.719	48	47	39
KH2013:KH.C1.893	8	19	27
KH2013:KH.C1.640	0	0	0
KH2013:KH.C1.1072	0	0	0
KH2013:KH.C1.820	0	0	0
KH2013:KH.C1.620	387	191	196
KH2013:KH.C1.412	889	451	438
KH2013:KH.C1.594	0	0	0
KH2013:KH.C1.941	70	31	39
KH2013:KH.C1.650	12	8	4
KH2013:KH.C1.86	184	125	116
KH2013:KH.C1.757	18	40	35
KH2013:KH.C1.1151	209	102	113
KH2013:KH.C1.296	124	67	63
KH2013:KH.C1.400	737	382	381
KH2013:KH.C1.1041	160	111	102
KH2013:KH.C1.786	0	181	193
KH2013:KH.C1.1004	0	178	165
KH2013:KH.C1.1037	134	64	73
KH2013:KH.C1.995	577	303	277
KH2013:KH.C1.324	86	41	45
KH2013:KH.C1.205	4	2	2
KH2013:KH.C1.845	0	0	0
KH2013:KH.C1.1002	1	1	0
KH2013:KH.C1.50	32	74	82
KH2013:KH.C1.21	176	154	146
KH2013:KH.C1.160	0	0	0
KH2013:KH.C1.604	0	0	0
KH2013:KH.C1.219	156	80	76
KH2013:KH.C1.415	2	14	10
KH2013:KH.C1.534	507	277	252
KH2013:KH.C1.472	21	14	7
KH2013:KH.C1.115	166	88	78
KH2013:KH.C1.837	339	163	176
KH2013:KH.C1.751	37	16	21
KH2013:KH.C1.1125	541	280	277
KH2013:KH.C1.267	992	517	475
KH2013:KH.C1.968	41	25	16
KH2013:KH.C1.118	39	19	20
KH2013:KH.C1.678	325	165	160
KH2013:KH.C1.1222	110	53	57
KH2013:KH.C1.67	131	73	59
KH2013:KH.C1.682	1	1	0
KH2013:KH.C1.1061	12	7	6
KH2013:KH.C1.676	2	1	1
KH2013:KH.C1.740	2253	1198	1055
KH2013:KH.C1.1105	1	1	0
KH2013:KH.C1.555	321	158	163
KH2013:KH.C1.949	4	1	3
KH2013:KH.C1.1080	0	0	0
KH2013:KH.C1.872	11	7	4
KH2013:KH.C1.510	2	1	1
KH2013:KH.C1.1252	72	36	36
KH2013:KH.C1.446	205	105	100
KH2013:KH.C1.356	447	227	220
KH2013:KH.C1.1298	79	40	39
KH2013:KH.C1.923	22	9	13
KH2013:KH.C1.1251	75	35	41
KH2013:KH.C1.834	1201	623	578
KH2013:KH.C1.425	145	85	60
KH2013:KH.C1.1230	1059	513	546
KH2013:KH.C1.17	1551	801	750
KH2013:KH.C1.1068	5	3	2
KH2013:KH.C1.306	1303	636	668
KH2013:KH.C1.792	0	0	0
KH2013:KH.C1.934	2	1	1
KH2013:KH.C1.954	0	0	0
KH2013:KH.C1.925	5	4	1
KH2013:KH.C1.1	35	22	31
KH2013:KH.C1.81	249	153	114
KH2013:KH.C1.531	563	292	271
KH2013:KH.C1.621	835	428	407
KH2013:KH.C1.51	49	25	24
KH2013:KH.C1.156	147	65	82
KH2013:KH.C1.1182	819	442	378
KH2013:KH.C1.695	300	142	158
KH2013:KH.C1.1036	0	0	0
KH2013:KH.C1.953	79	39	40
KH2013:KH.C1.917	2	5	6
KH2013:KH.C1.93	94	61	53
KH2013:KH.C1.963	0	4	7
KH2013:KH.C1.755	993	465	528
KH2013:KH.C1.264	23380	11848	11555
KH2013:KH.C1.906	42	30	19
KH2013:KH.C1.859	21	17	4
KH2013:KH.C1.143	192	99	93
KH2013:KH.C1.511	1664	842	823
KH2013:KH.C1.284	454	243	240
KH2013:KH.C1.783	101	57	74
KH2013:KH.C1.513	1376	704	672
KH2013:KH.C1.368	680	484	492
KH2013:KH.C1.1176	541	414	423
KH2013:KH.C1.1085	77	40	38
KH2013:KH.C1.71	161	76	85
KH2013:KH.C1.152	78	37	41
KH2013:KH.C1.300	74	32	42
KH2013:KH.C1.673	2	1	1
KH2013:KH.C1.817	0	0	0
KH2013:KH.C1.732	9	4	5
KH2013:KH.C1.1269	0	0	1
